Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
CRNKL1	ENST00000377327.4	crooked neck pre-mRNA splicing factor 1 	519	1	0	0	1	1	hsa-miR-3200-3p	0.0019	0.0138	0.0976	0	-0.05	N/A
TBCEL	ENST00000422003.2	tubulin folding cofactor E-like 	89	1	0	0	1	0	hsa-miR-3200-3p	0.0002	0.0013	0.0087	0	-0.06	N/A
ZRANB3	ENST00000401392.1	zinc finger, RAN-binding domain containing 3 	26	1	0	0	1	0	hsa-miR-3200-3p	0.0026	0.0190	0.1337	0	-0.01	N/A
GPATCH2	ENST00000366935.3	G patch domain containing 2 	108	1	0	0	1	0	hsa-miR-3200-3p	0.0035	0.0260	0.1849	0	-0.08	N/A
TROVE2	ENST00000367444.3	TROVE domain family, member 2 	272	1	0	0	1	0	hsa-miR-3200-3p	0.0000	0.0003	0.0019	0	-0.23	N/A
GTPBP8	ENST00000383677.3	GTP-binding protein 8 (putative) 	326	1	0	1	0	0	hsa-miR-3200-3p	0.0003	0.0017	0.0089	0	-0.15	N/A
ANKRD32	ENST00000265140.5	ankyrin repeat domain 32 	2982	1	0	0	1	1	hsa-miR-3200-3p	0.0008	0.0062	0.0415	0	-0.13	N/A
BRWD1	ENST00000342449.3	bromodomain and WD repeat domain containing 1 	96	1	0	0	1	0	hsa-miR-3200-3p	0.0035	0.0254	0.1788	0	-0.01	N/A
FGFR1OP	ENST00000366847.4	FGFR1 oncogene partner 	552	3	0	1	2	2	hsa-miR-3200-3p	0.0028	0.0206	0.1456	0	-0.04	N/A
TMEM184C	ENST00000296582.3	transmembrane protein 184C 	94	1	0	0	1	0	hsa-miR-3200-3p	0.0003	0.0020	0.0137	0	-0.09	N/A
MEGF6	ENST00000294599.4	multiple EGF-like-domains 6 	143	1	0	0	1	1	hsa-miR-3200-3p	0.0055	0.0402	0.2764	0	-0.01	N/A
TMEM200C	ENST00000581347.2	transmembrane protein 200C 	54	1	0	0	1	0	hsa-miR-3200-3p	0.0004	0.0029	0.0207	0	-0.03	N/A
WDR72	ENST00000396328.1	WD repeat domain 72 	77	1	0	0	1	1	hsa-miR-3200-3p	0.0029	0.0212	0.1453	0	-0.05	N/A
SIK2	ENST00000304987.3	salt-inducible kinase 2 	378	1	0	1	0	0	hsa-miR-3200-3p	0.0008	0.0059	0.0342	0	-0.07	N/A
HMGB3	ENST00000325307.7	high mobility group box 3 	295	2	0	1	1	0	hsa-miR-3200-3p	0.0002	0.0014	0.0070	0	-0.21	N/A
C16orf72	ENST00000327827.7	chromosome 16 open reading frame 72 	379	1	1	0	0	0	hsa-miR-3200-3p	0.0001	0.0009	0.0046	0	-0.26	N/A
NFE2L3	ENST00000056233.3	nuclear factor, erythroid 2-like 3 	36	2	0	0	2	0	hsa-miR-3200-3p	0.0025	0.0186	0.1282	0	-0.05	N/A
MARK4	ENST00000300843.4	MAP/microtubule affinity-regulating kinase 4 	192	1	0	1	0	0	hsa-miR-3200-3p	0.0024	0.0172	0.1104	0	-0.13	N/A
POLI	ENST00000579534.1	polymerase (DNA directed) iota 	321	1	0	1	0	0	hsa-miR-3200-3p	0.0055	0.0390	0.2341	0	-0.09	N/A
E2F2	ENST00000361729.2	E2F transcription factor 2 	96	1	0	1	0	0	hsa-miR-3200-3p	0.0005	0.0035	0.0238	0	-0.02	N/A
CALML4	ENST00000395465.3	calmodulin-like 4 	307	1	0	1	0	0	hsa-miR-3200-3p	0.0004	0.0028	0.0174	0	-0.35	N/A
EIF2B2	ENST00000266126.5	eukaryotic translation initiation factor 2B, subunit 2 beta, 39kDa 	1210	1	1	0	0	0	hsa-miR-3200-3p	0.0008	0.0055	0.0370	0	-0.38	N/A
ALG13	ENST00000371979.3	ALG13, UDP-N-acetylglucosaminyltransferase subunit 	612	2	1	1	0	0	hsa-miR-3200-3p	0.0001	0.0009	0.0041	0	-0.75	N/A
SMIM8	ENST00000392863.1	small integral membrane protein 8 	449	1	1	0	0	2	hsa-miR-3200-3p	0.0012	0.0084	0.0576	0	-0.36	N/A
TYW5	ENST00000354611.4	tRNA-yW synthesizing protein 5 	148	1	0	0	1	0	hsa-miR-3200-3p	0.0040	0.0292	0.1838	0	-0.07	N/A
HDAC2	ENST00000519065.1	histone deacetylase 2 	1701	1	0	1	0	0	hsa-miR-3200-3p	0.0004	0.0030	0.0138	0	-0.16	N/A
MDFIC	ENST00000393486.1	MyoD family inhibitor domain containing 	601	1	0	0	1	1	hsa-miR-3200-3p	0.0006	0.0047	0.0336	0	-0.13	N/A
PHB2	ENST00000546111.1	prohibitin 2 	120	1	0	1	0	1	hsa-miR-3200-3p	0.0003	0.0021	0.0113	0	-0.11	N/A
RFT1	ENST00000296292.3	RFT1 homolog (S. cerevisiae) 	392	2	0	2	0	2	hsa-miR-3200-3p	0.0006	0.0041	0.0259	0	-0.13	N/A
DNAJC10	ENST00000264065.7	DnaJ (Hsp40) homolog, subfamily C, member 10 	709	2	0	1	1	4	hsa-miR-3200-3p	0.0014	0.0098	0.0669	0	-0.05	N/A
ENSA	ENST00000369014.5	endosulfine alpha 	167	1	0	0	1	1	hsa-miR-3200-3p	0.0002	0.0017	0.0119	0	-0.20	N/A
IRS1	ENST00000305123.5	insulin receptor substrate 1 	804	1	0	0	1	0	hsa-miR-3200-3p	0.0009	0.0067	0.0476	0	-0.01	N/A
POLDIP2	ENST00000540200.1	polymerase (DNA-directed), delta interacting protein 2 	4344	1	0	0	1	1	hsa-miR-3200-3p	0.0000	0.0003	0.0019	0	-0.14	N/A
AGO3	ENST00000373191.4	argonaute RISC catalytic component 3 	198	1	0	0	1	3	hsa-miR-3200-3p	0.0067	0.0486	0.3272	0	-0.01	N/A
C12orf29	ENST00000356891.3	chromosome 12 open reading frame 29 	1322	1	0	0	1	1	hsa-miR-3200-3p	0.0000	0.0003	0.0022	0	-0.18	N/A
PDCD6IP	ENST00000307296.3	programmed cell death 6 interacting protein 	6149	1	0	0	1	0	hsa-miR-3200-3p	0.0034	0.0245	0.1572	0	-0.11	N/A
EXOC2	ENST00000230449.4	exocyst complex component 2 	192	1	0	0	1	1	hsa-miR-3200-3p	0.0014	0.0101	0.0719	0	-0.08	N/A
TRAPPC13	ENST00000399438.3	trafficking protein particle complex 13 	361	1	0	0	1	0	hsa-miR-3200-3p	0.0023	0.0168	0.1100	0	-0.10	N/A
CNOT7	ENST00000361272.4	CCR4-NOT transcription complex, subunit 7 	415	1	0	0	1	0	hsa-miR-3200-3p	0.0014	0.0104	0.0741	0	-0.18	N/A
GTDC1	ENST00000392869.2	glycosyltransferase-like domain containing 1 	241	1	0	1	0	1	hsa-miR-3200-3p	0.0038	0.0278	0.1823	0	-0.03	N/A
RABAC1	ENST00000601891.1	Rab acceptor 1 (prenylated) 	2218	1	0	0	1	0	hsa-miR-3200-3p	0.0001	0.0010	0.0054	0	-0.13	N/A
UQCRB	ENST00000287022.5	ubiquinol-cytochrome c reductase binding protein 	1173	1	0	0	1	3	hsa-miR-3200-3p	0.0002	0.0017	0.0114	0	-0.09	N/A
RBM28	ENST00000223073.2	RNA binding motif protein 28 	297	2	0	2	0	1	hsa-miR-3200-3p	0.0056	0.0404	0.2545	0	-0.15	N/A
CA8	ENST00000317995.4	carbonic anhydrase VIII 	197	1	0	0	1	0	hsa-miR-3200-3p	0.0009	0.0065	0.0446	0	-0.05	N/A
MEF2C	ENST00000340208.5	myocyte enhancer factor 2C 	70	1	0	0	1	0	hsa-miR-3200-3p	0.0009	0.0066	0.0470	0	-0.03	N/A
TSEN2	ENST00000415684.1	TSEN2 tRNA splicing endonuclease subunit 	531	1	0	1	0	0	hsa-miR-3200-3p	0.0010	0.0072	0.0507	0	-0.28	N/A
SMNDC1	ENST00000369603.5	survival motor neuron domain containing 1 	949	1	0	0	1	0	hsa-miR-3200-3p	0.0007	0.0048	0.0345	0	-0.05	N/A
KIAA1958	ENST00000337530.6	KIAA1958 	117	1	0	0	1	1	hsa-miR-3200-3p	0.0022	0.0159	0.1132	0	-0.01	N/A
TMEM11	ENST00000317635.5	transmembrane protein 11 	223	1	0	0	1	0	hsa-miR-3200-3p	0.0002	0.0016	0.0115	0	-0.02	N/A
TMEM134	ENST00000393877.3	transmembrane protein 134 	826	1	1	0	0	1	hsa-miR-3200-3p	0.0001	0.0010	0.0040	0	-0.48	N/A
OSBPL8	ENST00000393249.2	oxysterol binding protein-like 8 	141	1	0	0	1	1	hsa-miR-3200-3p	0.0011	0.0084	0.0573	0	-0.01	N/A
MAMDC4	ENST00000317446.2	MAM domain containing 4 	377	1	0	1	0	0	hsa-miR-3200-3p	0.0004	0.0028	0.0197	0	-0.20	N/A
WEE1	ENST00000299613.6	WEE1 homolog (S. pombe) 	331	1	1	0	0	0	hsa-miR-3200-3p	0.0002	0.0012	0.0055	0	-0.27	N/A
OCIAD2	ENST00000273860.4	OCIA domain containing 2 	344	2	0	1	1	1	hsa-miR-3200-3p	0.0004	0.0028	0.0188	0	-0.16	N/A
NTMT1	ENST00000372481.3	N-terminal Xaa-Pro-Lys N-methyltransferase 1 	1628	1	0	1	0	0	hsa-miR-3200-3p	0.0002	0.0013	0.0088	0	-0.18	N/A
CEP128	ENST00000281129.3	centrosomal protein 128kDa 	280	1	0	0	1	0	hsa-miR-3200-3p	0.0001	0.0004	0.0030	0	-0.04	N/A
NLE1	ENST00000586869.1	notchless homolog 1 (Drosophila) 	526	1	1	0	0	0	hsa-miR-3200-3p	0.0001	0.0010	0.0044	0	-0.25	N/A
AZIN1	ENST00000337198.5	antizyme inhibitor 1 	2287	1	0	0	1	2	hsa-miR-3200-3p	0.0008	0.0058	0.0401	0	-0.03	N/A
MBD2	ENST00000256429.3	methyl-CpG binding domain protein 2 	823	1	0	0	1	0	hsa-miR-3200-3p	0.0027	0.0194	0.1279	0	-0.13	N/A
DOCK5	ENST00000276440.7	dedicator of cytokinesis 5 	504	1	0	0	1	0	hsa-miR-3200-3p	0.0037	0.0271	0.1930	0	-0.01	N/A
SFT2D2	ENST00000271375.4	SFT2 domain containing 2 	97	1	0	0	1	0	hsa-miR-3200-3p	0.0009	0.0068	0.0482	0	-0.01	N/A
VLDLR	ENST00000382100.3	very low density lipoprotein receptor 	977	2	0	0	2	1	hsa-miR-3200-3p	0.0032	0.0230	0.1536	0	-0.07	N/A
ZDHHC3	ENST00000296127.3	zinc finger, DHHC-type containing 3 	426	1	0	0	1	2	hsa-miR-3200-3p	0.0016	0.0117	0.0807	0	-0.01	N/A
CMTR2	ENST00000338099.5	cap methyltransferase 2 	259	1	0	0	1	0	hsa-miR-3200-3p	0.0006	0.0045	0.0325	0	-0.03	N/A
TBC1D19	ENST00000264866.4	TBC1 domain family, member 19 	77	1	0	0	1	0	hsa-miR-3200-3p	0.0013	0.0096	0.0610	0	-0.03	N/A
AS3MT	ENST00000369880.3	arsenic (+3 oxidation state) methyltransferase 	379	1	1	0	0	1	hsa-miR-3200-3p	0.0045	0.0292	0.1220	0	-0.30	N/A
POC1A	ENST00000296484.2	POC1 centriolar protein A 	1025	2	0	1	1	0	hsa-miR-3200-3p	0.0002	0.0014	0.0086	0	-0.09	N/A
NDUFB9	ENST00000276689.3	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 9, 22kDa 	225	1	0	0	1	1	hsa-miR-3200-3p	0.0002	0.0018	0.0131	0	-0.11	N/A
ITPA	ENST00000380113.3	inosine triphosphatase (nucleoside triphosphate pyrophosphatase) 	187	1	0	1	0	1	hsa-miR-3200-3p	0.0001	0.0009	0.0054	0	-0.08	N/A
C15orf61	ENST00000342683.4	chromosome 15 open reading frame 61 	4011	1	0	1	0	0	hsa-miR-3200-3p	0.0003	0.0021	0.0087	0	-0.36	N/A
SCNM1	ENST00000368905.4	sodium channel modifier 1 	908	1	1	0	0	0	hsa-miR-3200-3p	0.0001	0.0005	0.0023	0	-0.42	N/A
ST5	ENST00000526757.1	suppression of tumorigenicity 5 	139	1	0	1	0	0	hsa-miR-3200-3p	0.0005	0.0034	0.0145	0	-0.19	N/A
CADM1	ENST00000452722.3	cell adhesion molecule 1 	676	2	0	2	0	0	hsa-miR-3200-3p	0.0005	0.0034	0.0195	0	-0.19	N/A
GLI4	ENST00000523522.1	GLI family zinc finger 4 	231	1	0	1	0	1	hsa-miR-3200-3p	0.0002	0.0017	0.0108	0	-0.16	N/A
CYB5R3	ENST00000361740.4	cytochrome b5 reductase 3 	542	1	0	1	0	0	hsa-miR-3200-3p	0.0009	0.0067	0.0462	0	-0.20	N/A
CTSB	ENST00000353047.6	cathepsin B 	23628	1	0	0	1	2	hsa-miR-3200-3p	0.0004	0.0027	0.0185	0	-0.03	N/A
ZNF211	ENST00000347302.3	zinc finger protein 211 	420	1	0	1	0	1	hsa-miR-3200-3p	0.0002	0.0014	0.0075	0	-0.13	N/A
TM2D2	ENST00000456845.2	TM2 domain containing 2 	1085	1	0	0	1	1	hsa-miR-3200-3p	0.0019	0.0136	0.0927	0	-0.20	N/A
MCM9	ENST00000316316.6	minichromosome maintenance complex component 9 	15	1	0	0	1	0	hsa-miR-3200-3p	0.0024	0.0174	0.1211	0	-0.01	N/A
ACAT2	ENST00000541436.1	acetyl-CoA acetyltransferase 2 	5947	1	0	0	1	0	hsa-miR-3200-3p	0.0009	0.0064	0.0466	0	-0.22	N/A
C4orf32	ENST00000309733.5	chromosome 4 open reading frame 32 	325	1	1	0	0	1	hsa-miR-3200-3p	0.0009	0.0067	0.0472	0	-0.13	N/A
RBM12B	ENST00000399300.2	RNA binding motif protein 12B 	143	1	0	0	1	0	hsa-miR-3200-3p	0.0022	0.0162	0.1157	0	-0.06	N/A
C1orf27	ENST00000287859.6	chromosome 1 open reading frame 27 	222	1	0	0	1	1	hsa-miR-3200-3p	0.0000	0.0003	0.0022	0	-0.09	N/A
FADS1	ENST00000350997.7	fatty acid desaturase 1 	1170	1	0	1	0	1	hsa-miR-3200-3p	0.0014	0.0101	0.0650	0	-0.06	N/A
ZNF747	ENST00000395094.3	zinc finger protein 747 	101	1	0	1	0	0	hsa-miR-3200-3p	0.0005	0.0040	0.0283	0	-0.03	N/A
PMVK	ENST00000368467.3	phosphomevalonate kinase 	498	1	0	1	0	0	hsa-miR-3200-3p	0.0009	0.0063	0.0422	0	-0.23	N/A
S1PR1	ENST00000305352.6	sphingosine-1-phosphate receptor 1 	251	1	0	1	0	0	hsa-miR-3200-3p	0.0020	0.0145	0.0946	0	-0.22	N/A
NGFRAP1	ENST00000361298.4	nerve growth factor receptor (TNFRSF16) associated protein 1 	114	1	0	0	1	0	hsa-miR-3200-3p	0.0001	0.0010	0.0061	0	-0.10	N/A
NEGR1	ENST00000357731.5	neuronal growth regulator 1 	28	1	0	0	1	0	hsa-miR-3200-3p	0.0012	0.0089	0.0628	0	-0.01	N/A
TXNL1	ENST00000217515.6	thioredoxin-like 1 	1779	1	0	0	1	1	hsa-miR-3200-3p	0.0009	0.0066	0.0467	0	-0.12	N/A
FAM105A	ENST00000274217.3	family with sequence similarity 105, member A 	2613	1	0	1	0	1	hsa-miR-3200-3p	0.0005	0.0034	0.0234	0	-0.08	N/A
EMC1	ENST00000477853.1	ER membrane protein complex subunit 1 	5396	2	0	1	1	0	hsa-miR-3200-3p	0.0020	0.0148	0.1044	0	-0.10	N/A
TLL1	ENST00000061240.2	tolloid-like 1 	247	1	0	1	0	0	hsa-miR-3200-3p	0.0015	0.0109	0.0764	0	-0.29	N/A
TARS	ENST00000265112.3	threonyl-tRNA synthetase 	1258	1	0	1	0	0	hsa-miR-3200-3p	0.0004	0.0025	0.0153	0	-0.21	N/A
ALDH16A1	ENST00000293350.4	aldehyde dehydrogenase 16 family, member A1 	366	1	0	0	1	0	hsa-miR-3200-3p	0.0003	0.0018	0.0135	0	-0.12	N/A
AKIRIN1	ENST00000432648.3	akirin 1 	798	1	0	0	1	0	hsa-miR-3200-3p	0.0072	0.0511	0.2857	0	-0.11	N/A
NUFIP2	ENST00000225388.4	nuclear fragile X mental retardation protein interacting protein 2 	440	1	0	0	1	0	hsa-miR-3200-3p	0.0013	0.0091	0.0626	0	-0.01	N/A
KMT2E	ENST00000334877.4	lysine (K)-specific methyltransferase 2E 	654	1	0	0	1	0	hsa-miR-3200-3p	0.0017	0.0128	0.0925	0	-0.10	N/A
DR1	ENST00000370272.4	down-regulator of transcription 1, TBP-binding (negative cofactor 2) 	2994	1	1	0	0	0	hsa-miR-3200-3p	0.0007	0.0048	0.0326	0	-0.33	N/A
NSMCE1	ENST00000361439.4	non-SMC element 1 homolog (S. cerevisiae) 	1418	1	0	1	0	1	hsa-miR-3200-3p	0.0002	0.0011	0.0074	0	-0.20	N/A
POMT2	ENST00000261534.4	protein-O-mannosyltransferase 2 	526	1	0	0	1	0	hsa-miR-3200-3p	0.0002	0.0015	0.0098	0	-0.04	N/A
BAMBI	ENST00000375533.3	BMP and activin membrane-bound inhibitor 	515	1	0	0	1	0	hsa-miR-3200-3p	0.0004	0.0027	0.0193	0	-0.03	N/A
KCNMB4	ENST00000258111.4	potassium large conductance calcium-activated channel, subfamily M, beta member 4 	486	1	0	0	1	0	hsa-miR-3200-3p	0.0001	0.0010	0.0068	0	-0.07	N/A
SERPING1	ENST00000278407.4	serpin peptidase inhibitor, clade G (C1 inhibitor), member 1 	1856	1	0	0	1	0	hsa-miR-3200-3p	0.0010	0.0072	0.0513	0	-0.11	N/A
PCSK9	ENST00000302118.5	proprotein convertase subtilisin/kexin type 9 	2345	1	0	0	1	1	hsa-miR-3200-3p	0.0002	0.0017	0.0117	0	-0.02	N/A
RPGRIP1L	ENST00000262135.4	RPGRIP1-like 	55	1	0	0	1	0	hsa-miR-3200-3p	0.0016	0.0116	0.0834	0	-0.01	N/A
ZDHHC14	ENST00000359775.5	zinc finger, DHHC-type containing 14 	253	1	0	0	1	0	hsa-miR-3200-3p	0.0007	0.0050	0.0336	0	-0.02	N/A
RMND5B	ENST00000515098.1	required for meiotic nuclear division 5 homolog B (S. cerevisiae) 	959	1	0	1	0	0	hsa-miR-3200-3p	0.0017	0.0122	0.0849	0	-0.10	N/A
TRAPPC8	ENST00000283351.4	trafficking protein particle complex 8 	502	1	0	1	0	0	hsa-miR-3200-3p	0.0004	0.0029	0.0179	0	-0.14	N/A
GNB1L	ENST00000329517.6	guanine nucleotide binding protein (G protein), beta polypeptide 1-like 	210	1	0	0	1	0	hsa-miR-3200-3p	0.0001	0.0008	0.0056	0	-0.06	N/A
TGFBR2	ENST00000359013.4	transforming growth factor, beta receptor II (70/80kDa) 	2168	4	1	2	1	3	hsa-miR-3200-3p	0.0010	0.0069	0.0470	0	-0.38	N/A
MRPL51	ENST00000229238.3	mitochondrial ribosomal protein L51 	3123	1	0	1	0	0	hsa-miR-3200-3p	0.0001	0.0005	0.0023	0	-0.22	N/A
GPRC5A	ENST00000014914.5	G protein-coupled receptor, family C, group 5, member A 	341	1	0	0	1	2	hsa-miR-3200-3p	0.0028	0.0202	0.1347	0	-0.09	N/A
RAB3IP	ENST00000483530.2	RAB3A interacting protein 	73	1	0	0	1	0	hsa-miR-3200-3p	0.0026	0.0189	0.1213	0	-0.01	N/A
SENP1	ENST00000004980.5	SUMO1/sentrin specific peptidase 1 	361	1	0	0	1	0	hsa-miR-3200-3p	0.0007	0.0051	0.0371	0	-0.02	N/A
RRAGC	ENST00000373001.3	Ras-related GTP binding C 	1062	1	1	0	0	0	hsa-miR-3200-3p	0.0016	0.0119	0.0806	0	-0.31	N/A
PLEKHA3	ENST00000234453.5	pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 3 	767	1	0	1	0	0	hsa-miR-3200-3p	0.0005	0.0033	0.0204	0	-0.02	N/A
FOXP2	ENST00000408937.3	forkhead box P2 	169	1	0	0	1	0	hsa-miR-3200-3p	0.0000	0.0002	0.0012	0	-0.06	N/A
SEC16B	ENST00000308284.6	SEC16 homolog B (S. cerevisiae) 	251	1	0	1	0	0	hsa-miR-3200-3p	0.0002	0.0013	0.0089	0	-0.10	N/A
GAS7	ENST00000437099.2	growth arrest-specific 7 	186	1	0	0	1	1	hsa-miR-3200-3p	0.0016	0.0116	0.0797	0	-0.01	N/A
PAGR1	ENST00000609618.1	PAXIP1-associated glutamate-rich protein 1  	2452	2	0	0	2	1	hsa-miR-3200-3p	0.0004	0.0027	0.0192	0	-0.02	N/A
SCOC	ENST00000608372.1	short coiled-coil protein 	922	1	0	1	0	1	hsa-miR-3200-3p	0.0001	0.0008	0.0038	0	-0.22	N/A
TNRC6C	ENST00000335749.4	trinucleotide repeat containing 6C 	248	1	0	1	0	2	hsa-miR-3200-3p	0.0045	0.0326	0.2202	0	-0.02	N/A
UTP23	ENST00000309822.2	UTP23, small subunit (SSU) processome component, homolog (yeast) 	54	1	0	0	1	0	hsa-miR-3200-3p	0.0007	0.0051	0.0336	0	-0.01	N/A
OBFC1	ENST00000224950.3	oligonucleotide/oligosaccharide-binding fold containing 1 	184	1	0	0	1	1	hsa-miR-3200-3p	0.0005	0.0034	0.0239	0	-0.04	N/A
VPS8	ENST00000287546.4	vacuolar protein sorting 8 homolog (S. cerevisiae) 	120	1	0	0	1	0	hsa-miR-3200-3p	0.0009	0.0069	0.0497	0	-0.02	N/A
SPECC1	ENST00000395530.2	sperm antigen with calponin homology and coiled-coil domains 1 	128	1	0	1	0	2	hsa-miR-3200-3p	0.0011	0.0078	0.0505	0	-0.03	N/A
BNC2	ENST00000380672.4	basonuclin 2 	770	1	0	1	0	0	hsa-miR-3200-3p	0.0035	0.0256	0.1730	0	-0.04	N/A
CCNG2	ENST00000316355.5	cyclin G2 	1056	1	0	0	1	0	hsa-miR-3200-3p	0.0000	0.0003	0.0017	0	-0.09	N/A
TTF2	ENST00000369466.4	transcription termination factor, RNA polymerase II 	837	1	0	0	1	3	hsa-miR-3200-3p	0.0034	0.0246	0.1731	0	-0.01	N/A
PHF19	ENST00000373896.3	PHD finger protein 19 	490	2	1	1	0	0	hsa-miR-3200-3p	0.0017	0.0125	0.0851	0	-0.67	N/A
TFDP2	ENST00000499676.2	transcription factor Dp-2 (E2F dimerization partner 2) 	128	1	0	0	1	1	hsa-miR-3200-3p	0.0006	0.0041	0.0290	0	-0.01	N/A
LPHN2	ENST00000370715.1	latrophilin 2 	407	1	0	0	1	0	hsa-miR-3200-3p	0.0002	0.0013	0.0093	0	-0.05	N/A
FBXO33	ENST00000298097.7	F-box protein 33 	306	1	0	0	1	0	hsa-miR-3200-3p	0.0040	0.0288	0.1936	0	-0.06	N/A
CASK	ENST00000421587.2	calcium/calmodulin-dependent serine protein kinase (MAGUK family) 	892	1	0	0	1	0	hsa-miR-3200-3p	0.0038	0.0272	0.1753	0	-0.07	N/A
TMEM135	ENST00000340353.7	transmembrane protein 135 	963	1	0	0	1	2	hsa-miR-3200-3p	0.0003	0.0021	0.0148	0	-0.05	N/A
PSMF1	ENST00000335877.6	proteasome (prosome, macropain) inhibitor subunit 1 (PI31) 	2709	1	0	0	1	0	hsa-miR-3200-3p	0.0014	0.0105	0.0728	0	-0.16	N/A
SCAF8	ENST00000367178.3	SR-related CTD-associated factor 8 	1917	2	1	0	1	0	hsa-miR-3200-3p	0.0002	0.0012	0.0074	0	-0.18	N/A
ERP44	ENST00000262455.6	endoplasmic reticulum protein 44 	1530	1	0	0	1	1	hsa-miR-3200-3p	0.0003	0.0019	0.0130	0	-0.08	N/A
PRMT6	ENST00000370078.1	protein arginine methyltransferase 6 	270	1	0	1	0	1	hsa-miR-3200-3p	0.0001	0.0009	0.0040	0	-0.16	N/A
TPR	ENST00000367478.4	translocated promoter region, nuclear basket protein 	529	1	0	0	1	0	hsa-miR-3200-3p	0.0035	0.0259	0.1840	0	-0.03	N/A
DCTN6	ENST00000221114.3	dynactin 6 	745	1	0	0	1	1	hsa-miR-3200-3p	0.0001	0.0006	0.0039	0	-0.02	N/A
MAP7	ENST00000354570.3	microtubule-associated protein 7 	444	1	0	1	0	0	hsa-miR-3200-3p	0.0004	0.0028	0.0186	0	-0.08	N/A
HIF1A	ENST00000323441.6	hypoxia inducible factor 1, alpha subunit (basic helix-loop-helix transcription factor) 	1955	1	0	0	1	0	hsa-miR-3200-3p	0.0008	0.0058	0.0419	0	-0.06	N/A
COMMD9	ENST00000263401.5	COMM domain containing 9 	1146	1	0	1	0	1	hsa-miR-3200-3p	0.0001	0.0005	0.0021	0	-0.22	N/A
GATA6	ENST00000269216.3	GATA binding protein 6 	691	1	0	1	0	0	hsa-miR-3200-3p	0.0005	0.0031	0.0116	0	-0.04	N/A
APP	ENST00000346798.3	amyloid beta (A4) precursor protein 	4570	1	0	1	0	0	hsa-miR-3200-3p	0.0001	0.0004	0.0026	0	-0.07	N/A
SLC47A1	ENST00000270570.4	solute carrier family 47 (multidrug and toxin extrusion), member 1 	204	1	0	1	0	0	hsa-miR-3200-3p	0.0043	0.0307	0.1909	0	-0.02	N/A
NAT10	ENST00000257829.3	N-acetyltransferase 10 (GCN5-related) 	132	1	0	1	0	2	hsa-miR-3200-3p	0.0007	0.0045	0.0226	0	-0.02	N/A
HMX1	ENST00000400677.3	H6 family homeobox 1 	171	1	0	0	1	2	hsa-miR-3200-3p	0.0002	0.0017	0.0116	0	-0.01	N/A
KIAA1211	ENST00000504228.1	KIAA1211 	631	1	0	1	0	0	hsa-miR-3200-3p	0.0018	0.0130	0.0893	0	-0.16	N/A
APBB2	ENST00000295974.8	amyloid beta (A4) precursor protein-binding, family B, member 2 	704	1	0	1	0	0	hsa-miR-3200-3p	0.0008	0.0056	0.0399	0	-0.12	N/A
SMC2	ENST00000374793.3	structural maintenance of chromosomes 2 	212	1	0	0	1	0	hsa-miR-3200-3p	0.0008	0.0061	0.0446	0	-0.01	N/A
NCAPH	ENST00000240423.4	non-SMC condensin I complex, subunit H 	217	1	0	0	1	0	hsa-miR-3200-3p	0.0005	0.0036	0.0258	0	-0.01	N/A
SOX4	ENST00000244745.1	SRY (sex determining region Y)-box 4 	2736	2	0	1	1	0	hsa-miR-3200-3p	0.0008	0.0060	0.0409	0	-0.22	N/A
ZNF556	ENST00000586426.1	zinc finger protein 556 	90	1	0	0	1	1	hsa-miR-3200-3p	0.0012	0.0086	0.0609	0	-0.02	N/A
WDR77	ENST00000235090.5	WD repeat domain 77 	1214	1	0	0	1	2	hsa-miR-3200-3p	0.0006	0.0041	0.0287	0	-0.13	N/A
CHSY1	ENST00000254190.3	chondroitin sulfate synthase 1 	200	2	0	1	1	2	hsa-miR-3200-3p	0.0027	0.0200	0.1354	0	-0.03	N/A
AKR7A2	ENST00000235835.3	aldo-keto reductase family 7, member A2 (aflatoxin aldehyde reductase) 	1134	2	0	1	1	4	hsa-miR-3200-3p	0.0001	0.0009	0.0048	0	-0.15	N/A
SH3BGRL3	ENST00000319041.6	SH3 domain binding glutamic acid-rich protein like 3 	8719	1	0	1	0	0	hsa-miR-3200-3p	0.0000	0.0001	0.0005	0	-0.23	N/A
PSMA4	ENST00000558094.1	proteasome (prosome, macropain) subunit, alpha type, 4 	579	1	0	0	1	0	hsa-miR-3200-3p	0.0000	0.0000	0.0002	0	-0.12	N/A
NR2F6	ENST00000291442.3	nuclear receptor subfamily 2, group F, member 6 	814	1	0	1	0	0	hsa-miR-3200-3p	0.0000	0.0003	0.0017	0	-0.15	N/A
NDUFA9	ENST00000266544.5	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 9, 39kDa 	1307	1	0	1	0	1	hsa-miR-3200-3p	0.0000	0.0003	0.0019	0	-0.18	N/A
