Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
RNF2	ENST00000367510.3	ring finger protein 2 	414	1	0	1	0	1	hsa-miR-627-3p				0	-0.02	N/A
CAD	ENST00000264705.4	carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase 	689	1	0	1	0	0	hsa-miR-627-3p				0	-0.02	N/A
BYSL	ENST00000230340.4	bystin-like 	1995	1	0	1	0	0	hsa-miR-627-3p				0	-0.02	N/A
AKIRIN1	ENST00000432648.3	akirin 1 	798	1	1	0	0	1	hsa-miR-627-3p				0	-0.03	N/A
DGCR14	ENST00000252137.6	DiGeorge syndrome critical region gene 14 	269	1	0	1	0	0	hsa-miR-627-3p				0	-0.02	N/A
C1orf50	ENST00000372525.5	chromosome 1 open reading frame 50 	1217	1	0	0	1	0	hsa-miR-627-3p				0	-0.03	N/A
KCMF1	ENST00000409785.4	potassium channel modulatory factor 1 	1285	1	1	0	0	0	hsa-miR-627-3p				0	-0.03	N/A
FTO	ENST00000471389.1	fat mass and obesity associated 	240	1	0	1	0	2	hsa-miR-627-3p				0	-0.02	N/A
SNRPB2	ENST00000377943.5	small nuclear ribonucleoprotein polypeptide B 	593	1	0	1	0	0	hsa-miR-627-3p				0	-0.03	N/A
SLC25A12	ENST00000422440.2	solute carrier family 25 (aspartate/glutamate carrier), member 12 	566	1	0	1	0	0	hsa-miR-627-3p				0	-0.02	N/A
INTS8	ENST00000523731.1	integrator complex subunit 8 	554	1	0	1	0	0	hsa-miR-627-3p				0	-0.04	N/A
POU3F2	ENST00000328345.5	POU class 3 homeobox 2 	274	1	0	1	0	0	hsa-miR-627-3p				0	-0.03	N/A
BCAS3	ENST00000589222.1	breast carcinoma amplified sequence 3 	339	1	0	1	0	2	hsa-miR-627-3p				0	-0.02	N/A
GALK2	ENST00000327171.3	galactokinase 2 	626	1	0	0	1	0	hsa-miR-627-3p				0	-0.06	N/A
FAM19A1	ENST00000478136.1	family with sequence similarity 19 (chemokine (C-C motif)-like), member A1 	5	2	1	0	1	0	hsa-miR-627-3p				0	-0.24	N/A
ARGLU1	ENST00000400198.3	arginine and glutamate rich 1 	9450	1	0	1	0	0	hsa-miR-627-3p				0	-0.08	N/A
TGIF2LY	ENST00000321217.4	TGFB-induced factor homeobox 2-like, Y-linked 	5	1	1	0	0	1	hsa-miR-627-3p				0	-0.20	N/A
PSMC4	ENST00000157812.2	proteasome (prosome, macropain) 26S subunit, ATPase, 4 	7388	1	0	0	1	0	hsa-miR-627-3p				0	-0.06	N/A
NAA15	ENST00000296543.5	N(alpha)-acetyltransferase 15, NatA auxiliary subunit 	546	1	0	0	1	1	hsa-miR-627-3p				0	-0.02	N/A
RBM48	ENST00000481551.1	RNA binding motif protein 48 	220	1	0	0	1	1	hsa-miR-627-3p				0	-0.01	N/A
GPR22	ENST00000304402.4	G protein-coupled receptor 22 	5	2	0	1	1	0	hsa-miR-627-3p				0	-0.22	N/A
ARGFX	ENST00000334384.3	arginine-fifty homeobox 	5	3	0	2	1	0	hsa-miR-627-3p				0	-0.19	N/A
AC005003.1	ENST00000504184.2	CDNA FLJ20464 fis, clone KAT06158; HCG1777549; Uncharacterized protein  	5	1	1	0	0	0	hsa-miR-627-3p				0	-0.24	N/A
NDUFV3	ENST00000340344.4	NADH dehydrogenase (ubiquinone) flavoprotein 3, 10kDa 	1449	1	0	1	0	0	hsa-miR-627-3p				0	-0.02	N/A
MIA3	ENST00000344922.5	melanoma inhibitory activity family, member 3 	647	1	0	0	1	0	hsa-miR-627-3p				0	-0.01	N/A
TGIF2LX	ENST00000283891.5	TGFB-induced factor homeobox 2-like, X-linked 	5	1	1	0	0	1	hsa-miR-627-3p				0	-0.22	N/A
SCAF8	ENST00000367178.3	SR-related CTD-associated factor 8 	1917	2	0	1	1	0	hsa-miR-627-3p				0	-0.09	N/A
BNIP3L	ENST00000380629.2	BCL2/adenovirus E1B 19kDa interacting protein 3-like 	191	1	0	0	1	2	hsa-miR-627-3p				0	-0.01	N/A
TMED4	ENST00000457408.2	transmembrane emp24 protein transport domain containing 4 	3117	1	0	0	1	0	hsa-miR-627-3p				0	-0.01	N/A
CAND1	ENST00000545606.1	cullin-associated and neddylation-dissociated 1 	1568	1	1	0	0	0	hsa-miR-627-3p				0	-0.03	N/A
PRSS23	ENST00000280258.5	protease, serine, 23 	10562	1	1	0	0	0	hsa-miR-627-3p				0	-0.07	N/A
CEP120	ENST00000306467.5	centrosomal protein 120kDa 	261	2	0	0	2	1	hsa-miR-627-3p				0	-0.02	N/A
TCOF1	ENST00000323668.7	Treacher Collins-Franceschetti syndrome 1 	325	1	0	1	0	0	hsa-miR-627-3p				0	-0.02	N/A
SLC2A4RG	ENST00000266077.2	SLC2A4 regulator 	2555	1	0	1	0	0	hsa-miR-627-3p				0	-0.10	N/A
TAX1BP1	ENST00000396319.2	Tax1 (human T-cell leukemia virus type I) binding protein 1 	1251	1	0	1	0	0	hsa-miR-627-3p				0	-0.03	N/A
PNRC1	ENST00000336032.3	proline-rich nuclear receptor coactivator 1 	413	3	1	1	1	0	hsa-miR-627-3p				0	-0.12	N/A
SERINC1	ENST00000339697.4	serine incorporator 1 	2408	2	0	0	2	1	hsa-miR-627-3p				0	-0.02	N/A
ANKH	ENST00000284268.6	ANKH inorganic pyrophosphate transport regulator 	770	1	0	1	0	0	hsa-miR-627-3p				0	-0.02	N/A
TCF23	ENST00000296096.5	transcription factor 23 	5	1	1	0	0	1	hsa-miR-627-3p				0	-0.24	N/A
SIGLEC6	ENST00000346477.3	sialic acid binding Ig-like lectin 6 	5	1	1	0	0	1	hsa-miR-627-3p				0	-0.22	N/A
MS4A2	ENST00000278888.3	membrane-spanning 4-domains, subfamily A, member 2 	5	3	0	2	1	1	hsa-miR-627-3p				0	-0.19	N/A
GDAP2	ENST00000369443.5	ganglioside induced differentiation associated protein 2 	656	1	0	1	0	1	hsa-miR-627-3p				0	-0.02	N/A
ELK1	ENST00000247161.3	ELK1, member of ETS oncogene family 	11	3	2	0	1	0	hsa-miR-627-3p				0	-0.49	N/A
ZNF670	ENST00000366503.2	zinc finger protein 670 	117	1	0	1	0	0	hsa-miR-627-3p				0	-0.02	N/A
ERBB3	ENST00000267101.3	v-erb-b2 avian erythroblastic leukemia viral oncogene homolog 3 	926	1	0	1	0	0	hsa-miR-627-3p				0	-0.08	N/A
GPRC5A	ENST00000014914.5	G protein-coupled receptor, family C, group 5, member A 	341	1	0	1	0	3	hsa-miR-627-3p				0	-0.02	N/A
COX8C	ENST00000342144.2	cytochrome c oxidase subunit VIIIC 	5	1	0	1	0	0	hsa-miR-627-3p				0	-0.14	N/A
ST5	ENST00000526757.1	suppression of tumorigenicity 5 	139	1	1	0	0	0	hsa-miR-627-3p				0	-0.03	N/A
CDK18	ENST00000360066.2	cyclin-dependent kinase 18 	262	1	0	1	0	0	hsa-miR-627-3p				0	-0.02	N/A
ABCF3	ENST00000429586.2	ATP-binding cassette, sub-family F (GCN20), member 3 	710	1	0	0	1	0	hsa-miR-627-3p				0	-0.01	N/A
VPS29	ENST00000549578.1	vacuolar protein sorting 29 homolog (S. cerevisiae) 	2115	2	0	2	0	0	hsa-miR-627-3p				0	-0.33	N/A
COA3	ENST00000328434.7	cytochrome c oxidase assembly factor 3 	576	1	0	0	1	0	hsa-miR-627-3p				0	-0.03	N/A
PPIC	ENST00000306442.4	peptidylprolyl isomerase C (cyclophilin C) 	1030	1	0	1	0	0	hsa-miR-627-3p				0	-0.02	N/A
ANXA5	ENST00000296511.5	annexin A5 	9387	1	0	1	0	0	hsa-miR-627-3p				0	-0.04	N/A
NKAPL	ENST00000343684.3	NFKB activating protein-like 	5	1	1	0	0	1	hsa-miR-627-3p				0	-0.15	N/A
AGBL5	ENST00000323064.8	ATP/GTP binding protein-like 5 	354	1	1	0	0	0	hsa-miR-627-3p				0	-0.06	N/A
ACTC1	ENST00000290378.4	actin, alpha, cardiac muscle 1 	164	1	0	0	1	1	hsa-miR-627-3p				0	-0.01	N/A
COX6B1	ENST00000246554.3	cytochrome c oxidase subunit VIb polypeptide 1 (ubiquitous) 	1779	1	0	1	0	2	hsa-miR-627-3p				0	-0.04	N/A
THBS1	ENST00000260356.5	thrombospondin 1 	46844	2	0	2	0	0	hsa-miR-627-3p				0	-0.07	N/A
NFIL3	ENST00000297689.3	nuclear factor, interleukin 3 regulated 	7439	1	0	1	0	0	hsa-miR-627-3p				0	-0.13	N/A
KLHL36	ENST00000564996.1	kelch-like family member 36 	483	1	1	0	0	0	hsa-miR-627-3p				0	-0.04	N/A
C9orf156	ENST00000375119.3	chromosome 9 open reading frame 156 	177	1	0	1	0	3	hsa-miR-627-3p				0	-0.02	N/A
GOLGA4	ENST00000361924.2	golgin A4 	7	1	0	0	1	0	hsa-miR-627-3p				0	-0.20	N/A
PRR12	ENST00000418929.2	proline rich 12 	95	1	0	0	1	1	hsa-miR-627-3p				0	-0.01	N/A
LMNB1	ENST00000261366.5	lamin B1 	369	1	0	1	0	1	hsa-miR-627-3p				0	-0.02	N/A
ZNF559	ENST00000393883.2	zinc finger protein 559 	294	1	0	0	1	1	hsa-miR-627-3p				0	-0.01	N/A
RPA4	ENST00000373040.3	replication protein A4, 30kDa 	5	1	0	0	1	0	hsa-miR-627-3p				0	-0.14	N/A
GALNT8	ENST00000252318.2	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 8 (GalNAc-T8) 	5	2	0	0	2	1	hsa-miR-627-3p				0	-0.17	N/A
CCL24	ENST00000222902.2	chemokine (C-C motif) ligand 24 	5	1	1	0	0	0	hsa-miR-627-3p				0	-0.15	N/A
RPAP3	ENST00000005386.3	RNA polymerase II associated protein 3 	55	1	0	1	0	0	hsa-miR-627-3p				0	-0.02	N/A
POLK	ENST00000241436.4	polymerase (DNA directed) kappa 	294	1	0	1	0	0	hsa-miR-627-3p				0	-0.02	N/A
ECHDC2	ENST00000371522.4	enoyl CoA hydratase domain containing 2 	172	1	0	1	0	0	hsa-miR-627-3p				0	-0.02	N/A
SRSF3	ENST00000373715.6	serine/arginine-rich splicing factor 3 	2593	1	0	1	0	0	hsa-miR-627-3p				0	-0.05	N/A
SH3D19	ENST00000409598.4	SH3 domain containing 19 	245	1	0	1	0	0	hsa-miR-627-3p				0	-0.02	N/A
ORMDL2	ENST00000243045.5	ORM1-like 2 (S. cerevisiae) 	1649	1	1	0	0	0	hsa-miR-627-3p				0	-0.09	N/A
APOA1	ENST00000375320.1	apolipoprotein A-I 	1201	1	0	0	1	0	hsa-miR-627-3p				0	-0.01	N/A
NOLC1	ENST00000405356.1	nucleolar and coiled-body phosphoprotein 1 	375	1	0	1	0	0	hsa-miR-627-3p				0	-0.02	N/A
VGLL2	ENST00000352536.3	vestigial like 2 (Drosophila) 	5	2	1	0	1	1	hsa-miR-627-3p				0	-0.17	N/A
RNF149	ENST00000295317.3	ring finger protein 149 	318	1	0	1	0	0	hsa-miR-627-3p				0	-0.07	N/A
ZFP14	ENST00000270001.7	ZFP14 zinc finger protein 	109	1	0	0	1	0	hsa-miR-627-3p				0	-0.01	N/A
TOMM6	ENST00000398884.3	translocase of outer mitochondrial membrane 6 homolog (yeast) 	2735	1	0	0	1	0	hsa-miR-627-3p				0	-0.04	N/A
PAOX	ENST00000368539.4	polyamine oxidase (exo-N4-amino) 	264	1	0	0	1	0	hsa-miR-627-3p				0	-0.01	N/A
PDIA4	ENST00000286091.4	protein disulfide isomerase family A, member 4 	4336	1	0	1	0	0	hsa-miR-627-3p				0	-0.02	N/A
C14orf23	ENST00000399387.4	chromosome 14 open reading frame 23 	5	3	1	1	1	0	hsa-miR-627-3p				0	-0.18	N/A
FN3KRP	ENST00000269373.6	fructosamine 3 kinase related protein 	486	1	0	1	0	0	hsa-miR-627-3p				0	-0.02	N/A
ATXN7L2	ENST00000369870.3	ataxin 7-like 2 	5	1	0	1	0	0	hsa-miR-627-3p				0	-0.18	N/A
POFUT2	ENST00000349485.5	protein O-fucosyltransferase 2 	842	2	1	0	1	0	hsa-miR-627-3p				0	-0.05	N/A
TSC22D2	ENST00000361875.3	TSC22 domain family, member 2 	1062	3	1	2	0	3	hsa-miR-627-3p				0	-0.07	N/A
SLC22A2	ENST00000366953.3	solute carrier family 22 (organic cation transporter), member 2 	5	1	0	1	0	0	hsa-miR-627-3p				0	-0.18	N/A
DPF2	ENST00000528416.1	D4, zinc and double PHD fingers family 2 	1164	1	1	0	0	0	hsa-miR-627-3p				0	-0.03	N/A
ATG7	ENST00000354449.3	autophagy related 7 	1467	2	0	1	1	0	hsa-miR-627-3p				0	-0.04	N/A
PPIL4	ENST00000340881.2	peptidylprolyl isomerase (cyclophilin)-like 4 	1565	1	1	0	0	1	hsa-miR-627-3p				0	-0.08	N/A
SMIM12	ENST00000521580.2	small integral membrane protein 12 	1091	1	0	0	1	0	hsa-miR-627-3p				0	-0.01	N/A
RNF20	ENST00000389120.3	ring finger protein 20, E3 ubiquitin protein ligase 	772	1	0	1	0	2	hsa-miR-627-3p				0	-0.02	N/A
RBFOX1	ENST00000355637.4	RNA binding protein, fox-1 homolog (C. elegans) 1 	5	2	0	1	1	1	hsa-miR-627-3p				0	-0.14	N/A
EXT1	ENST00000378204.2	exostosin glycosyltransferase 1 	694	1	0	1	0	1	hsa-miR-627-3p				0	-0.04	N/A
EIF2B2	ENST00000266126.5	eukaryotic translation initiation factor 2B, subunit 2 beta, 39kDa 	1210	1	0	1	0	1	hsa-miR-627-3p				0	-0.02	N/A
SMYD2	ENST00000366957.5	SET and MYND domain containing 2 	1381	1	0	1	0	0	hsa-miR-627-3p				0	-0.02	N/A
MRGPRF	ENST00000441623.1	MAS-related GPR, member F 	140	1	0	0	1	1	hsa-miR-627-3p				0	-0.01	N/A
ZNF668	ENST00000535577.1	zinc finger protein 668 	124	1	0	0	1	0	hsa-miR-627-3p				0	-0.03	N/A
RAB6B	ENST00000285208.4	RAB6B, member RAS oncogene family 	669	1	0	0	1	3	hsa-miR-627-3p				0	-0.01	N/A
SOX14	ENST00000306087.1	SRY (sex determining region Y)-box 14 	5	1	1	0	0	0	hsa-miR-627-3p				0	-0.17	N/A
DKK1	ENST00000373970.3	dickkopf WNT signaling pathway inhibitor 1 	2384	1	1	0	0	0	hsa-miR-627-3p				0	-0.17	N/A
ZNF423	ENST00000561648.1	zinc finger protein 423 	170	1	0	0	1	0	hsa-miR-627-3p				0	-0.01	N/A
LGR4	ENST00000379214.4	leucine-rich repeat containing G protein-coupled receptor 4 	1387	2	0	1	1	2	hsa-miR-627-3p				0	-0.09	N/A
DAK	ENST00000394900.3	dihydroxyacetone kinase 2 homolog (S. cerevisiae) 	242	1	0	0	1	0	hsa-miR-627-3p				0	-0.01	N/A
CHAF1B	ENST00000314103.5	chromatin assembly factor 1, subunit B (p60) 	5408	1	0	0	1	0	hsa-miR-627-3p				0	-0.01	N/A
SSTR2	ENST00000315332.2	somatostatin receptor 2 	21	5	3	1	1	1	hsa-miR-627-3p				0	-0.42	N/A
CSNK1A1	ENST00000261798.5	casein kinase 1, alpha 1 	769	1	1	0	0	2	hsa-miR-627-3p				0	-0.03	N/A
YLPM1	ENST00000552421.1	YLP motif containing 1 	1542	1	0	1	0	0	hsa-miR-627-3p				0	-0.02	N/A
RAB18	ENST00000356940.6	RAB18, member RAS oncogene family 	1410	1	0	1	0	0	hsa-miR-627-3p				0	-0.02	N/A
TM4SF5	ENST00000270560.3	transmembrane 4 L six family member 5 	214	1	0	0	1	1	hsa-miR-627-3p				0	-0.03	N/A
TNMD	ENST00000373031.4	tenomodulin 	5	3	0	2	1	0	hsa-miR-627-3p				0	-0.09	N/A
PSMB2	ENST00000373237.3	proteasome (prosome, macropain) subunit, beta type, 2 	19765	2	1	1	0	0	hsa-miR-627-3p				0	-0.08	N/A
KLHL23	ENST00000392647.2	kelch-like family member 23 	791	2	1	1	0	0	hsa-miR-627-3p				0	-0.05	N/A
DCUN1D5	ENST00000260247.5	DCN1, defective in cullin neddylation 1, domain containing 5 	1486	3	0	2	1	1	hsa-miR-627-3p				0	-0.16	N/A
ZNF579	ENST00000325421.4	zinc finger protein 579 	1080	1	0	1	0	0	hsa-miR-627-3p				0	-0.05	N/A
MEF2D	ENST00000464356.2	myocyte enhancer factor 2D 	759	1	1	0	0	1	hsa-miR-627-3p				0	-0.03	N/A
MTHFD1L	ENST00000367321.3	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like 	2336	1	1	0	0	1	hsa-miR-627-3p				0	-0.03	N/A
ACOT2	ENST00000538782.1	acyl-CoA thioesterase 2 	5	4	1	2	1	2	hsa-miR-627-3p				0	-0.08	N/A
PRH2	ENST00000396400.3	proline-rich protein HaeIII subfamily 2 	5	1	0	0	1	1	hsa-miR-627-3p				0	-0.11	N/A
BLOC1S4	ENST00000320776.3	biogenesis of lysosomal organelles complex-1, subunit 4, cappuccino 	2383	2	0	1	1	1	hsa-miR-627-3p				0	-0.07	N/A
PPP1R15B	ENST00000367188.4	protein phosphatase 1, regulatory subunit 15B 	2154	1	0	1	0	0	hsa-miR-627-3p				0	-0.07	N/A
NNT	ENST00000264663.5	nicotinamide nucleotide transhydrogenase 	2771	1	1	0	0	1	hsa-miR-627-3p				0	-0.03	N/A
S1PR1	ENST00000305352.6	sphingosine-1-phosphate receptor 1 	251	1	0	1	0	2	hsa-miR-627-3p				0	-0.02	N/A
TNFSF8	ENST00000223795.2	tumor necrosis factor (ligand) superfamily, member 8 	5	2	1	1	0	1	hsa-miR-627-3p				0	-0.12	N/A
FKBP3	ENST00000216330.3	FK506 binding protein 3, 25kDa 	3211	1	0	1	0	0	hsa-miR-627-3p				0	-0.12	N/A
FOXRED2	ENST00000397224.4	FAD-dependent oxidoreductase domain containing 2 	200	1	0	0	1	0	hsa-miR-627-3p				0	-0.01	N/A
OS9	ENST00000389142.5	osteosarcoma amplified 9, endoplasmic reticulum lectin 	1038	1	0	1	0	0	hsa-miR-627-3p				0	-0.02	N/A
BRF2	ENST00000220659.6	BRF2, RNA polymerase III transcription initiation factor 50 kDa subunit 	229	1	0	0	1	0	hsa-miR-627-3p				0	-0.01	N/A
COG8	ENST00000306875.4	component of oligomeric golgi complex 8 	190	2	1	1	0	2	hsa-miR-627-3p				0	-0.05	N/A
OR2A4	ENST00000315453.2	olfactory receptor, family 2, subfamily A, member 4 	5	1	0	1	0	0	hsa-miR-627-3p				0	-0.09	N/A
SERPINA7	ENST00000327674.4	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 7 	5	1	0	1	0	0	hsa-miR-627-3p				0	-0.12	N/A
DNTTIP2	ENST00000436063.2	deoxynucleotidyltransferase, terminal, interacting protein 2 	599	2	0	1	1	0	hsa-miR-627-3p				0	-0.03	N/A
LRRC24	ENST00000529415.2	leucine rich repeat containing 24 	73	1	0	0	1	0	hsa-miR-627-3p				0	-0.01	N/A
RPS19	ENST00000598742.1	ribosomal protein S19 	1150	2	1	1	0	1	hsa-miR-627-3p				0	-0.05	N/A
YTHDC1	ENST00000344157.4	YTH domain containing 1 	307	1	0	0	1	0	hsa-miR-627-3p				0	-0.01	N/A
C16orf80	ENST00000262498.3	chromosome 16 open reading frame 80 	1562	1	0	0	1	0	hsa-miR-627-3p				0	-0.02	N/A
LRPAP1	ENST00000500728.2	low density lipoprotein receptor-related protein associated protein 1 	1109	1	0	1	0	0	hsa-miR-627-3p				0	-0.02	N/A
C18orf42	ENST00000580650.1	chromosome 18 open reading frame 42 	5	1	0	1	0	0	hsa-miR-627-3p				0	-0.12	N/A
BAG2	ENST00000370693.5	BCL2-associated athanogene 2 	2237	3	1	1	1	5	hsa-miR-627-3p				0	-0.06	N/A
MSH2	ENST00000233146.2	mutS homolog 2 	1468	4	0	1	3	2	hsa-miR-627-3p				0	-0.06	N/A
C12orf29	ENST00000356891.3	chromosome 12 open reading frame 29 	1322	1	0	0	1	0	hsa-miR-627-3p				0	-0.01	N/A
CABP5	ENST00000293255.2	calcium binding protein 5 	5	1	1	0	0	0	hsa-miR-627-3p				0	-0.11	N/A
FFAR1	ENST00000246553.2	free fatty acid receptor 1 	5	2	0	1	1	0	hsa-miR-627-3p				0	-0.11	N/A
PRKRIP1	ENST00000496391.1	PRKR interacting protein 1 (IL11 inducible) 	656	1	0	0	1	0	hsa-miR-627-3p				0	-0.01	N/A
ZNF17	ENST00000307658.7	zinc finger protein 17 	211	2	0	2	0	1	hsa-miR-627-3p				0	-0.05	N/A
KCNJ13	ENST00000409779.1	potassium inwardly-rectifying channel, subfamily J, member 13 	5	1	0	0	1	1	hsa-miR-627-3p				0	-0.10	N/A
HUWE1	ENST00000342160.3	HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase 	741	1	1	0	0	0	hsa-miR-627-3p				0	-0.03	N/A
RAD51L3-RFFL	ENST00000593039.1	Uncharacterized protein  	670	2	0	1	1	0	hsa-miR-627-3p				0	-0.03	N/A
USP15	ENST00000353364.3	ubiquitin specific peptidase 15 	286	1	0	1	0	2	hsa-miR-627-3p				0	-0.02	N/A
IL1RAPL1	ENST00000378993.1	interleukin 1 receptor accessory protein-like 1 	5	1	0	0	1	1	hsa-miR-627-3p				0	-0.11	N/A
GNB2L1	ENST00000514455.1	guanine nucleotide binding protein (G protein), beta polypeptide 2-like 1 	1980	1	0	1	0	1	hsa-miR-627-3p				0	-0.06	N/A
GNB1L	ENST00000329517.6	guanine nucleotide binding protein (G protein), beta polypeptide 1-like 	210	1	0	0	1	0	hsa-miR-627-3p				0	-0.01	N/A
NCAPD3	ENST00000534548.2	non-SMC condensin II complex, subunit D3 	990	1	0	1	0	0	hsa-miR-627-3p				0	-0.02	N/A
G6PC3	ENST00000269097.4	glucose 6 phosphatase, catalytic, 3 	429	1	1	0	0	1	hsa-miR-627-3p				0	-0.03	N/A
RP11-343C2.12	ENST00000562949.1	Conserved oligomeric Golgi complex subunit 8  	190	2	1	1	0	2	hsa-miR-627-3p				0	-0.05	N/A
GTF2H5	ENST00000607778.1	general transcription factor IIH, polypeptide 5 	4166	2	1	1	0	1	hsa-miR-627-3p				0	-0.22	N/A
PDF	ENST00000288022.1	peptide deformylase (mitochondrial) 	190	2	1	1	0	2	hsa-miR-627-3p				0	-0.05	N/A
PPIE	ENST00000324379.5	peptidylprolyl isomerase E (cyclophilin E) 	376	1	0	1	0	0	hsa-miR-627-3p				0	-0.02	N/A
ERGIC1	ENST00000393784.3	endoplasmic reticulum-golgi intermediate compartment (ERGIC) 1 	4614	2	2	0	0	1	hsa-miR-627-3p				0	-0.15	N/A
TROAP	ENST00000257909.3	trophinin associated protein 	270	1	0	1	0	0	hsa-miR-627-3p				0	-0.02	N/A
HRASLS5	ENST00000539221.1	HRAS-like suppressor family, member 5 	5	2	0	1	1	0	hsa-miR-627-3p				0	-0.11	N/A
AC135178.1	ENST00000535173.1	HCG1985372; Uncharacterized protein; cDNA FLJ37541 fis, clone BRCAN2026340  	13	1	1	0	0	0	hsa-miR-627-3p				0	-0.28	N/A
ZNF526	ENST00000301215.3	zinc finger protein 526 	256	1	0	0	1	1	hsa-miR-627-3p				0	-0.01	N/A
CMBL	ENST00000296658.3	carboxymethylenebutenolidase homolog (Pseudomonas) 	2602	1	0	1	0	1	hsa-miR-627-3p				0	-0.02	N/A
ACO1	ENST00000309951.6	aconitase 1, soluble 	738	1	0	0	1	1	hsa-miR-627-3p				0	-0.01	N/A
MPPE1	ENST00000588072.1	metallophosphoesterase 1 	1134	1	0	0	1	0	hsa-miR-627-3p				0	-0.01	N/A
DDX3X	ENST00000399959.2	DEAD (Asp-Glu-Ala-Asp) box helicase 3, X-linked 	965	1	1	0	0	0	hsa-miR-627-3p				0	-0.08	N/A
CRP	ENST00000255030.5	C-reactive protein, pentraxin-related 	5	2	1	0	1	1	hsa-miR-627-3p				0	-0.09	N/A
PRPH2	ENST00000230381.5	peripherin 2 (retinal degeneration, slow) 	5	1	1	0	0	0	hsa-miR-627-3p				0	-0.10	N/A
NSMCE1	ENST00000361439.4	non-SMC element 1 homolog (S. cerevisiae) 	1418	1	0	1	0	0	hsa-miR-627-3p				0	-0.02	N/A
PANK2	ENST00000497424.1	pantothenate kinase 2 	1244	3	0	2	1	0	hsa-miR-627-3p				0	-0.05	N/A
GNPTG	ENST00000204679.4	N-acetylglucosamine-1-phosphate transferase, gamma subunit 	677	1	1	0	0	0	hsa-miR-627-3p				0	-0.03	N/A
CHRDL1	ENST00000372045.1	chordin-like 1 	5	3	0	3	0	0	hsa-miR-627-3p				0	-0.08	N/A
P2RY10	ENST00000171757.2	purinergic receptor P2Y, G-protein coupled, 10 	5	3	0	2	1	0	hsa-miR-627-3p				0	-0.11	N/A
C3orf17	ENST00000314400.5	chromosome 3 open reading frame 17 	460	1	0	1	0	0	hsa-miR-627-3p				0	-0.02	N/A
CLEC14A	ENST00000342213.2	C-type lectin domain family 14, member A 	5	1	0	1	0	0	hsa-miR-627-3p				0	-0.05	N/A
CD28	ENST00000324106.8	CD28 molecule 	5	1	0	1	0	0	hsa-miR-627-3p				0	-0.04	N/A
NUDT5	ENST00000491614.1	nudix (nucleoside diphosphate linked moiety X)-type motif 5 	808	1	1	0	0	3	hsa-miR-627-3p				0	-0.07	N/A
PRR11	ENST00000262293.4	proline rich 11 	56	3	2	1	0	0	hsa-miR-627-3p				0	-0.38	N/A
DCC	ENST00000442544.2	deleted in colorectal carcinoma 	5	2	1	1	0	1	hsa-miR-627-3p				0	-0.05	N/A
ANKRD32	ENST00000265140.5	ankyrin repeat domain 32 	2982	1	0	1	0	1	hsa-miR-627-3p				0	-0.02	N/A
ABCC11	ENST00000353782.5	ATP-binding cassette, sub-family C (CFTR/MRP), member 11 	5	1	0	1	0	0	hsa-miR-627-3p				0	-0.04	N/A
AGTRAP	ENST00000376627.2	angiotensin II receptor-associated protein 	3213	1	0	1	0	2	hsa-miR-627-3p				0	-0.02	N/A
GATSL2	ENST00000426327.3	GATS protein-like 2 	5	3	1	2	0	0	hsa-miR-627-3p				0	-0.07	N/A
USPL1	ENST00000255304.4	ubiquitin specific peptidase like 1 	7	1	0	1	0	2	hsa-miR-627-3p				0	-0.06	N/A
LILRA2	ENST00000251377.3	leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 2 	5	1	0	1	0	0	hsa-miR-627-3p				0	-0.06	N/A
PAX1	ENST00000444366.2	paired box 1 	5	2	0	1	1	1	hsa-miR-627-3p				0	-0.03	N/A
LRRC40	ENST00000370952.3	leucine rich repeat containing 40 	88	5	1	2	2	1	hsa-miR-627-3p				0	-0.80	N/A
CD36	ENST00000447544.2	CD36 molecule (thrombospondin receptor) 	5	3	0	3	0	0	hsa-miR-627-3p				0	-0.06	N/A
MMP15	ENST00000219271.3	matrix metallopeptidase 15 (membrane-inserted) 	605	1	1	0	0	0	hsa-miR-627-3p				0	-0.03	N/A
CACNA1A	ENST00000573710.2	calcium channel, voltage-dependent, P/Q type, alpha 1A subunit 	5	1	1	0	0	0	hsa-miR-627-3p				0	-0.03	N/A
RGS18	ENST00000367460.3	regulator of G-protein signaling 18 	5	1	0	0	1	0	hsa-miR-627-3p				0	-0.07	N/A
C19orf10	ENST00000262947.3	chromosome 19 open reading frame 10 	1263	1	0	1	0	0	hsa-miR-627-3p				0	-0.02	N/A
TG	ENST00000519543.1	thyroglobulin 	5	2	2	0	0	2	hsa-miR-627-3p				0	-0.06	N/A
