Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
CLYBL	ENST00000376355.3	citrate lyase beta like 	108	3	0	2	1	2	hsa-miR-2110				-0.02	-0.29	N/A
PHKA2	ENST00000379942.4	phosphorylase kinase, alpha 2 (liver) 	588	1	0	0	1	1	hsa-miR-2110				-0.02	-0.09	N/A
PEAK1	ENST00000312493.4	pseudopodium-enriched atypical kinase 1 	209	1	0	1	0	1	hsa-miR-2110				-0.02	-0.02	N/A
ZSWIM5	ENST00000359600.5	zinc finger, SWIM-type containing 5 	31	1	0	1	0	0	hsa-miR-2110				-0.02	-0.11	N/A
SORT1	ENST00000256637.6	sortilin 1 	2111	1	0	1	0	3	hsa-miR-2110				-0.02	-0.02	N/A
TBL1X	ENST00000407597.2	transducin (beta)-like 1X-linked 	125	1	0	1	0	0	hsa-miR-2110				-0.02	-0.02	N/A
BMPR2	ENST00000374574.2	bone morphogenetic protein receptor, type II (serine/threonine kinase) 	287	1	0	0	1	0	hsa-miR-2110				-0.02	-0.07	N/A
NUB1	ENST00000413040.2	negative regulator of ubiquitin-like proteins 1 	85	1	0	1	0	0	hsa-miR-2110				-0.02	-0.06	N/A
ZNF460	ENST00000360338.3	zinc finger protein 460 	164	1	0	1	0	2	hsa-miR-2110				-0.02	-0.02	N/A
CXXC4	ENST00000394767.2	CXXC finger protein 4 	121	1	0	1	0	0	hsa-miR-2110				-0.02	-0.02	N/A
ABCF1	ENST00000326195.8	ATP-binding cassette, sub-family F (GCN20), member 1 	1078	2	0	1	1	0	hsa-miR-2110				-0.02	-0.13	N/A
MRE11A	ENST00000323929.3	MRE11 meiotic recombination 11 homolog A (S. cerevisiae) 	199	1	0	1	0	1	hsa-miR-2110				-0.02	-0.04	N/A
ZNF827	ENST00000379448.4	zinc finger protein 827 	17	1	0	1	0	2	hsa-miR-2110				-0.02	-0.06	N/A
EFCAB11	ENST00000316738.7	EF-hand calcium binding domain 11 	25	1	0	1	0	0	hsa-miR-2110				-0.02	-0.09	N/A
XPO5	ENST00000265351.7	exportin 5 	933	1	0	1	0	1	hsa-miR-2110				-0.02	-0.06	N/A
ZFHX3	ENST00000268489.5	zinc finger homeobox 3 	57	1	0	1	0	0	hsa-miR-2110				-0.02	-0.02	N/A
ING5	ENST00000313552.6	inhibitor of growth family, member 5 	529	1	0	1	0	0	hsa-miR-2110				-0.02	-0.02	N/A
WDR41	ENST00000296679.4	WD repeat domain 41 	313	1	0	1	0	1	hsa-miR-2110				-0.02	-0.18	N/A
UNC5D	ENST00000287272.2	unc-5 homolog D (C. elegans) 	37	1	0	1	0	1	hsa-miR-2110				-0.02	-0.02	N/A
DLK1	ENST00000341267.4	delta-like 1 homolog (Drosophila) 	1865	2	1	1	0	9	hsa-miR-2110				-0.02	-1.15	N/A
NUP205	ENST00000285968.6	nucleoporin 205kDa 	11	1	0	1	0	0	hsa-miR-2110				-0.02	-0.06	N/A
FLVCR2	ENST00000238667.4	feline leukemia virus subgroup C cellular receptor family, member 2 	29	1	0	1	0	0	hsa-miR-2110				-0.02	-0.02	N/A
RPL18A	ENST00000600147.1	ribosomal protein L18a 	101	1	0	0	1	0	hsa-miR-2110				-0.02	-0.14	N/A
DYM	ENST00000442713.2	dymeclin 	547	1	0	0	1	0	hsa-miR-2110				-0.02	-0.02	N/A
RBM12B	ENST00000399300.2	RNA binding motif protein 12B 	143	1	0	1	0	0	hsa-miR-2110				-0.02	-0.13	N/A
SH2D4A	ENST00000265807.3	SH2 domain containing 4A 	131	1	0	1	0	0	hsa-miR-2110				-0.02	-0.02	N/A
MYO6	ENST00000369981.3	myosin VI 	297	1	0	1	0	0	hsa-miR-2110				-0.02	-0.12	N/A
SERTAD4	ENST00000367012.3	SERTA domain containing 4 	296	1	0	0	1	0	hsa-miR-2110				-0.02	-0.06	N/A
PLEKHA3	ENST00000234453.5	pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 3 	767	5	2	2	1	0	hsa-miR-2110				-0.02	-0.30	N/A
NFE2L3	ENST00000056233.3	nuclear factor, erythroid 2-like 3 	36	2	0	2	0	0	hsa-miR-2110				-0.02	-0.29	N/A
OSBPL3	ENST00000313367.2	oxysterol binding protein-like 3 	200	1	0	0	1	1	hsa-miR-2110				-0.02	-0.11	N/A
TMEM258	ENST00000537328.1	transmembrane protein 258 	302	1	1	0	0	0	hsa-miR-2110				-0.02	-0.56	N/A
CPSF6	ENST00000435070.2	cleavage and polyadenylation specific factor 6, 68kDa 	5819	1	0	1	0	0	hsa-miR-2110				-0.02	-0.17	N/A
CABLES1	ENST00000256925.7	Cdk5 and Abl enzyme substrate 1 	341	1	1	0	0	2	hsa-miR-2110				-0.02	-0.38	N/A
KLF10	ENST00000285407.6	Kruppel-like factor 10 	320	1	0	1	0	0	hsa-miR-2110				-0.02	-0.20	N/A
NSL1	ENST00000422588.2	NSL1, MIS12 kinetochore complex component 	180	1	0	0	1	3	hsa-miR-2110				-0.02	-0.13	N/A
PPARGC1B	ENST00000309241.5	peroxisome proliferator-activated receptor gamma, coactivator 1 beta 	12	2	0	0	2	2	hsa-miR-2110				-0.02	-0.02	N/A
PNP	ENST00000361505.5	purine nucleoside phosphorylase 	50	1	0	1	0	0	hsa-miR-2110				-0.02	-0.07	N/A
POLR1A	ENST00000263857.6	polymerase (RNA) I polypeptide A, 194kDa 	675	1	1	0	0	5	hsa-miR-2110				-0.02	-0.03	N/A
SRM	ENST00000376957.2	spermidine synthase 	46	2	1	1	0	3	hsa-miR-2110				-0.02	-0.16	N/A
ACACA	ENST00000353139.5	acetyl-CoA carboxylase alpha 	306	1	0	1	0	3	hsa-miR-2110				-0.02	-0.02	N/A
HSD17B8	ENST00000374662.3	hydroxysteroid (17-beta) dehydrogenase 8 	51	2	0	1	1	1	hsa-miR-2110				-0.02	-0.37	N/A
XPR1	ENST00000367590.4	xenotropic and polytropic retrovirus receptor 1 	544	2	0	2	0	0	hsa-miR-2110				-0.02	-0.21	N/A
PELP1	ENST00000574876.1	proline, glutamate and leucine rich protein 1 	266	1	0	1	0	1	hsa-miR-2110				-0.02	-0.13	N/A
FIGN	ENST00000333129.3	fidgetin 	10	1	1	0	0	0	hsa-miR-2110				-0.02	-0.03	N/A
HDLBP	ENST00000391975.1	high density lipoprotein binding protein 	1755	1	0	1	0	2	hsa-miR-2110				-0.02	-0.07	N/A
ADRBK2	ENST00000324198.6	adrenergic, beta, receptor kinase 2 	215	1	1	0	0	2	hsa-miR-2110				-0.02	-0.11	N/A
MTMR7	ENST00000180173.5	myotubularin related protein 7 	33	1	0	0	1	0	hsa-miR-2110				-0.02	-0.14	N/A
NFAM1	ENST00000329021.5	NFAT activating protein with ITAM motif 1 	7	3	0	1	2	5	hsa-miR-2110				-0.02	-0.07	N/A
ODF2L	ENST00000370566.3	outer dense fiber of sperm tails 2-like 	149	3	1	1	1	1	hsa-miR-2110				-0.02	-0.39	N/A
KDM5B	ENST00000367265.3	lysine (K)-specific demethylase 5B 	187	1	0	1	0	1	hsa-miR-2110				-0.02	-0.10	N/A
CNTN3	ENST00000263665.6	contactin 3 (plasmacytoma associated) 	27	1	0	0	1	0	hsa-miR-2110				-0.02	-0.09	N/A
ZBTB17	ENST00000375743.4	zinc finger and BTB domain containing 17 	136	1	0	0	1	1	hsa-miR-2110				-0.02	-0.11	N/A
RHBDL3	ENST00000269051.4	rhomboid, veinlet-like 3 (Drosophila) 	100	2	0	1	1	1	hsa-miR-2110				-0.02	-0.14	N/A
RNF19B	ENST00000356990.5	ring finger protein 19B 	45	1	1	0	0	1	hsa-miR-2110				-0.02	-0.30	N/A
HSD17B12	ENST00000278353.4	hydroxysteroid (17-beta) dehydrogenase 12 	1422	2	0	0	2	0	hsa-miR-2110				-0.02	-0.15	N/A
JDP2	ENST00000435893.2	Jun dimerization protein 2 	110	1	0	0	1	2	hsa-miR-2110				-0.02	-0.16	N/A
GFRA1	ENST00000439649.3	GDNF family receptor alpha 1 	69	3	0	0	3	0	hsa-miR-2110				-0.02	-0.22	N/A
GCNT4	ENST00000322348.4	glucosaminyl (N-acetyl) transferase 4, core 2 	19	1	0	1	0	2	hsa-miR-2110				-0.02	-0.06	N/A
CNTNAP5	ENST00000431078.1	contactin associated protein-like 5 	5	1	0	1	0	2	hsa-miR-2110				-0.02	-0.05	N/A
IFNAR2	ENST00000404220.3	interferon (alpha, beta and omega) receptor 2 	470	1	0	1	0	2	hsa-miR-2110				-0.02	-0.03	N/A
UHRF1BP1	ENST00000192788.5	UHRF1 binding protein 1 	360	1	0	1	0	0	hsa-miR-2110				-0.01	-0.02	N/A
TFCP2	ENST00000257915.5	transcription factor CP2 	1274	1	0	0	1	0	hsa-miR-2110				-0.01	-0.13	N/A
RASSF9	ENST00000361228.3	Ras association (RalGDS/AF-6) domain family (N-terminal) member 9 	9	1	0	0	1	0	hsa-miR-2110				-0.01	-0.17	N/A
FAM214A	ENST00000261844.7	family with sequence similarity 214, member A 	62	1	0	0	1	0	hsa-miR-2110				-0.01	-0.20	N/A
CCDC50	ENST00000392455.3	coiled-coil domain containing 50 	961	1	0	0	1	0	hsa-miR-2110				-0.01	-0.08	N/A
ANGEL2	ENST00000535388.1	angel homolog 2 (Drosophila) 	218	1	0	1	0	0	hsa-miR-2110				-0.01	-0.09	N/A
PIK3C3	ENST00000262039.4	phosphatidylinositol 3-kinase, catalytic subunit type 3 	286	2	1	1	0	2	hsa-miR-2110				-0.01	-0.07	N/A
RPS23	ENST00000296674.8	ribosomal protein S23 	832	1	0	1	0	1	hsa-miR-2110				-0.01	-0.24	N/A
SETD3	ENST00000331768.5	SET domain containing 3 	58	1	0	1	0	0	hsa-miR-2110				-0.01	-0.07	N/A
GPT2	ENST00000340124.4	glutamic pyruvate transaminase (alanine aminotransferase) 2 	1750	2	0	2	0	1	hsa-miR-2110				-0.01	-0.04	N/A
RPL14	ENST00000416518.1	ribosomal protein L14 	8294	2	0	1	1	0	hsa-miR-2110				-0.01	-0.16	N/A
THEM4	ENST00000368814.3	thioesterase superfamily member 4 	262	2	0	2	0	0	hsa-miR-2110				-0.01	-0.22	N/A
ZNF507	ENST00000311921.4	zinc finger protein 507 	378	2	0	1	1	0	hsa-miR-2110				-0.01	-0.13	N/A
ZNF696	ENST00000330143.3	zinc finger protein 696 	127	1	0	0	1	0	hsa-miR-2110				-0.01	-0.14	N/A
NCAM1	ENST00000316851.7	neural cell adhesion molecule 1 	19	1	0	0	1	0	hsa-miR-2110				-0.01	-0.06	N/A
ZNF347	ENST00000334197.7	zinc finger protein 347 	33	1	0	0	1	0	hsa-miR-2110				-0.01	-0.07	N/A
RSBN1L	ENST00000334955.8	round spermatid basic protein 1-like 	640	1	0	0	1	1	hsa-miR-2110				-0.01	-0.14	N/A
KIAA1009	ENST00000257766.4	KIAA1009 	7	2	0	2	0	1	hsa-miR-2110				-0.01	-0.05	N/A
GTPBP4	ENST00000360803.4	GTP binding protein 4 	739	2	0	0	2	0	hsa-miR-2110				-0.01	-0.28	N/A
EPB41L4B	ENST00000374557.4	erythrocyte membrane protein band 4.1 like 4B 	135	1	0	1	0	0	hsa-miR-2110				-0.01	-0.16	N/A
THUMPD3	ENST00000345094.3	THUMP domain containing 3 	445	1	0	1	0	0	hsa-miR-2110				-0.01	-0.07	N/A
KIAA1586	ENST00000370733.4	KIAA1586 	76	1	0	1	0	0	hsa-miR-2110				-0.01	-0.02	N/A
C10orf12	ENST00000286067.2	chromosome 10 open reading frame 12 	49	2	0	0	2	0	hsa-miR-2110				-0.01	-0.33	N/A
IGHMBP2	ENST00000255078.3	immunoglobulin mu binding protein 2 	34	1	0	0	1	0	hsa-miR-2110				-0.01	-0.10	N/A
ATP8A2	ENST00000381655.2	ATPase, aminophospholipid transporter, class I, type 8A, member 2 	22	1	0	0	1	0	hsa-miR-2110				-0.01	-0.03	N/A
WDR3	ENST00000349139.5	WD repeat domain 3 	1166	1	1	0	0	0	hsa-miR-2110				-0.01	-0.13	N/A
NUFIP2	ENST00000225388.4	nuclear fragile X mental retardation protein interacting protein 2 	440	2	0	2	0	0	hsa-miR-2110				-0.01	-0.13	N/A
TMEM220	ENST00000341871.3	transmembrane protein 220 	143	3	0	2	1	1	hsa-miR-2110				-0.01	-0.51	N/A
SCIN	ENST00000297029.5	scinderin 	23	1	1	0	0	1	hsa-miR-2110				-0.01	-0.14	N/A
LGI2	ENST00000382114.4	leucine-rich repeat LGI family, member 2 	32	1	0	1	0	2	hsa-miR-2110				-0.01	-0.05	N/A
C5orf63	ENST00000535381.1	chromosome 5 open reading frame 63 	42	1	0	0	1	0	hsa-miR-2110				-0.01	-0.12	N/A
ZNF805	ENST00000535550.1	zinc finger protein 805 	58	1	1	0	0	1	hsa-miR-2110				-0.01	-0.04	N/A
IL10RA	ENST00000227752.3	interleukin 10 receptor, alpha 	5	2	0	2	0	3	hsa-miR-2110				-0.01	-0.20	N/A
RSL1D1	ENST00000571133.1	ribosomal L1 domain containing 1 	140	1	0	1	0	0	hsa-miR-2110				-0.01	-0.02	N/A
SEC23IP	ENST00000369075.3	SEC23 interacting protein 	765	3	0	2	1	4	hsa-miR-2110				-0.01	-0.94	N/A
MCM9	ENST00000316316.6	minichromosome maintenance complex component 9 	15	1	0	0	1	0	hsa-miR-2110				-0.01	-0.07	N/A
HGFAC	ENST00000382774.3	HGF activator 	15	1	0	1	0	1	hsa-miR-2110				-0.01	-0.02	N/A
ASF1A	ENST00000229595.5	anti-silencing function 1A histone chaperone 	790	1	0	1	0	0	hsa-miR-2110				-0.01	-0.21	N/A
TNFSF14	ENST00000245912.3	tumor necrosis factor (ligand) superfamily, member 14 	5	1	0	1	0	1	hsa-miR-2110				-0.01	-0.12	N/A
CCDC127	ENST00000296824.3	coiled-coil domain containing 127 	615	2	0	1	1	3	hsa-miR-2110				-0.01	-0.14	N/A
TOR1AIP2	ENST00000367612.3	torsin A interacting protein 2 	569	1	0	1	0	0	hsa-miR-2110				-0.01	-0.02	N/A
AP5B1	ENST00000532090.2	adaptor-related protein complex 5, beta 1 subunit 	22	1	0	1	0	0	hsa-miR-2110				-0.01	-0.02	N/A
ENSA	ENST00000369014.5	endosulfine alpha 	167	1	1	0	0	0	hsa-miR-2110				-0.01	-0.33	N/A
FGF9	ENST00000382353.5	fibroblast growth factor 9 	136	1	0	0	1	1	hsa-miR-2110				-0.01	-0.24	N/A
EFHC1	ENST00000371068.5	EF-hand domain (C-terminal) containing 1 	61	1	0	1	0	2	hsa-miR-2110				-0.01	-0.07	N/A
METTL20	ENST00000357721.3	methyltransferase like 20 	47	1	0	0	1	0	hsa-miR-2110				-0.01	-0.04	N/A
MRS2	ENST00000274747.7	MRS2 magnesium transporter 	826	1	0	1	0	1	hsa-miR-2110				-0.01	-0.15	N/A
GMPR	ENST00000259727.4	guanosine monophosphate reductase 	49	2	0	0	2	0	hsa-miR-2110				-0.01	-0.30	N/A
IGSF3	ENST00000369486.3	immunoglobulin superfamily, member 3 	141	1	0	1	0	0	hsa-miR-2110				-0.01	-0.02	N/A
PON1	ENST00000222381.3	paraoxonase 1 	64	1	0	0	1	0	hsa-miR-2110				-0.01	-0.17	N/A
MAN1C1	ENST00000374332.4	mannosidase, alpha, class 1C, member 1 	60	1	0	1	0	0	hsa-miR-2110				-0.01	-0.03	N/A
KHNYN	ENST00000251343.5	KH and NYN domain containing 	421	1	0	1	0	2	hsa-miR-2110				-0.01	-0.08	N/A
TSPAN31	ENST00000547992.1	tetraspanin 31 	72	1	0	1	0	1	hsa-miR-2110				-0.01	-0.19	N/A
ZNF320	ENST00000391781.2	zinc finger protein 320 	10	1	0	0	1	1	hsa-miR-2110				-0.01	-0.02	N/A
TCF12	ENST00000267811.5	transcription factor 12 	101	1	0	1	0	0	hsa-miR-2110				-0.01	-0.17	N/A
GAN	ENST00000568107.2	gigaxonin 	185	2	0	0	2	3	hsa-miR-2110				-0.01	-0.02	N/A
TBC1D19	ENST00000264866.4	TBC1 domain family, member 19 	77	1	0	1	0	2	hsa-miR-2110				-0.01	-0.21	N/A
HSPA12A	ENST00000369209.3	heat shock 70kDa protein 12A 	37	1	0	1	0	0	hsa-miR-2110				-0.01	-0.02	N/A
TTC39A	ENST00000530004.1	tetratricopeptide repeat domain 39A 	174	2	0	1	1	0	hsa-miR-2110				-0.01	-0.15	N/A
SLC23A2	ENST00000338244.1	solute carrier family 23 (ascorbic acid transporter), member 2 	121	1	0	1	0	0	hsa-miR-2110				-0.01	-0.02	N/A
SEMA6A	ENST00000343348.6	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6A 	106	2	0	2	0	1	hsa-miR-2110				-0.01	-0.15	N/A
NT5DC1	ENST00000319550.4	5'-nucleotidase domain containing 1 	127	1	0	1	0	0	hsa-miR-2110				-0.01	-0.13	N/A
CHRAC1	ENST00000519533.1	chromatin accessibility complex 1 	560	1	0	1	0	0	hsa-miR-2110				-0.01	-0.17	N/A
ZSCAN29	ENST00000562072.1	zinc finger and SCAN domain containing 29 	32	1	0	0	1	0	hsa-miR-2110				-0.01	-0.08	N/A
NAGK	ENST00000418807.3	N-acetylglucosamine kinase 	69	1	0	0	1	0	hsa-miR-2110				-0.01	-0.17	N/A
NPR3	ENST00000265074.8	natriuretic peptide receptor C/guanylate cyclase C (atrionatriuretic peptide receptor C) 	517	2	0	1	1	0	hsa-miR-2110				-0.01	-0.03	N/A
EIF4EBP3	ENST00000310331.2	eukaryotic translation initiation factor 4E binding protein 3 	54	1	0	0	1	0	hsa-miR-2110				-0.01	-0.28	N/A
GSTM3	ENST00000540225.1	glutathione S-transferase mu 3 (brain) 	1071	2	0	0	2	0	hsa-miR-2110				-0.01	-0.30	N/A
NIPSNAP3B	ENST00000374762.3	nipsnap homolog 3B (C. elegans) 	26	2	0	2	0	0	hsa-miR-2110				-0.01	-0.04	N/A
KCNJ8	ENST00000240662.2	potassium inwardly-rectifying channel, subfamily J, member 8 	53	1	0	1	0	1	hsa-miR-2110				-0.01	-0.13	N/A
SNRPD3	ENST00000215829.3	small nuclear ribonucleoprotein D3 polypeptide 18kDa 	3251	1	0	1	0	2	hsa-miR-2110				-0.01	-0.07	N/A
MRTO4	ENST00000330263.4	mRNA turnover 4 homolog (S. cerevisiae) 	2127	1	0	1	0	2	hsa-miR-2110				-0.01	-0.03	N/A
ZNF446	ENST00000335841.4	zinc finger protein 446 	44	2	1	1	0	1	hsa-miR-2110				-0.01	-0.42	N/A
ACSL3	ENST00000357430.3	acyl-CoA synthetase long-chain family member 3 	2533	1	0	1	0	0	hsa-miR-2110				-0.01	-0.15	N/A
SPA17	ENST00000532692.1	sperm autoantigenic protein 17 	189	1	0	0	1	1	hsa-miR-2110				-0.01	-0.26	N/A
DGKI	ENST00000453654.2	diacylglycerol kinase, iota 	16	1	0	1	0	2	hsa-miR-2110				-0.01	-0.04	N/A
RIC8B	ENST00000392837.4	RIC8 guanine nucleotide exchange factor B 	49	1	0	1	0	0	hsa-miR-2110				-0.01	-0.11	N/A
BMS1	ENST00000374518.5	BMS1 ribosome biogenesis factor 	48	2	1	1	0	0	hsa-miR-2110				-0.01	-0.11	N/A
OSBPL6	ENST00000190611.4	oxysterol binding protein-like 6 	85	1	1	0	0	0	hsa-miR-2110				-0.01	-0.20	N/A
CMTM8	ENST00000307526.3	CKLF-like MARVEL transmembrane domain containing 8 	541	1	0	0	1	0	hsa-miR-2110				-0.01	-0.14	N/A
ZFR2	ENST00000262961.4	zinc finger RNA binding protein 2 	5	1	0	0	1	2	hsa-miR-2110				-0.01	-0.01	N/A
THRB	ENST00000396671.2	thyroid hormone receptor, beta 	55	1	0	0	1	0	hsa-miR-2110				-0.01	-0.02	N/A
ZNF223	ENST00000434772.3	zinc finger protein 223 	180	1	0	1	0	1	hsa-miR-2110				-0.01	-0.14	N/A
BUB1	ENST00000535254.1	BUB1 mitotic checkpoint serine/threonine kinase 	515	1	0	1	0	0	hsa-miR-2110				-0.01	-0.15	N/A
GLP2R	ENST00000262441.5	glucagon-like peptide 2 receptor 	247	2	1	0	1	2	hsa-miR-2110				-0.01	-0.21	N/A
CUX2	ENST00000261726.6	cut-like homeobox 2 	15	1	0	1	0	1	hsa-miR-2110				-0.01	-0.02	N/A
C9orf85	ENST00000486911.2	chromosome 9 open reading frame 85 	57	1	0	1	0	0	hsa-miR-2110				-0.01	-0.13	N/A
NUP62CL	ENST00000372461.3	nucleoporin 62kDa C-terminal like 	73	1	0	1	0	0	hsa-miR-2110				-0.01	-0.22	N/A
TIMM50	ENST00000599794.1	translocase of inner mitochondrial membrane 50 homolog (S. cerevisiae) 	2210	1	0	0	1	1	hsa-miR-2110				-0.01	-0.10	N/A
KLRG2	ENST00000340940.4	killer cell lectin-like receptor subfamily G, member 2 	18	1	0	1	0	0	hsa-miR-2110				-0.01	-0.04	N/A
C15orf40	ENST00000304177.5	chromosome 15 open reading frame 40 	133	1	0	1	0	0	hsa-miR-2110				-0.01	-0.14	N/A
WDR59	ENST00000262144.6	WD repeat domain 59 	24	1	0	1	0	2	hsa-miR-2110				-0.01	-0.04	N/A
PPP3CC	ENST00000289963.8	protein phosphatase 3, catalytic subunit, gamma isozyme 	254	1	1	0	0	0	hsa-miR-2110				-0.01	-0.28	N/A
FUNDC2	ENST00000369498.3	FUN14 domain containing 2 	130	1	0	1	0	2	hsa-miR-2110				-0.01	-0.07	N/A
IP6K1	ENST00000468463.1	inositol hexakisphosphate kinase 1 	406	3	0	3	0	0	hsa-miR-2110				-0.01	-0.24	N/A
GLYCTK	ENST00000354773.4	glycerate kinase 	3833	1	0	1	0	1	hsa-miR-2110				-0.01	-0.06	N/A
ABCG1	ENST00000398457.2	ATP-binding cassette, sub-family G (WHITE), member 1 	64	3	0	2	1	1	hsa-miR-2110				-0.01	-0.22	N/A
ACP1	ENST00000272067.6	acid phosphatase 1, soluble 	499	1	0	1	0	1	hsa-miR-2110				-0.01	-0.18	N/A
GPRIN3	ENST00000609438.1	GPRIN family member 3 	213	1	0	0	1	1	hsa-miR-2110				-0.01	-0.02	N/A
ENDOD1	ENST00000278505.4	endonuclease domain containing 1 	100	1	0	1	0	2	hsa-miR-2110				-0.01	-0.09	N/A
KDM1B	ENST00000388870.2	lysine (K)-specific demethylase 1B 	238	1	0	1	0	0	hsa-miR-2110				-0.01	-0.20	N/A
TRDMT1	ENST00000377799.3	tRNA aspartic acid methyltransferase 1 	248	1	1	0	0	0	hsa-miR-2110				-0.01	-0.27	N/A
F10	ENST00000375551.3	coagulation factor X 	208	3	0	1	2	1	hsa-miR-2110				-0.01	-0.17	N/A
CSNK1D	ENST00000392334.2	casein kinase 1, delta 	1799	1	0	1	0	1	hsa-miR-2110				-0.01	-0.05	N/A
NXPE3	ENST00000422132.1	neurexophilin and PC-esterase domain family, member 3 	630	1	0	0	1	0	hsa-miR-2110				-0.01	-0.08	N/A
RAB6B	ENST00000285208.4	RAB6B, member RAS oncogene family 	669	3	0	0	3	2	hsa-miR-2110				-0.01	-0.31	N/A
B3GALT6	ENST00000379198.2	UDP-Gal:betaGal beta 1,3-galactosyltransferase polypeptide 6 	2444	1	1	0	0	0	hsa-miR-2110				-0.01	-0.13	N/A
MAD2L1	ENST00000296509.6	MAD2 mitotic arrest deficient-like 1 (yeast) 	3013	1	0	0	1	0	hsa-miR-2110				-0.01	-0.10	N/A
FRK	ENST00000606080.1	fyn-related kinase 	37	1	0	1	0	0	hsa-miR-2110				-0.01	-0.02	N/A
ZNF259	ENST00000227322.3	zinc finger protein 259 	265	2	0	1	1	2	hsa-miR-2110				-0.01	-0.18	N/A
GRM1	ENST00000392299.2	glutamate receptor, metabotropic 1 	5	1	0	0	1	0	hsa-miR-2110				-0.01	-0.01	N/A
MAML3	ENST00000509479.2	mastermind-like 3 (Drosophila) 	159	1	0	0	1	1	hsa-miR-2110				-0.01	-0.01	N/A
AQP10	ENST00000484864.1	aquaporin 10 	21	1	0	0	1	0	hsa-miR-2110				-0.01	-0.01	N/A
MARCH7	ENST00000259050.4	membrane-associated ring finger (C3HC4) 7, E3 ubiquitin protein ligase 	537	1	0	0	1	2	hsa-miR-2110				-0.01	-0.16	N/A
CACNA1I	ENST00000402142.3	calcium channel, voltage-dependent, T type, alpha 1I subunit 	5	1	0	0	1	2	hsa-miR-2110				-0.01	-0.01	N/A
DNAJC10	ENST00000264065.7	DnaJ (Hsp40) homolog, subfamily C, member 10 	709	4	1	2	1	5	hsa-miR-2110				-0.01	-0.17	N/A
SHANK3	ENST00000414786.2	SH3 and multiple ankyrin repeat domains 3 	5	1	0	0	1	1	hsa-miR-2110				-0.01	-0.01	N/A
FNDC3A	ENST00000492622.2	fibronectin type III domain containing 3A 	122	1	0	1	0	0	hsa-miR-2110				-0.01	-0.02	N/A
ZNF780A	ENST00000450241.2	zinc finger protein 780A 	44	1	0	0	1	0	hsa-miR-2110				-0.01	-0.06	N/A
SPIRE2	ENST00000378247.3	spire-type actin nucleation factor 2 	94	1	0	1	0	1	hsa-miR-2110				-0.01	-0.06	N/A
STARD5	ENST00000302824.6	StAR-related lipid transfer (START) domain containing 5 	28	1	0	1	0	1	hsa-miR-2110				-0.01	-0.04	N/A
DNAJB14	ENST00000442697.2	DnaJ (Hsp40) homolog, subfamily B, member 14 	10	1	0	1	0	0	hsa-miR-2110				-0.01	-0.02	N/A
N4BP3	ENST00000274605.5	NEDD4 binding protein 3 	35	4	0	3	1	0	hsa-miR-2110				-0.01	-0.07	N/A
GALNT6	ENST00000543196.2	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 6 (GalNAc-T6) 	83	1	0	0	1	0	hsa-miR-2110				-0.01	-0.17	N/A
LMNB2	ENST00000325327.3	lamin B2 	89	1	0	0	1	0	hsa-miR-2110				-0.01	-0.11	N/A
UBFD1	ENST00000395878.3	ubiquitin family domain containing 1 	6826	1	0	0	1	1	hsa-miR-2110				-0.01	-0.01	N/A
TMEM216	ENST00000334888.5	transmembrane protein 216 	616	1	1	0	0	0	hsa-miR-2110				-0.01	-0.38	N/A
PSMB5	ENST00000493471.2	proteasome (prosome, macropain) subunit, beta type, 5 	156	1	0	1	0	1	hsa-miR-2110				-0.01	-0.09	N/A
DIS3	ENST00000377767.4	DIS3 mitotic control homolog (S. cerevisiae) 	140	1	0	1	0	1	hsa-miR-2110				-0.01	-0.10	N/A
HNRNPA2B1	ENST00000354667.4	heterogeneous nuclear ribonucleoprotein A2/B1 	25319	1	0	0	1	0	hsa-miR-2110				-0.01	-0.14	N/A
CENPM	ENST00000404067.1	centromere protein M 	68	1	1	0	0	1	hsa-miR-2110				-0.01	-0.32	N/A
LPAR2	ENST00000586703.1	lysophosphatidic acid receptor 2 	45	2	0	2	0	3	hsa-miR-2110				-0.01	-0.08	N/A
COA5	ENST00000328709.3	cytochrome c oxidase assembly factor 5 	72	1	0	1	0	1	hsa-miR-2110				-0.01	-0.24	N/A
PTPN4	ENST00000263708.2	protein tyrosine phosphatase, non-receptor type 4 (megakaryocyte) 	215	1	0	1	0	0	hsa-miR-2110				-0.01	-0.02	N/A
FAM227A	ENST00000535113.1	family with sequence similarity 227, member A 	16	1	1	0	0	0	hsa-miR-2110				-0.01	-0.03	N/A
SHROOM3	ENST00000296043.6	shroom family member 3 	2841	1	0	1	0	0	hsa-miR-2110				-0.01	-0.02	N/A
SPECC1	ENST00000395530.2	sperm antigen with calponin homology and coiled-coil domains 1 	128	3	0	2	1	2	hsa-miR-2110				-0.01	-0.26	N/A
