Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
NGFRAP1	ENST00000361298.4	nerve growth factor receptor (TNFRSF16) associated protein 1 	114	1	1	0	0	1	hsa-miR-625-5p	0.0001	0.0005	0.0034	-0.01	-0.37	N/A
SPATA33	ENST00000301031.4	spermatogenesis associated 33 	185	1	0	1	0	0	hsa-miR-625-5p	0.0004	0.0027	0.0191	-0.01	-0.26	N/A
ATG2B	ENST00000359933.4	autophagy related 2B 	146	2	0	2	0	0	hsa-miR-625-5p	0.0004	0.0029	0.0206	-0.01	-0.15	N/A
SNX24	ENST00000513881.1	sorting nexin 24 	352	1	0	1	0	0	hsa-miR-625-5p	0.0001	0.0009	0.0061	-0.01	-0.14	N/A
PEX7	ENST00000541292.1	peroxisomal biogenesis factor 7 	661	1	1	0	0	0	hsa-miR-625-5p	0.0001	0.0004	0.0027	-0.01	-0.53	N/A
CASK	ENST00000421587.2	calcium/calmodulin-dependent serine protein kinase (MAGUK family) 	892	3	0	0	3	1	hsa-miR-625-5p	0.0003	0.0019	0.0134	-0.01	-0.52	N/A
ARHGAP18	ENST00000368149.2	Rho GTPase activating protein 18 	176	1	1	0	0	0	hsa-miR-625-5p	0.0001	0.0004	0.0028	-0.01	-0.22	N/A
PRR24	ENST00000552360.2	proline rich 24 	282	1	0	0	1	0	hsa-miR-625-5p	0.0000	0.0003	0.0022	-0.01	-0.19	N/A
KLHL20	ENST00000209884.4	kelch-like family member 20 	324	1	0	1	0	0	hsa-miR-625-5p	0.0008	0.0058	0.0412	-0.01	-0.18	N/A
RSBN1L	ENST00000334955.8	round spermatid basic protein 1-like 	640	1	0	1	0	0	hsa-miR-625-5p	0.0002	0.0014	0.0098	-0.01	-0.08	N/A
KLHL9	ENST00000359039.4	kelch-like family member 9 	222	2	0	0	2	0	hsa-miR-625-5p	0.0007	0.0050	0.0357	-0.01	-0.30	N/A
CENPM	ENST00000404067.1	centromere protein M 	68	1	1	0	0	1	hsa-miR-625-5p	0.0001	0.0007	0.0048	-0.01	-0.19	N/A
EIF1AD	ENST00000526451.1	eukaryotic translation initiation factor 1A domain containing 	359	1	0	1	0	0	hsa-miR-625-5p	0.0001	0.0006	0.0037	-0.01	-0.29	N/A
CYB5R4	ENST00000369681.5	cytochrome b5 reductase 4 	329	3	1	1	1	0	hsa-miR-625-5p	0.0001	0.0011	0.0078	-0.01	-0.41	N/A
TMEFF2	ENST00000392314.1	transmembrane protein with EGF-like and two follistatin-like domains 2 	179	1	0	0	1	0	hsa-miR-625-5p	0.0000	0.0002	0.0016	-0.01	-0.23	N/A
NAA30	ENST00000556492.1	N(alpha)-acetyltransferase 30, NatC catalytic subunit 	418	1	0	1	0	0	hsa-miR-625-5p	0.0001	0.0010	0.0071	-0.01	-0.06	N/A
IMP4	ENST00000409935.1	IMP4, U3 small nucleolar ribonucleoprotein, homolog (yeast) 	955	1	0	0	1	1	hsa-miR-625-5p	0.0001	0.0007	0.0048	-0.01	-0.23	N/A
DNAJC15	ENST00000379221.2	DnaJ (Hsp40) homolog, subfamily C, member 15 	3290	2	0	2	0	1	hsa-miR-625-5p	0.0001	0.0005	0.0035	-0.01	-0.42	N/A
HLCS	ENST00000336648.4	holocarboxylase synthetase (biotin-(proprionyl-CoA-carboxylase (ATP-hydrolysing)) ligase) 	688	1	0	0	1	0	hsa-miR-625-5p	0.0011	0.0079	0.0570	-0.01	-0.01	N/A
NEBL	ENST00000377122.4	nebulette 	181	1	0	0	1	1	hsa-miR-625-5p	0.0001	0.0006	0.0043	-0.01	-0.23	N/A
TRIM72	ENST00000322122.3	tripartite motif containing 72 	8	2	0	1	1	2	hsa-miR-625-5p	0.0007	0.0055	0.0400	-0.01	-0.17	N/A
FSTL1	ENST00000295633.3	follistatin-like 1 	6788	2	1	0	1	0	hsa-miR-625-5p	0.0010	0.0070	0.0496	-0.01	-0.49	N/A
SDHAF2	ENST00000543265.1	succinate dehydrogenase complex assembly factor 2 	545	1	0	1	0	1	hsa-miR-625-5p	0.0001	0.0006	0.0038	-0.01	-0.42	N/A
SENP6	ENST00000541192.1	SUMO1/sentrin specific peptidase 6 	298	1	1	0	0	0	hsa-miR-625-5p	0.0000	0.0003	0.0022	-0.01	-0.52	N/A
DLD	ENST00000205402.5	dihydrolipoamide dehydrogenase 	1623	2	0	1	1	0	hsa-miR-625-5p	0.0001	0.0004	0.0028	-0.01	-0.35	N/A
CTSS	ENST00000368985.3	cathepsin S 	284	1	1	0	0	0	hsa-miR-625-5p	0.0000	0.0003	0.0023	-0.01	-0.37	N/A
IWS1	ENST00000295321.4	IWS1 homolog (S. cerevisiae) 	343	1	0	0	1	1	hsa-miR-625-5p	0.0006	0.0041	0.0302	-0.01	-0.20	N/A
FANCM	ENST00000267430.5	Fanconi anemia, complementation group M 	38	1	1	0	0	0	hsa-miR-625-5p	0.0002	0.0015	0.0106	-0.01	-0.03	N/A
CNKSR3	ENST00000607772.1	CNKSR family member 3 	567	1	0	0	1	0	hsa-miR-625-5p	0.0010	0.0073	0.0527	-0.01	-0.10	N/A
WDR3	ENST00000349139.5	WD repeat domain 3 	1166	2	2	0	0	0	hsa-miR-625-5p	0.0002	0.0018	0.0124	-0.01	-0.19	N/A
SAR1B	ENST00000402673.2	SAR1 homolog B (S. cerevisiae) 	1404	1	0	1	0	0	hsa-miR-625-5p	0.0001	0.0011	0.0074	-0.01	-0.18	N/A
MSANTD4	ENST00000301919.4	Myb/SANT-like DNA-binding domain containing 4 with coiled-coils 	304	1	1	0	0	0	hsa-miR-625-5p	0.0014	0.0103	0.0739	-0.01	-0.22	N/A
WDR37	ENST00000358220.1	WD repeat domain 37 	107	1	0	0	1	0	hsa-miR-625-5p	0.0009	0.0063	0.0459	-0.01	-0.16	N/A
SUGT1	ENST00000310528.8	SGT1, suppressor of G2 allele of SKP1 (S. cerevisiae) 	430	1	0	1	0	1	hsa-miR-625-5p	0.0008	0.0057	0.0395	-0.01	-0.04	N/A
ZNF639	ENST00000326361.3	zinc finger protein 639 	614	1	0	0	1	0	hsa-miR-625-5p	0.0000	0.0003	0.0023	-0.01	-0.17	N/A
TMBIM4	ENST00000398033.4	transmembrane BAX inhibitor motif containing 4 	1749	1	0	1	0	0	hsa-miR-625-5p	0.0001	0.0009	0.0060	-0.01	-0.21	N/A
ACTC1	ENST00000290378.4	actin, alpha, cardiac muscle 1 	164	1	0	0	1	0	hsa-miR-625-5p	0.0003	0.0025	0.0181	-0.01	-0.19	N/A
ZDHHC24	ENST00000310442.3	zinc finger, DHHC-type containing 24 	304	2	0	1	1	0	hsa-miR-625-5p	0.0004	0.0031	0.0222	-0.01	-0.22	N/A
UCHL5	ENST00000367455.4	ubiquitin carboxyl-terminal hydrolase L5 	1150	1	0	0	1	0	hsa-miR-625-5p	0.0001	0.0004	0.0030	-0.01	-0.09	N/A
CA5B	ENST00000454127.2	carbonic anhydrase VB, mitochondrial 	245	1	0	0	1	0	hsa-miR-625-5p	0.0001	0.0004	0.0032	-0.01	-0.07	N/A
CLIC4	ENST00000374379.4	chloride intracellular channel 4 	226	1	0	1	0	0	hsa-miR-625-5p	0.0009	0.0063	0.0453	-0.01	-0.26	N/A
MRPL42	ENST00000549982.1	mitochondrial ribosomal protein L42 	1172	1	0	0	1	1	hsa-miR-625-5p	0.0003	0.0019	0.0140	-0.01	-0.19	N/A
SCO1	ENST00000255390.5	SCO1 cytochrome c oxidase assembly protein 	1776	2	0	1	1	1	hsa-miR-625-5p	0.0001	0.0008	0.0054	-0.01	-0.38	N/A
PDE8B	ENST00000264917.5	phosphodiesterase 8B 	186	1	0	0	1	0	hsa-miR-625-5p	0.0007	0.0051	0.0367	-0.01	-0.20	N/A
JUN	ENST00000371222.2	jun proto-oncogene 	7432	1	0	0	1	0	hsa-miR-625-5p	0.0006	0.0046	0.0335	-0.01	-0.24	N/A
ARNT	ENST00000358595.5	aryl hydrocarbon receptor nuclear translocator 	574	1	1	0	0	1	hsa-miR-625-5p	0.0009	0.0065	0.0473	-0.01	-0.18	N/A
JTB	ENST00000271843.4	jumping translocation breakpoint 	872	1	0	1	0	0	hsa-miR-625-5p	0.0006	0.0047	0.0338	-0.01	-0.41	N/A
TMEM44	ENST00000381975.3	transmembrane protein 44 	45	1	0	1	0	0	hsa-miR-625-5p	0.0006	0.0042	0.0307	-0.01	-0.16	N/A
RPH3AL	ENST00000331302.7	rabphilin 3A-like (without C2 domains) 	60	1	0	0	1	0	hsa-miR-625-5p	0.0014	0.0100	0.0720	0	-0.21	N/A
INPP4A	ENST00000409016.4	inositol polyphosphate-4-phosphatase, type I, 107kDa 	387	1	0	0	1	0	hsa-miR-625-5p	0.0006	0.0045	0.0329	0	-0.11	N/A
RBM15B	ENST00000323686.4	RNA binding motif protein 15B 	1925	1	0	0	1	0	hsa-miR-625-5p	0.0009	0.0067	0.0488	0	-0.12	N/A
MPP6	ENST00000222644.5	membrane protein, palmitoylated 6 (MAGUK p55 subfamily member 6) 	389	1	0	1	0	0	hsa-miR-625-5p	0.0001	0.0007	0.0050	0	-0.15	N/A
PLCG2	ENST00000359376.3	phospholipase C, gamma 2 (phosphatidylinositol-specific) 	23	1	0	0	1	0	hsa-miR-625-5p	0.0009	0.0063	0.0457	0	-0.05	N/A
NAT10	ENST00000257829.3	N-acetyltransferase 10 (GCN5-related) 	132	2	0	0	2	0	hsa-miR-625-5p	0.0007	0.0048	0.0350	0	-0.12	N/A
SIPA1L1	ENST00000555818.1	signal-induced proliferation-associated 1 like 1 	291	1	1	0	0	0	hsa-miR-625-5p	0.0010	0.0073	0.0529	0	-0.31	N/A
AGPS	ENST00000264167.4	alkylglycerone phosphate synthase 	1610	1	1	0	0	1	hsa-miR-625-5p	0.0002	0.0014	0.0101	0	-0.20	N/A
TROAP	ENST00000257909.3	trophinin associated protein 	270	3	0	1	2	0	hsa-miR-625-5p	0.0010	0.0073	0.0534	0	-0.49	N/A
USP3	ENST00000380324.3	ubiquitin specific peptidase 3 	583	2	0	2	0	0	hsa-miR-625-5p	0.0001	0.0010	0.0069	0	-0.22	N/A
TMED4	ENST00000457408.2	transmembrane emp24 protein transport domain containing 4 	3117	1	0	1	0	0	hsa-miR-625-5p	0.0004	0.0031	0.0225	0	-0.25	N/A
WDR73	ENST00000434634.2	WD repeat domain 73 	117	2	0	2	0	1	hsa-miR-625-5p	0.0001	0.0004	0.0029	0	-0.48	N/A
DVL3	ENST00000313143.3	dishevelled segment polarity protein 3 	373	2	1	0	1	1	hsa-miR-625-5p	0.0004	0.0032	0.0230	0	-0.39	N/A
MTG2	ENST00000370823.3	mitochondrial ribosome-associated GTPase 2 	509	1	0	0	1	0	hsa-miR-625-5p	0.0001	0.0006	0.0041	0	-0.27	N/A
TM2D2	ENST00000456845.2	TM2 domain containing 2 	1085	2	1	0	1	0	hsa-miR-625-5p	0.0000	0.0003	0.0017	0	-0.75	N/A
HOXA13	ENST00000222753.4	homeobox A13 	328	2	0	1	1	0	hsa-miR-625-5p	0.0010	0.0076	0.0544	0	-0.31	N/A
PRKAR1A	ENST00000589228.1	protein kinase, cAMP-dependent, regulatory, type I, alpha 	1257	1	0	1	0	0	hsa-miR-625-5p	0.0002	0.0012	0.0090	0	-0.17	N/A
TBC1D15	ENST00000550746.1	TBC1 domain family, member 15 	1164	1	1	0	0	0	hsa-miR-625-5p	0.0001	0.0008	0.0059	0	-0.24	N/A
KIAA0101	ENST00000558008.1	KIAA0101 	6821	1	0	1	0	0	hsa-miR-625-5p	0.0001	0.0009	0.0059	0	-0.29	N/A
CDKN3	ENST00000556102.2	cyclin-dependent kinase inhibitor 3 	833	1	0	1	0	1	hsa-miR-625-5p	0.0001	0.0006	0.0039	0	-0.34	N/A
TMEM218	ENST00000532156.1	transmembrane protein 218 	553	1	0	1	0	0	hsa-miR-625-5p	0.0000	0.0002	0.0016	0	-0.33	N/A
TM7SF3	ENST00000343028.4	transmembrane 7 superfamily member 3 	35	1	0	1	0	0	hsa-miR-625-5p	0.0004	0.0030	0.0216	0	-0.02	N/A
F10	ENST00000375551.3	coagulation factor X 	208	1	0	0	1	2	hsa-miR-625-5p	0.0005	0.0035	0.0251	0	-0.07	N/A
CDS2	ENST00000460006.1	CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 2 	782	2	0	0	2	0	hsa-miR-625-5p	0.0003	0.0025	0.0181	0	-0.14	N/A
PGK1	ENST00000373316.4	phosphoglycerate kinase 1 	7680	1	0	1	0	0	hsa-miR-625-5p	0.0001	0.0004	0.0030	0	-0.14	N/A
STK25	ENST00000316586.4	serine/threonine kinase 25 	699	1	0	1	0	0	hsa-miR-625-5p	0.0005	0.0038	0.0275	0	-0.10	N/A
SERPINA4	ENST00000555095.1	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 4 	203	1	0	1	0	0	hsa-miR-625-5p	0.0006	0.0043	0.0305	0	-0.14	N/A
NDUFV3	ENST00000340344.4	NADH dehydrogenase (ubiquinone) flavoprotein 3, 10kDa 	1449	2	0	1	1	0	hsa-miR-625-5p	0.0001	0.0004	0.0026	0	-0.35	N/A
GRWD1	ENST00000253237.5	glutamate-rich WD repeat containing 1 	2673	4	0	1	3	6	hsa-miR-625-5p	0.0005	0.0038	0.0280	0	-1.26	N/A
ODF2L	ENST00000370566.3	outer dense fiber of sperm tails 2-like 	149	2	0	2	0	0	hsa-miR-625-5p	0.0002	0.0011	0.0081	0	-0.09	N/A
IGSF10	ENST00000282466.3	immunoglobulin superfamily, member 10 	191	1	0	0	1	0	hsa-miR-625-5p	0.0009	0.0064	0.0471	0	-0.16	N/A
DGAT1	ENST00000332324.4	diacylglycerol O-acyltransferase 1 	3108	1	1	0	0	0	hsa-miR-625-5p	0.0005	0.0037	0.0270	0	-0.13	N/A
LEPROTL1	ENST00000321250.8	leptin receptor overlapping transcript-like 1 	1242	1	0	1	0	0	hsa-miR-625-5p	0.0000	0.0002	0.0012	0	-0.26	N/A
EXOC2	ENST00000230449.4	exocyst complex component 2 	192	1	0	0	1	0	hsa-miR-625-5p	0.0002	0.0016	0.0115	0	-0.12	N/A
PLCG1	ENST00000244007.3	phospholipase C, gamma 1 	69	1	0	0	1	0	hsa-miR-625-5p	0.0001	0.0007	0.0051	0	-0.13	N/A
FHL2	ENST00000409177.1	four and a half LIM domains 2 	3097	3	0	1	2	0	hsa-miR-625-5p	0.0002	0.0017	0.0122	0	-0.41	N/A
ALG12	ENST00000330817.6	ALG12, alpha-1,6-mannosyltransferase 	356	2	0	0	2	0	hsa-miR-625-5p	0.0014	0.0100	0.0727	0	-0.13	N/A
RBM12B	ENST00000399300.2	RNA binding motif protein 12B 	143	1	0	1	0	0	hsa-miR-625-5p	0.0013	0.0095	0.0696	0	-0.11	N/A
ANXA6	ENST00000354546.5	annexin A6 	10462	1	0	1	0	1	hsa-miR-625-5p	0.0002	0.0014	0.0094	0	-0.06	N/A
DGCR14	ENST00000252137.6	DiGeorge syndrome critical region gene 14 	269	1	0	0	1	2	hsa-miR-625-5p	0.0006	0.0044	0.0323	0	-0.16	N/A
FBXO3	ENST00000526785.1	F-box protein 3 	813	1	1	0	0	0	hsa-miR-625-5p	0.0001	0.0010	0.0070	0	-0.38	N/A
CA8	ENST00000317995.4	carbonic anhydrase VIII 	197	1	0	1	0	0	hsa-miR-625-5p	0.0001	0.0004	0.0026	0	-0.14	N/A
NUPL2	ENST00000258742.5	nucleoporin like 2 	1714	4	1	2	1	0	hsa-miR-625-5p	0.0001	0.0005	0.0038	0	-0.51	N/A
ITPA	ENST00000380113.3	inosine triphosphatase (nucleoside triphosphate pyrophosphatase) 	187	1	1	0	0	0	hsa-miR-625-5p	0.0002	0.0016	0.0117	0	-0.15	N/A
POMT2	ENST00000261534.4	protein-O-mannosyltransferase 2 	526	1	1	0	0	0	hsa-miR-625-5p	0.0003	0.0022	0.0158	0	-0.10	N/A
RPP30	ENST00000413330.1	ribonuclease P/MRP 30kDa subunit 	494	1	1	0	0	0	hsa-miR-625-5p	0.0000	0.0002	0.0012	0	-0.39	N/A
LRPAP1	ENST00000500728.2	low density lipoprotein receptor-related protein associated protein 1 	1109	2	0	1	1	0	hsa-miR-625-5p	0.0001	0.0010	0.0070	0	-0.31	N/A
CDX2	ENST00000381020.7	caudal type homeobox 2 	563	1	0	0	1	1	hsa-miR-625-5p	0.0007	0.0050	0.0361	0	-0.21	N/A
PCDHB2	ENST00000194155.4	protocadherin beta 2 	199	1	0	1	0	1	hsa-miR-625-5p	0.0001	0.0010	0.0067	0	-0.33	N/A
HTT	ENST00000355072.5	huntingtin 	731	3	1	0	2	2	hsa-miR-625-5p	0.0007	0.0048	0.0350	0	-0.10	N/A
CADM1	ENST00000452722.3	cell adhesion molecule 1 	676	2	1	1	0	1	hsa-miR-625-5p	0.0006	0.0043	0.0311	0	-0.32	N/A
ZNF354B	ENST00000322434.3	zinc finger protein 354B 	52	1	0	0	1	0	hsa-miR-625-5p	0.0001	0.0010	0.0072	0	-0.06	N/A
SSBP2	ENST00000320672.4	single-stranded DNA binding protein 2 	1996	1	0	0	1	0	hsa-miR-625-5p	0.0005	0.0039	0.0286	0	-0.14	N/A
DNTTIP2	ENST00000436063.2	deoxynucleotidyltransferase, terminal, interacting protein 2 	599	1	0	0	1	0	hsa-miR-625-5p	0.0004	0.0026	0.0190	0	-0.17	N/A
TCEAL4	ENST00000472484.1	transcription elongation factor A (SII)-like 4 	937	2	1	1	0	0	hsa-miR-625-5p	0.0000	0.0003	0.0018	0	-0.79	N/A
CAPN7	ENST00000253693.2	calpain 7 	76	1	0	0	1	1	hsa-miR-625-5p	0.0002	0.0014	0.0097	0	-0.17	N/A
CABLES1	ENST00000256925.7	Cdk5 and Abl enzyme substrate 1 	341	1	0	1	0	0	hsa-miR-625-5p	0.0016	0.0115	0.0827	0	-0.06	N/A
AHDC1	ENST00000247087.5	AT hook, DNA binding motif, containing 1 	174	1	0	1	0	0	hsa-miR-625-5p	0.0017	0.0125	0.0908	0	-0.12	N/A
WDR92	ENST00000295121.6	WD repeat domain 92 	132	1	0	0	1	0	hsa-miR-625-5p	0.0000	0.0003	0.0018	0	-0.15	N/A
HLA-A	ENST00000396634.1	major histocompatibility complex, class I, A 	276	1	0	0	1	0	hsa-miR-625-5p	0.0008	0.0056	0.0402	0	-0.12	N/A
ATP5A1	ENST00000282050.2	ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1, cardiac muscle 	690	1	0	1	0	0	hsa-miR-625-5p	0.0001	0.0004	0.0028	0	-0.08	N/A
BOD1	ENST00000311086.4	biorientation of chromosomes in cell division 1 	1465	1	0	1	0	0	hsa-miR-625-5p	0.0001	0.0006	0.0037	0	-0.24	N/A
ZBTB14	ENST00000357006.4	zinc finger and BTB domain containing 14 	459	1	0	1	0	0	hsa-miR-625-5p	0.0002	0.0013	0.0093	0	-0.08	N/A
ZMYM6NB	ENST00000373337.3	ZMYM6 neighbor 	984	1	0	0	1	0	hsa-miR-625-5p	0.0000	0.0001	0.0006	0	-0.41	N/A
UBE2D2	ENST00000398733.3	ubiquitin-conjugating enzyme E2D 2 	11458	1	0	1	0	0	hsa-miR-625-5p	0.0006	0.0042	0.0301	0	-0.33	N/A
AEBP2	ENST00000266508.9	AE binding protein 2 	1228	1	0	1	0	0	hsa-miR-625-5p	0.0001	0.0005	0.0037	0	-0.28	N/A
TSPAN3	ENST00000267970.4	tetraspanin 3 	9328	1	0	1	0	2	hsa-miR-625-5p	0.0010	0.0075	0.0531	0	-0.15	N/A
CTNNBL1	ENST00000361383.6	catenin, beta like 1 	206	2	0	1	1	0	hsa-miR-625-5p	0.0005	0.0038	0.0273	0	-0.17	N/A
FAM83D	ENST00000217429.4	family with sequence similarity 83, member D 	600	1	0	1	0	0	hsa-miR-625-5p	0.0001	0.0010	0.0075	0	-0.14	N/A
ARHGEF1	ENST00000347545.4	Rho guanine nucleotide exchange factor (GEF) 1 	392	1	0	0	1	0	hsa-miR-625-5p	0.0016	0.0118	0.0855	0	-0.21	N/A
SLC35C2	ENST00000372227.1	solute carrier family 35 (GDP-fucose transporter), member C2 	910	2	0	0	2	0	hsa-miR-625-5p	0.0006	0.0041	0.0297	0	-0.09	N/A
FRA10AC1	ENST00000536233.1	fragile site, folic acid type, rare, fra(10)(q23.3) or fra(10)(q24.2) candidate 1 	289	2	1	0	1	0	hsa-miR-625-5p	0.0000	0.0002	0.0017	0	-0.29	N/A
TNFAIP8	ENST00000504771.2	tumor necrosis factor, alpha-induced protein 8 	608	1	0	0	1	0	hsa-miR-625-5p	0.0001	0.0005	0.0036	0	-0.06	N/A
C3	ENST00000245907.6	complement component 3 	932	3	0	0	3	2	hsa-miR-625-5p	0.0013	0.0096	0.0698	0	-0.19	N/A
ZNF584	ENST00000599238.1	zinc finger protein 584 	282	1	0	0	1	0	hsa-miR-625-5p	0.0000	0.0002	0.0012	0	-0.17	N/A
AGT	ENST00000366667.4	angiotensinogen (serpin peptidase inhibitor, clade A, member 8) 	10905	1	1	0	0	0	hsa-miR-625-5p	0.0006	0.0047	0.0335	0	-0.57	N/A
TMEM135	ENST00000340353.7	transmembrane protein 135 	963	1	0	0	1	0	hsa-miR-625-5p	0.0001	0.0006	0.0042	0	-0.13	N/A
EPPK1	ENST00000525985.1	epiplakin 1 	235	1	0	0	1	1	hsa-miR-625-5p	0.0006	0.0046	0.0332	0	-0.10	N/A
NECAB3	ENST00000246190.6	N-terminal EF-hand calcium binding protein 3 	154	1	1	0	0	0	hsa-miR-625-5p	0.0014	0.0106	0.0756	0	-0.03	N/A
PPIC	ENST00000306442.4	peptidylprolyl isomerase C (cyclophilin C) 	1030	1	0	0	1	1	hsa-miR-625-5p	0.0000	0.0002	0.0015	0	-0.26	N/A
ACP6	ENST00000369238.6	acid phosphatase 6, lysophosphatidic 	657	2	0	1	1	2	hsa-miR-625-5p	0.0001	0.0011	0.0078	0	-0.39	N/A
CHSY1	ENST00000254190.3	chondroitin sulfate synthase 1 	200	2	0	2	0	1	hsa-miR-625-5p	0.0010	0.0077	0.0549	0	-0.11	N/A
MAPKAPK5	ENST00000550735.2	mitogen-activated protein kinase-activated protein kinase 5 	573	1	0	0	1	1	hsa-miR-625-5p	0.0004	0.0032	0.0236	0	-0.08	N/A
SNX19	ENST00000265909.4	sorting nexin 19 	1157	1	0	1	0	1	hsa-miR-625-5p	0.0008	0.0056	0.0400	0	-0.14	N/A
TMEM134	ENST00000393877.3	transmembrane protein 134 	826	3	0	0	3	0	hsa-miR-625-5p	0.0004	0.0032	0.0233	0	-0.54	N/A
COA3	ENST00000328434.7	cytochrome c oxidase assembly factor 3 	576	1	0	0	1	0	hsa-miR-625-5p	0.0000	0.0001	0.0006	0	-0.25	N/A
C22orf39	ENST00000399562.4	chromosome 22 open reading frame 39 	360	1	1	0	0	0	hsa-miR-625-5p	0.0004	0.0031	0.0224	0	-0.20	N/A
BCAS3	ENST00000589222.1	breast carcinoma amplified sequence 3 	339	1	0	0	1	1	hsa-miR-625-5p	0.0026	0.0191	0.1382	0	-0.13	N/A
ACADS	ENST00000242592.4	acyl-CoA dehydrogenase, C-2 to C-3 short chain 	438	1	0	0	1	0	hsa-miR-625-5p	0.0005	0.0040	0.0285	0	-0.24	N/A
MESP1	ENST00000300057.4	mesoderm posterior 1 homolog (mouse) 	303	1	0	0	1	0	hsa-miR-625-5p	0.0000	0.0004	0.0026	0	-0.16	N/A
GPANK1	ENST00000375906.1	G patch domain and ankyrin repeats 1 	1872	2	1	0	1	0	hsa-miR-625-5p	0.0005	0.0036	0.0262	0	-0.43	N/A
MTDH	ENST00000336273.3	metadherin 	5192	1	0	0	1	0	hsa-miR-625-5p	0.0001	0.0006	0.0045	0	-0.06	N/A
USP7	ENST00000344836.4	ubiquitin specific peptidase 7 (herpes virus-associated) 	656	1	0	0	1	0	hsa-miR-625-5p	0.0000	0.0002	0.0012	0	-0.10	N/A
SLFN12	ENST00000394562.1	schlafen family member 12 	255	1	0	0	1	1	hsa-miR-625-5p	0.0001	0.0007	0.0047	0	-0.07	N/A
CHD3	ENST00000380358.4	chromodomain helicase DNA binding protein 3 	700	1	0	1	0	1	hsa-miR-625-5p	0.0020	0.0146	0.1064	0	-0.03	N/A
ARGLU1	ENST00000400198.3	arginine and glutamate rich 1 	9450	1	1	0	0	0	hsa-miR-625-5p	0.0005	0.0034	0.0242	0	-0.51	N/A
RSRC2	ENST00000331738.7	arginine/serine-rich coiled-coil 2 	320	1	0	0	1	0	hsa-miR-625-5p	0.0001	0.0004	0.0029	0	-0.09	N/A
TMEM138	ENST00000278826.6	transmembrane protein 138 	1694	1	0	0	1	0	hsa-miR-625-5p	0.0005	0.0036	0.0262	0	-0.24	N/A
TXNL1	ENST00000217515.6	thioredoxin-like 1 	1779	1	0	0	1	0	hsa-miR-625-5p	0.0001	0.0005	0.0038	0	-0.29	N/A
LYRM4	ENST00000330636.4	LYR motif containing 4 	796	1	0	0	1	0	hsa-miR-625-5p	0.0000	0.0002	0.0016	0	-0.14	N/A
ALS2CL	ENST00000318962.4	ALS2 C-terminal like 	201	1	0	0	1	0	hsa-miR-625-5p	0.0002	0.0017	0.0122	0	-0.10	N/A
POLA2	ENST00000265465.3	polymerase (DNA directed), alpha 2, accessory subunit 	2627	2	0	0	2	0	hsa-miR-625-5p	0.0002	0.0015	0.0112	0	-0.29	N/A
KPNA3	ENST00000261667.3	karyopherin alpha 3 (importin alpha 4) 	104	1	0	1	0	0	hsa-miR-625-5p	0.0004	0.0031	0.0221	0	-0.05	N/A
AP5Z1	ENST00000348624.4	adaptor-related protein complex 5, zeta 1 subunit 	467	2	0	1	1	2	hsa-miR-625-5p	0.0005	0.0039	0.0288	0	-0.26	N/A
ERP44	ENST00000262455.6	endoplasmic reticulum protein 44 	1530	2	1	1	0	0	hsa-miR-625-5p	0.0000	0.0003	0.0018	0	-0.47	N/A
ABCG8	ENST00000272286.2	ATP-binding cassette, sub-family G (WHITE), member 8 	197	1	0	1	0	0	hsa-miR-625-5p	0.0003	0.0019	0.0133	0	-0.02	N/A
SCNM1	ENST00000368905.4	sodium channel modifier 1 	908	2	0	1	1	0	hsa-miR-625-5p	0.0003	0.0019	0.0140	0	-0.47	N/A
MAP7	ENST00000354570.3	microtubule-associated protein 7 	444	1	0	0	1	1	hsa-miR-625-5p	0.0002	0.0012	0.0087	0	-0.21	N/A
TAB1	ENST00000216160.6	TGF-beta activated kinase 1/MAP3K7 binding protein 1 	577	2	0	0	2	1	hsa-miR-625-5p	0.0009	0.0069	0.0498	0	-0.30	N/A
MSRB1	ENST00000399753.2	methionine sulfoxide reductase B1 	2102	1	0	0	1	0	hsa-miR-625-5p	0.0006	0.0043	0.0309	0	-0.11	N/A
IQGAP2	ENST00000274364.6	IQ motif containing GTPase activating protein 2 	588	1	0	1	0	0	hsa-miR-625-5p	0.0002	0.0015	0.0105	0	-0.07	N/A
MLLT3	ENST00000380338.4	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 3 	385	1	0	1	0	0	hsa-miR-625-5p	0.0000	0.0001	0.0009	0	-0.18	N/A
TMEM223	ENST00000307366.7	transmembrane protein 223 	494	1	0	1	0	0	hsa-miR-625-5p	0.0000	0.0001	0.0005	0	-0.23	N/A
C3orf17	ENST00000314400.5	chromosome 3 open reading frame 17 	460	1	1	0	0	0	hsa-miR-625-5p	0.0000	0.0002	0.0014	0	-0.26	N/A
