Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
NSL1	ENST00000422588.2	NSL1, MIS12 kinetochore complex component 	180	1	0	1	0	3	hsa-miR-6511a-3p				-0.01	-0.13	N/A
TTLL12	ENST00000216129.6	tubulin tyrosine ligase-like family, member 12 	137	1	0	0	1	1	hsa-miR-6511a-3p				-0.01	-0.06	N/A
ABCB7	ENST00000253577.3	ATP-binding cassette, sub-family B (MDR/TAP), member 7 	77	1	0	1	0	1	hsa-miR-6511b-3p				-0.01	-0.14	N/A
PAPOLG	ENST00000238714.3	poly(A) polymerase gamma 	49	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.02	N/A
SMG1	ENST00000446231.2	SMG1 phosphatidylinositol 3-kinase-related kinase 	339	1	0	1	0	1	hsa-miR-6511a-3p				-0.01	-0.02	N/A
MRPL46	ENST00000312475.4	mitochondrial ribosomal protein L46 	95	2	1	1	0	0	hsa-miR-6511a-3p				-0.01	-0.48	N/A
AGBL3	ENST00000359383.3	ATP/GTP binding protein-like 3 	148	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.22	N/A
MRPS10	ENST00000053468.3	mitochondrial ribosomal protein S10 	63	1	1	0	0	0	hsa-miR-6511a-3p				-0.01	-0.29	N/A
ARID3A	ENST00000263620.3	AT rich interactive domain 3A (BRIGHT-like) 	320	1	0	1	0	1	hsa-miR-6511a-3p				-0.01	-0.02	N/A
AGO4	ENST00000373210.3	argonaute RISC catalytic component 4 	96	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.02	N/A
TMEM110	ENST00000355083.5	transmembrane protein 110 	306	1	0	0	1	0	hsa-miR-6511a-3p				-0.01	-0.03	N/A
STRN	ENST00000263918.4	striatin, calmodulin binding protein 	476	2	0	1	1	1	hsa-miR-6511a-3p				-0.01	-0.06	N/A
RTN4RL1	ENST00000331238.6	reticulon 4 receptor-like 1 	82	1	0	0	1	2	hsa-miR-6511a-3p				-0.01	-0.10	N/A
UCHL5	ENST00000367455.4	ubiquitin carboxyl-terminal hydrolase L5 	1150	1	1	0	0	0	hsa-miR-6511a-3p				-0.01	-0.23	N/A
MLXIP	ENST00000319080.7	MLX interacting protein 	69	1	0	1	0	2	hsa-miR-6511a-3p				-0.01	-0.05	N/A
ARPC2	ENST00000295685.10	actin related protein 2/3 complex, subunit 2, 34kDa 	153	1	0	0	1	0	hsa-miR-6511a-3p				-0.01	-0.06	N/A
DDR2	ENST00000367922.3	discoidin domain receptor tyrosine kinase 2 	41	2	1	1	0	1	hsa-miR-6511a-3p				-0.01	-0.11	N/A
MAST3	ENST00000262811.6	microtubule associated serine/threonine kinase 3 	46	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.02	N/A
KIN	ENST00000379562.4	KIN, antigenic determinant of recA protein homolog (mouse) 	443	1	1	0	0	1	hsa-miR-6511b-3p				-0.01	-0.12	N/A
FZR1	ENST00000441788.2	fizzy/cell division cycle 20 related 1 (Drosophila) 	273	1	0	0	1	0	hsa-miR-6511a-3p				-0.01	-0.08	N/A
RRN3	ENST00000198767.6	RRN3 RNA polymerase I transcription factor homolog (S. cerevisiae) 	470	1	0	0	1	1	hsa-miR-6511a-3p				-0.01	-0.19	N/A
TPPP	ENST00000360578.5	tubulin polymerization promoting protein 	7	1	0	0	1	1	hsa-miR-6511a-3p				-0.01	-0.04	N/A
ABCG5	ENST00000260645.1	ATP-binding cassette, sub-family G (WHITE), member 5 	75	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.21	N/A
CEP68	ENST00000377990.2	centrosomal protein 68kDa 	60	1	0	0	1	0	hsa-miR-6511a-3p				-0.01	-0.16	N/A
MAGI1	ENST00000330909.8	membrane associated guanylate kinase, WW and PDZ domain containing 1 	258	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.03	N/A
ENAH	ENST00000366844.3	enabled homolog (Drosophila) 	415	2	0	1	1	0	hsa-miR-6511a-3p				-0.01	-0.23	N/A
KIF1C	ENST00000320785.5	kinesin family member 1C 	149	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.02	N/A
DCAF10	ENST00000242323.7	DDB1 and CUL4 associated factor 10 	433	1	1	0	0	0	hsa-miR-6511a-3p				-0.01	-0.39	N/A
AEBP2	ENST00000266508.9	AE binding protein 2 	1228	1	1	0	0	0	hsa-miR-6511a-3p				-0.01	-0.16	N/A
EIF2AK2	ENST00000233057.4	eukaryotic translation initiation factor 2-alpha kinase 2 	292	1	0	1	0	1	hsa-miR-6511b-3p				-0.01	-0.02	N/A
SNX24	ENST00000513881.1	sorting nexin 24 	352	2	0	1	1	0	hsa-miR-6511a-3p				-0.01	-0.28	N/A
EFHC1	ENST00000371068.5	EF-hand domain (C-terminal) containing 1 	61	2	0	2	0	0	hsa-miR-6511a-3p				-0.01	-0.07	N/A
TDRD6	ENST00000544460.1	tudor domain containing 6 	65	1	0	0	1	0	hsa-miR-6511a-3p				-0.01	-0.17	N/A
UBOX5	ENST00000217173.2	U-box domain containing 5 	76	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.08	N/A
MTO1	ENST00000498286.1	mitochondrial tRNA translation optimization 1 	263	1	0	1	0	1	hsa-miR-6511a-3p				-0.01	-0.13	N/A
BDNF	ENST00000439476.2	brain-derived neurotrophic factor 	2696	1	0	1	0	1	hsa-miR-6511a-3p				-0.01	-0.12	N/A
LRCH4	ENST00000310300.6	leucine-rich repeats and calponin homology (CH) domain containing 4 	248	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.04	N/A
CLK4	ENST00000316308.4	CDC-like kinase 4 	218	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.20	N/A
WDR35	ENST00000281405.4	WD repeat domain 35 	30	1	1	0	0	0	hsa-miR-6511a-3p				-0.01	-0.08	N/A
CLMN	ENST00000298912.4	calmin (calponin-like, transmembrane) 	53	3	0	3	0	1	hsa-miR-6511a-3p				-0.01	-0.06	N/A
TENM4	ENST00000278550.7	teneurin transmembrane protein 4 	34	2	0	1	1	1	hsa-miR-6511a-3p				-0.01	-0.07	N/A
C12orf4	ENST00000261250.3	chromosome 12 open reading frame 4 	37	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.11	N/A
PTDSS2	ENST00000308020.5	phosphatidylserine synthase 2 	1031	1	0	1	0	1	hsa-miR-6511a-3p				-0.01	-0.03	N/A
CCDC125	ENST00000396496.2	coiled-coil domain containing 125 	69	1	0	0	1	1	hsa-miR-6511a-3p				-0.01	-0.18	N/A
KDM5A	ENST00000399788.2	lysine (K)-specific demethylase 5A 	118	1	0	0	1	0	hsa-miR-6511a-3p				-0.01	-0.05	N/A
TRIM13	ENST00000378182.3	tripartite motif containing 13 	139	1	0	0	1	0	hsa-miR-6511a-3p				-0.01	-0.20	N/A
GAS1	ENST00000298743.7	growth arrest-specific 1 	2904	1*	0	0	0	1	hsa-miR-6511a-3p				-0.01	-0.01	N/A
GNG7	ENST00000382159.3	guanine nucleotide binding protein (G protein), gamma 7 	92	1	0	0	1	0	hsa-miR-6511a-3p				-0.01	-0.13	N/A
YIF1A	ENST00000471387.2	Yip1 interacting factor homolog A (S. cerevisiae) 	211	1	0	0	1	0	hsa-miR-6511a-3p				-0.01	-0.22	N/A
KIAA1432	ENST00000414202.2	KIAA1432 	1366	1	1	0	0	1	hsa-miR-6511a-3p				-0.01	-0.15	N/A
VPS41	ENST00000310301.4	vacuolar protein sorting 41 homolog (S. cerevisiae) 	163	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.02	N/A
SOD2	ENST00000538183.2	superoxide dismutase 2, mitochondrial 	993	2	2	0	0	2	hsa-miR-6511b-3p				-0.01	-0.28	N/A
RARS2	ENST00000369536.5	arginyl-tRNA synthetase 2, mitochondrial 	1169	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.29	N/A
VSTM4	ENST00000332853.4	V-set and transmembrane domain containing 4 	59	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.10	N/A
RAB22A	ENST00000244040.3	RAB22A, member RAS oncogene family 	484	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.02	N/A
FOXL1	ENST00000320241.3	forkhead box L1 	367	1	0	1	0	1	hsa-miR-6511a-3p				-0.01	-0.11	N/A
CD248	ENST00000311330.3	CD248 molecule, endosialin 	439	1	0	0	1	2	hsa-miR-6511a-3p				-0.01	-0.07	N/A
SCARB2	ENST00000264896.2	scavenger receptor class B, member 2 	5609	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.24	N/A
FTO	ENST00000471389.1	fat mass and obesity associated 	240	4	2	0	2	2	hsa-miR-6511a-3p				-0.01	-0.70	N/A
KIAA1551	ENST00000312561.4	KIAA1551 	15	1	0	1	0	2	hsa-miR-6511a-3p				-0.01	-0.12	N/A
ATP6V0E1	ENST00000519374.1	ATPase, H+ transporting, lysosomal 9kDa, V0 subunit e1 	1195	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.21	N/A
THSD4	ENST00000355327.3	thrombospondin, type I, domain containing 4 	69	1	0	1	0	1	hsa-miR-6511a-3p				-0.01	-0.02	N/A
SSPN	ENST00000242729.2	sarcospan 	25	1	0	0	1	0	hsa-miR-6511a-3p				-0.01	-0.20	N/A
EIF4EBP1	ENST00000338825.4	eukaryotic translation initiation factor 4E binding protein 1 	121	2	0	1	1	1	hsa-miR-6511a-3p				-0.01	-0.34	N/A
YTHDF2	ENST00000373812.3	YTH domain family, member 2 	38	1	0	0	1	0	hsa-miR-6511a-3p				-0.01	-0.19	N/A
PIK3C3	ENST00000262039.4	phosphatidylinositol 3-kinase, catalytic subunit type 3 	286	1	1	0	0	1	hsa-miR-6511a-3p				-0.01	-0.05	N/A
FZD5	ENST00000295417.3	frizzled family receptor 5 	122	1	1	0	0	1	hsa-miR-6511a-3p				-0.01	-0.13	N/A
ST3GAL6	ENST00000265261.6	ST3 beta-galactoside alpha-2,3-sialyltransferase 6 	150	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.15	N/A
HOXD9	ENST00000249499.6	homeobox D9 	78	1	0	0	1	2	hsa-miR-6511a-3p				-0.01	-0.12	N/A
HMX1	ENST00000400677.3	H6 family homeobox 1 	171	4*	1	0	2	1	hsa-miR-6511a-3p				-0.01	-0.15	N/A
AKAP8	ENST00000269701.2	A kinase (PRKA) anchor protein 8 	278	1	1	0	0	1	hsa-miR-6511a-3p				-0.01	-0.14	N/A
RPGRIP1L	ENST00000262135.4	RPGRIP1-like 	55	2	1	1	0	0	hsa-miR-6511b-3p				-0.01	-0.13	N/A
MTERF	ENST00000419292.1	mitochondrial transcription termination factor 	42	1	1	0	0	0	hsa-miR-6511a-3p				-0.01	-0.10	N/A
ZNF556	ENST00000586426.1	zinc finger protein 556 	90	2	0	1	1	1	hsa-miR-6511a-3p				-0.01	-0.34	N/A
KRBOX4	ENST00000360017.5	KRAB box domain containing 4 	162	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.21	N/A
FANCB	ENST00000324138.3	Fanconi anemia, complementation group B 	54	1	0	1	0	1	hsa-miR-6511a-3p				-0.01	-0.06	N/A
FBXO21	ENST00000427718.2	F-box protein 21 	1035	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.05	N/A
PPP6R3	ENST00000393800.2	protein phosphatase 6, regulatory subunit 3 	400	1	0	1	0	1	hsa-miR-6511a-3p				-0.01	-0.02	N/A
SMAD2	ENST00000262160.6	SMAD family member 2 	1196	2	1	0	1	0	hsa-miR-6511a-3p				-0.01	-0.12	N/A
NUP62CL	ENST00000372461.3	nucleoporin 62kDa C-terminal like 	73	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.22	N/A
GSTM3	ENST00000540225.1	glutathione S-transferase mu 3 (brain) 	1071	1	0	0	1	1	hsa-miR-6511a-3p				-0.01	-0.34	N/A
FCHSD2	ENST00000311172.7	FCH and double SH3 domains 2 	73	1	0	0	1	0	hsa-miR-6511a-3p				-0.01	-0.05	N/A
NOL7	ENST00000451315.2	nucleolar protein 7, 27kDa 	1168	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.16	N/A
RAD18	ENST00000264926.2	RAD18 homolog (S. cerevisiae) 	211	2	0	1	1	1	hsa-miR-6511a-3p				-0.01	-0.11	N/A
CA5B	ENST00000454127.2	carbonic anhydrase VB, mitochondrial 	245	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.16	N/A
TRIM45	ENST00000256649.4	tripartite motif containing 45 	99	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.08	N/A
SMC6	ENST00000448223.2	structural maintenance of chromosomes 6 	291	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.06	N/A
WBP1	ENST00000233615.2	WW domain binding protein 1 	71	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.11	N/A
MRPS14	ENST00000476371.1	mitochondrial ribosomal protein S14 	2140	1	0	0	1	2	hsa-miR-6511a-3p				-0.01	-0.27	N/A
HPX	ENST00000265983.3	hemopexin 	307	2	1	0	1	0	hsa-miR-6511b-3p				-0.01	-0.18	N/A
PRMT3	ENST00000331079.6	protein arginine methyltransferase 3 	120	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.06	N/A
DUSP10	ENST00000366899.3	dual specificity phosphatase 10 	70	1	1	0	0	0	hsa-miR-6511a-3p				-0.01	-0.36	N/A
ZNF652	ENST00000362063.2	zinc finger protein 652 	33	2	2	0	0	2	hsa-miR-6511a-3p				-0.01	-0.19	N/A
RPS14	ENST00000401695.3	ribosomal protein S14 	2353	1	0	0	1	0	hsa-miR-6511a-3p				-0.01	-0.21	N/A
RREB1	ENST00000379938.2	ras responsive element binding protein 1 	340	1	0	0	1	0	hsa-miR-6511a-3p				-0.01	-0.01	N/A
ANK1	ENST00000289734.7	ankyrin 1, erythrocytic 	5	1	0	0	1	0	hsa-miR-6511a-3p				-0.01	-0.01	N/A
ANXA6	ENST00000354546.5	annexin A6 	10462	1	0	0	1	0	hsa-miR-6511a-3p				-0.01	-0.15	N/A
GTF2F1	ENST00000394456.5	general transcription factor IIF, polypeptide 1, 74kDa 	1014	3	0	3	0	1	hsa-miR-6511a-3p				-0.01	-0.13	N/A
ZWINT	ENST00000373944.3	ZW10 interacting kinetochore protein 	6608	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.31	N/A
FBXO42	ENST00000375592.3	F-box protein 42 	854	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.02	N/A
SLC35F5	ENST00000245680.2	solute carrier family 35, member F5 	136	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.10	N/A
LOH12CR1	ENST00000314565.4	loss of heterozygosity, 12, chromosomal region 1 	135	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.02	N/A
LRRC27	ENST00000392638.2	leucine rich repeat containing 27 	68	2	0	1	1	0	hsa-miR-6511a-3p				-0.01	-0.14	N/A
TRPS1	ENST00000395715.3	trichorhinophalangeal syndrome I 	94	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.02	N/A
FNBP1L	ENST00000370253.2	formin binding protein 1-like 	219	1	0	0	1	0	hsa-miR-6511a-3p				-0.01	-0.14	N/A
ARID1B	ENST00000346085.5	AT rich interactive domain 1B (SWI1-like) 	220	1	0	0	1	0	hsa-miR-6511a-3p				-0.01	-0.06	N/A
MYOCD	ENST00000425538.1	myocardin 	62	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.02	N/A
AL590235.1	ENST00000593823.1	Uncharacterized protein  	97	1	0	1	0	2	hsa-miR-6511a-3p				-0.01	-0.09	N/A
CCBE1	ENST00000439986.4	collagen and calcium binding EGF domains 1 	54	1	0	1	0	1	hsa-miR-6511a-3p				-0.01	-0.11	N/A
NXPE3	ENST00000422132.1	neurexophilin and PC-esterase domain family, member 3 	630	1	0	0	1	0	hsa-miR-6511a-3p				-0.01	-0.17	N/A
SCIN	ENST00000297029.5	scinderin 	23	1	0	1	0	1	hsa-miR-6511a-3p				-0.01	-0.10	N/A
DNAJB5	ENST00000545841.1	DnaJ (Hsp40) homolog, subfamily B, member 5 	379	1	0	1	0	1	hsa-miR-6511a-3p				-0.01	-0.13	N/A
SMC2	ENST00000374793.3	structural maintenance of chromosomes 2 	212	1	1	0	0	0	hsa-miR-6511a-3p				-0.01	-0.14	N/A
RBM15B	ENST00000323686.4	RNA binding motif protein 15B 	1925	2	0	1	1	2	hsa-miR-6511a-3p				-0.01	-0.22	N/A
SF3A1	ENST00000215793.8	splicing factor 3a, subunit 1, 120kDa 	1091	4	0	2	2	0	hsa-miR-6511a-3p				-0.01	-0.19	N/A
DNM1L	ENST00000452533.2	dynamin 1-like 	399	1	0	1	0	1	hsa-miR-6511a-3p				-0.01	-0.04	N/A
ANKMY1	ENST00000373318.2	ankyrin repeat and MYND domain containing 1 	30	1	0	0	1	1	hsa-miR-6511a-3p				-0.01	-0.05	N/A
ZSCAN2	ENST00000541040.1	zinc finger and SCAN domain containing 2 	125	1	0	0	1	0	hsa-miR-6511a-3p				-0.01	-0.08	N/A
MTG1	ENST00000317502.6	mitochondrial ribosome-associated GTPase 1 	1071	1	0	0	1	0	hsa-miR-6511a-3p				-0.01	-0.12	N/A
RP11-108K14.8	ENST00000468317.2	Mitochondrial GTPase 1  	1071	1	0	0	1	0	hsa-miR-6511a-3p				-0.01	-0.12	N/A
SLC25A10	ENST00000571730.1	Mitochondrial dicarboxylate carrier; Uncharacterized protein; cDNA FLJ60124, highly similar to Mitochondrial dicarboxylate carrier  	2354	1	1	0	0	2	hsa-miR-6511a-3p				-0.01	-0.36	N/A
PITPNA	ENST00000313486.7	phosphatidylinositol transfer protein, alpha 	366	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.02	N/A
TMEM164	ENST00000372073.1	transmembrane protein 164 	711	1	0	0	1	0	hsa-miR-6511a-3p				-0.01	-0.01	N/A
U2SURP	ENST00000397933.2	U2 snRNP-associated SURP domain containing 	1353	1	0	0	1	1	hsa-miR-6511b-3p				-0.01	-0.14	N/A
MRS2	ENST00000274747.7	MRS2 magnesium transporter 	826	1	0	1	0	1	hsa-miR-6511a-3p				-0.01	-0.36	N/A
EIF2S1	ENST00000256383.4	eukaryotic translation initiation factor 2, subunit 1 alpha, 35kDa 	3360	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.09	N/A
C21orf58	ENST00000397683.1	chromosome 21 open reading frame 58 	34	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.06	N/A
PHKG2	ENST00000563588.1	phosphorylase kinase, gamma 2 (testis) 	283	1	0	0	1	1	hsa-miR-6511b-3p				-0.01	-0.21	N/A
ZNF280D	ENST00000558320.1	zinc finger protein 280D 	173	1	0	0	1	0	hsa-miR-6511a-3p				-0.01	-0.15	N/A
ASL	ENST00000304874.9	argininosuccinate lyase 	93	1	0	0	1	0	hsa-miR-6511a-3p				-0.01	-0.17	N/A
PLEKHA3	ENST00000234453.5	pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 3 	767	1	0	1	0	1	hsa-miR-6511a-3p				-0.01	-0.16	N/A
DNAL1	ENST00000553645.2	dynein, axonemal, light chain 1 	81	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.15	N/A
PLEKHO1	ENST00000369124.4	pleckstrin homology domain containing, family O member 1 	144	1	0	0	1	3	hsa-miR-6511b-3p				-0.01	-0.11	N/A
PACS1	ENST00000320580.4	phosphofurin acidic cluster sorting protein 1 	87	1	1	0	0	0	hsa-miR-6511a-3p				-0.01	-0.03	N/A
SETX	ENST00000224140.5	senataxin 	270	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.02	N/A
RXRA	ENST00000481739.1	retinoid X receptor, alpha 	609	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.02	N/A
GINS2	ENST00000253462.3	GINS complex subunit 2 (Psf2 homolog) 	136	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.02	N/A
DUSP4	ENST00000240100.2	dual specificity phosphatase 4 	245	1	0	1	0	1	hsa-miR-6511a-3p				-0.01	-0.02	N/A
CASP9	ENST00000546424.1	caspase 9, apoptosis-related cysteine peptidase 	390	1	0	0	1	0	hsa-miR-6511a-3p				-0.01	-0.14	N/A
KDELR1	ENST00000330720.2	KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 1 	675	1	0	0	1	1	hsa-miR-6511a-3p				-0.01	-0.19	N/A
ZCCHC4	ENST00000302874.4	zinc finger, CCHC domain containing 4 	199	1	0	0	1	0	hsa-miR-6511a-3p				-0.01	-0.12	N/A
F2	ENST00000311907.5	coagulation factor II (thrombin) 	3672	2	1	0	1	1	hsa-miR-6511a-3p				-0.01	-0.45	N/A
AMICA1	ENST00000356289.5	adhesion molecule, interacts with CXADR antigen 1 	87	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.15	N/A
RERE	ENST00000337907.3	arginine-glutamic acid dipeptide (RE) repeats 	199	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.02	N/A
FAM204A	ENST00000369183.4	family with sequence similarity 204, member A 	296	1	0	0	1	0	hsa-miR-6511a-3p				-0.01	-0.17	N/A
NPR1	ENST00000368680.3	natriuretic peptide receptor A/guanylate cyclase A (atrionatriuretic peptide receptor A) 	30	1	0	1	0	1	hsa-miR-6511a-3p				-0.01	-0.04	N/A
GPR37	ENST00000303921.2	G protein-coupled receptor 37 (endothelin receptor type B-like) 	395	1	1	0	0	0	hsa-miR-6511a-3p				-0.01	-0.34	N/A
UMPS	ENST00000232607.2	uridine monophosphate synthetase 	374	2	1	0	1	1	hsa-miR-6511a-3p				-0.01	-0.10	N/A
ZNF622	ENST00000308683.2	zinc finger protein 622 	145	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.23	N/A
PYCRL	ENST00000220966.6	pyrroline-5-carboxylate reductase-like 	656	2	0	2	0	2	hsa-miR-6511a-3p				-0.01	-0.05	N/A
TMEM194B	ENST00000409150.3	transmembrane protein 194B 	271	1	0	0	1	0	hsa-miR-6511a-3p				-0.01	-0.19	N/A
VPS53	ENST00000437048.2	vacuolar protein sorting 53 homolog (S. cerevisiae) 	1332	15	1	13	1	11	hsa-miR-6511a-3p				-0.01	-0.78	N/A
LONP2	ENST00000285737.4	lon peptidase 2, peroxisomal 	1004	1	0	1	0	1	hsa-miR-6511a-3p				-0.01	-0.12	N/A
TRIM72	ENST00000322122.3	tripartite motif containing 72 	8	3	1	1	1	0	hsa-miR-6511a-3p				-0.01	-0.30	N/A
CABLES1	ENST00000256925.7	Cdk5 and Abl enzyme substrate 1 	341	2	0	1	1	1	hsa-miR-6511a-3p				-0.01	-0.16	N/A
DNAJC15	ENST00000379221.2	DnaJ (Hsp40) homolog, subfamily C, member 15 	3290	3	1	1	1	0	hsa-miR-6511a-3p				-0.01	-0.63	N/A
SLC2A8	ENST00000373360.3	solute carrier family 2 (facilitated glucose transporter), member 8 	324	1	0	0	1	0	hsa-miR-6511a-3p				-0.01	-0.16	N/A
FBN1	ENST00000316623.5	fibrillin 1 	798	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.02	N/A
ABR	ENST00000302538.5	active BCR-related 	58	1	0	0	1	0	hsa-miR-6511a-3p				-0.01	-0.01	N/A
TOR1A	ENST00000351698.4	torsin family 1, member A (torsin A) 	2491	2	0	2	0	1	hsa-miR-6511a-3p				-0.01	-0.26	N/A
GLIPR1	ENST00000266659.3	GLI pathogenesis-related 1 	623	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.04	N/A
INSIG2	ENST00000245787.4	insulin induced gene 2 	562	2	0	0	2	0	hsa-miR-6511a-3p				-0.01	-0.30	N/A
HLA-A	ENST00000396634.1	major histocompatibility complex, class I, A 	276	2	1	1	0	0	hsa-miR-6511a-3p				-0.01	-0.20	N/A
NEK10	ENST00000295720.6	NIMA-related kinase 10 	66	2	0	1	1	0	hsa-miR-6511a-3p				-0.01	-0.16	N/A
CISD3	ENST00000439660.2	CDGSH iron sulfur domain 3 	3508	1	0	0	1	2	hsa-miR-6511a-3p				-0.01	-0.21	N/A
POU3F3	ENST00000361360.2	POU class 3 homeobox 3 	461	1	0	0	1	0	hsa-miR-6511a-3p				-0.01	-0.12	N/A
ELP6	ENST00000296149.4	elongator acetyltransferase complex subunit 6 	92	1	1	0	0	0	hsa-miR-6511a-3p				-0.01	-0.22	N/A
TFDP2	ENST00000499676.2	transcription factor Dp-2 (E2F dimerization partner 2) 	128	3	1	2	0	0	hsa-miR-6511a-3p				-0.01	-0.07	N/A
MCOLN3	ENST00000370589.2	mucolipin 3 	47	1	0	0	1	0	hsa-miR-6511a-3p				-0.01	-0.12	N/A
SCO1	ENST00000255390.5	SCO1 cytochrome c oxidase assembly protein 	1776	4	1	1	2	0	hsa-miR-6511a-3p				-0.01	-0.63	N/A
ZRANB1	ENST00000359653.4	zinc finger, RAN-binding domain containing 1 	724	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.02	N/A
NDUFV3	ENST00000340344.4	NADH dehydrogenase (ubiquinone) flavoprotein 3, 10kDa 	1449	1	1	0	0	1	hsa-miR-6511a-3p				-0.01	-0.45	N/A
NEURL	ENST00000369780.4	neuralized homolog (Drosophila) 	164	1	0	0	1	1	hsa-miR-6511a-3p				-0.01	-0.07	N/A
POP4	ENST00000221770.3	processing of precursor 4, ribonuclease P/MRP subunit (S. cerevisiae) 	985	1	0	0	1	1	hsa-miR-6511a-3p				-0.01	-0.21	N/A
UQCRB	ENST00000287022.5	ubiquinol-cytochrome c reductase binding protein 	1173	2	0	0	2	0	hsa-miR-6511a-3p				-0.01	-0.27	N/A
RABAC1	ENST00000601891.1	Rab acceptor 1 (prenylated) 	2218	2	1	1	0	1	hsa-miR-6511a-3p				-0.01	-0.40	N/A
ZNF404	ENST00000587539.1	zinc finger protein 404 	319	1	1	0	0	0	hsa-miR-6511a-3p				-0.01	-0.74	N/A
NOL10	ENST00000345985.3	nucleolar protein 10 	106	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.02	N/A
SFXN2	ENST00000369893.5	sideroflexin 2 	547	3	1	1	1	0	hsa-miR-6511a-3p				-0.01	-0.49	N/A
XPNPEP3	ENST00000357137.4	X-prolyl aminopeptidase (aminopeptidase P) 3, putative 	112	1	0	0	1	0	hsa-miR-6511b-3p				-0.01	-0.09	N/A
TTC36	ENST00000302783.4	tetratricopeptide repeat domain 36 	27	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.04	N/A
PPCS	ENST00000372556.3	phosphopantothenoylcysteine synthetase 	491	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.30	N/A
DDI2	ENST00000480945.1	DNA-damage inducible 1 homolog 2 (S. cerevisiae) 	357	2	0	2	0	2	hsa-miR-6511a-3p				-0.01	-0.05	N/A
EGLN1	ENST00000366641.3	egl-9 family hypoxia-inducible factor 1 	505	1	0	0	1	0	hsa-miR-6511a-3p				-0.01	-0.15	N/A
PARG	ENST00000402038.3	poly (ADP-ribose) glycohydrolase 	445	1	0	1	0	0	hsa-miR-6511a-3p				-0.01	-0.13	N/A
MAPK8IP2	ENST00000399908.2	mitogen-activated protein kinase 8 interacting protein 2 	88	1	0	0	1	1	hsa-miR-6511b-3p				-0.01	-0.09	N/A
RHPN1	ENST00000289013.6	rhophilin, Rho GTPase binding protein 1 	97	1	0	0	1	0	hsa-miR-6511a-3p				-0.01	-0.05	N/A
