Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
COL26A1	ENST00000313669.7	collagen, type XXVI, alpha 1 	223	1	0	0	1	0	hsa-miR-3615				-0.14	-0.14	N/A
TTYH2	ENST00000269346.4	tweety family member 2 	16	1	0	1	0	0	hsa-miR-3615				-0.13	-0.16	N/A
KAZALD1	ENST00000370200.5	Kazal-type serine peptidase inhibitor domain 1 	186	1	1	0	0	0	hsa-miR-3615				-0.13	-0.37	N/A
DTX2	ENST00000413936.2	deltex homolog 2 (Drosophila) 	76	1	0	1	0	0	hsa-miR-3615				-0.13	-0.13	N/A
IMPG1	ENST00000369963.3	interphotoreceptor matrix proteoglycan 1 	5	1	0	1	0	0	hsa-miR-3615				-0.13	-0.13	N/A
SLC27A1	ENST00000252595.7	solute carrier family 27 (fatty acid transporter), member 1 	33	1	0	1	0	0	hsa-miR-3615				-0.13	-0.13	N/A
PRX	ENST00000291825.7	periaxin 	17	1	0	1	0	0	hsa-miR-3615				-0.13	-0.13	N/A
GNAL	ENST00000334049.6	guanine nucleotide binding protein (G protein), alpha activating activity polypeptide, olfactory type 	99	1	0	0	1	1	hsa-miR-3615				-0.13	-0.14	N/A
MPP7	ENST00000375732.1	membrane protein, palmitoylated 7 (MAGUK p55 subfamily member 7) 	50	1	0	1	0	0	hsa-miR-3615				-0.13	-0.22	N/A
RNF112	ENST00000461366.1	ring finger protein 112 	27	1	0	0	1	0	hsa-miR-3615				-0.13	-0.13	N/A
PDPK1	ENST00000441549.3	3-phosphoinositide dependent protein kinase-1 	104	1	0	0	1	1	hsa-miR-3615				-0.13	-0.14	N/A
PROCA1	ENST00000301039.2	protein interacting with cyclin A1 	54	1	0	0	1	0	hsa-miR-3615				-0.13	-0.21	N/A
SDC1	ENST00000254351.4	syndecan 1 	3152	1	0	1	0	0	hsa-miR-3615				-0.13	-0.22	N/A
TSNARE1	ENST00000519651.1	t-SNARE domain containing 1 	11	1	0	1	0	1	hsa-miR-3615				-0.13	-0.23	N/A
DRAXIN	ENST00000294485.5	dorsal inhibitory axon guidance protein 	5	1	0	1	0	0	hsa-miR-3615				-0.13	-0.13	N/A
RIC3	ENST00000396677.2	RIC3 acetylcholine receptor chaperone 	5	1	0	0	1	0	hsa-miR-3615				-0.13	-0.13	N/A
TTC31	ENST00000410003.1	tetratricopeptide repeat domain 31 	132	1	0	1	0	0	hsa-miR-3615				-0.13	-0.13	N/A
VPS13B	ENST00000395996.1	vacuolar protein sorting 13 homolog B (yeast) 	262	2	1	1	0	0	hsa-miR-3615				-0.13	-0.13	N/A
SNX21	ENST00000462307.1	sorting nexin family member 21 	343	1	0	1	0	0	hsa-miR-3615				-0.13	-0.18	N/A
CRISPLD2	ENST00000262424.5	cysteine-rich secretory protein LCCL domain containing 2 	397	1	0	0	1	0	hsa-miR-3615				-0.13	-0.13	N/A
ZSWIM4	ENST00000254323.2	zinc finger, SWIM-type containing 4 	13	1	0	0	1	0	hsa-miR-3615				-0.13	-0.13	N/A
SNX8	ENST00000222990.3	sorting nexin 8 	303	1	0	0	1	0	hsa-miR-3615				-0.13	-0.14	N/A
PREX1	ENST00000396220.1	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 1 	14	1	0	1	0	0	hsa-miR-3615				-0.13	-0.13	N/A
ATP9A	ENST00000311637.5	ATPase, class II, type 9A 	1511	1	0	0	1	0	hsa-miR-3615				-0.13	-0.14	N/A
PAQR6	ENST00000292291.5	progestin and adipoQ receptor family member VI 	8	1	0	1	0	0	hsa-miR-3615				-0.12	-0.12	N/A
C15orf41	ENST00000567389.1	chromosome 15 open reading frame 41 	48	1	0	1	0	0	hsa-miR-3615				-0.12	-0.12	N/A
KCTD2	ENST00000322444.6	potassium channel tetramerization domain containing 2 	3328	1	0	1	0	0	hsa-miR-3615				-0.12	-0.12	N/A
PPM1F	ENST00000263212.5	protein phosphatase, Mg2+/Mn2+ dependent, 1F 	786	1	0	1	0	1	hsa-miR-3615				-0.12	-0.18	N/A
WNT4	ENST00000290167.6	wingless-type MMTV integration site family, member 4 	5	1	0	0	1	1	hsa-miR-3615				-0.12	-0.12	N/A
SCN3B	ENST00000392770.2	sodium channel, voltage-gated, type III, beta subunit 	10	1	0	0	1	0	hsa-miR-3615				-0.12	-0.12	N/A
SALL3	ENST00000575389.2	sal-like 3 (Drosophila) 	64	1	0	1	0	0	hsa-miR-3615				-0.12	-0.12	N/A
CYP21A2	ENST00000418967.2	cytochrome P450, family 21, subfamily A, polypeptide 2 	5	1	0	0	1	0	hsa-miR-3615				-0.12	-0.12	N/A
FBXL16	ENST00000397621.1	F-box and leucine-rich repeat protein 16 	5	1	0	1	0	0	hsa-miR-3615				-0.12	-0.12	N/A
H2AFX	ENST00000530167.1	H2A histone family, member X 	1339	1	0	1	0	0	hsa-miR-3615				-0.12	-0.12	N/A
PPP1R12B	ENST00000608999.1	protein phosphatase 1, regulatory subunit 12B 	18	1	0	0	1	0	hsa-miR-3615				-0.12	-0.12	N/A
KLF16	ENST00000250916.4	Kruppel-like factor 16 	5	1	0	1	0	0	hsa-miR-3615				-0.12	-0.12	N/A
NAV2	ENST00000360655.4	neuron navigator 2 	337	1	0	1	0	0	hsa-miR-3615				-0.12	-0.13	N/A
PKP1	ENST00000367324.3	plakophilin 1 (ectodermal dysplasia/skin fragility syndrome) 	12	1	0	1	0	0	hsa-miR-3615				-0.12	-0.12	N/A
FLJ00104	ENST00000446344.1	HCG1980662; Uncharacterized protein  	60	1	0	0	1	0	hsa-miR-3615				-0.12	-0.12	N/A
IPPK	ENST00000287996.3	inositol 1,3,4,5,6-pentakisphosphate 2-kinase 	211	1	0	1	0	0	hsa-miR-3615				-0.12	-0.13	N/A
CD2BP2	ENST00000305596.3	CD2 (cytoplasmic tail) binding protein 2 	222	1	1	0	0	0	hsa-miR-3615				-0.12	-0.28	N/A
NPLOC4	ENST00000572760.1	nuclear protein localization 4 homolog (S. cerevisiae) 	1360	1	0	1	0	0	hsa-miR-3615				-0.12	-0.14	N/A
FAM96A	ENST00000557835.1	family with sequence similarity 96, member A 	191	1	0	0	1	0	hsa-miR-3615				-0.12	-0.12	N/A
KIAA1147	ENST00000536163.1	KIAA1147 	73	1	0	0	1	0	hsa-miR-3615				-0.12	-0.18	N/A
APOL6	ENST00000409652.4	apolipoprotein L, 6 	5	1	0	0	1	0	hsa-miR-3615				-0.12	-0.12	N/A
ETV3	ENST00000368192.4	ets variant 3 	37	1	0	0	1	0	hsa-miR-3615				-0.12	-0.12	N/A
MFRP	ENST00000555262.1	membrane frizzled-related protein 	5	1	0	1	0	1	hsa-miR-3615				-0.12	-0.12	N/A
FAT2	ENST00000261800.5	FAT atypical cadherin 2 	5	1	0	0	1	2	hsa-miR-3615				-0.12	-0.12	N/A
ERAP1	ENST00000443439.2	endoplasmic reticulum aminopeptidase 1 	133	1	0	1	0	0	hsa-miR-3615				-0.12	-0.12	N/A
ARL8B	ENST00000419534.2	ADP-ribosylation factor-like 8B 	664	1	0	1	0	0	hsa-miR-3615				-0.11	-0.27	N/A
TERT	ENST00000296820.5	telomerase reverse transcriptase 	10	1	0	1	0	0	hsa-miR-3615				-0.11	-0.11	N/A
STK35	ENST00000381482.3	serine/threonine kinase 35 	263	1	0	1	0	0	hsa-miR-3615				-0.11	-0.12	N/A
FOXD3	ENST00000371116.2	forkhead box D3 	7	2	1	1	0	0	hsa-miR-3615				-0.11	-0.57	N/A
KCNE1	ENST00000399289.3	potassium voltage-gated channel, Isk-related family, member 1 	5	1	0	1	0	0	hsa-miR-3615				-0.11	-0.11	N/A
PPARA	ENST00000396000.2	peroxisome proliferator-activated receptor alpha 	82	1	0	0	1	1	hsa-miR-3615				-0.11	-0.13	N/A
ATXN7L3	ENST00000454077.2	ataxin 7-like 3 	43	1	0	1	0	0	hsa-miR-3615				-0.11	-0.12	N/A
TAOK1	ENST00000261716.3	TAO kinase 1 	164	1	0	0	1	0	hsa-miR-3615				-0.11	-0.11	N/A
NKX6-1	ENST00000515820.2	NK6 homeobox 1 	9	1	0	1	0	0	hsa-miR-3615				-0.11	-0.11	N/A
GINS2	ENST00000253462.3	GINS complex subunit 2 (Psf2 homolog) 	136	1	0	1	0	1	hsa-miR-3615				-0.11	-0.22	N/A
VN1R1	ENST00000321039.3	vomeronasal 1 receptor 1 	12	1	0	0	1	0	hsa-miR-3615				-0.11	-0.19	N/A
NF2	ENST00000347330.5	neurofibromin 2 (merlin) 	828	1	0	1	0	0	hsa-miR-3615				-0.11	-0.13	N/A
RNF165	ENST00000269439.7	ring finger protein 165 	18	1	1	0	0	0	hsa-miR-3615				-0.11	-0.11	N/A
TRAF3IP2	ENST00000368761.5	TRAF3 interacting protein 2 	44	1	0	1	0	0	hsa-miR-3615				-0.11	-0.11	N/A
SLC44A2	ENST00000586078.1	solute carrier family 44 (choline transporter), member 2 	720	1	0	1	0	0	hsa-miR-3615				-0.11	-0.11	N/A
RAP1GAP	ENST00000290101.4	RAP1 GTPase activating protein 	396	1	0	1	0	0	hsa-miR-3615				-0.11	-0.11	N/A
CD84	ENST00000534968.1	CD84 molecule 	5	1	0	0	1	0	hsa-miR-3615				-0.11	-0.11	N/A
INO80	ENST00000361937.3	INO80 complex subunit 	279	1	0	0	1	0	hsa-miR-3615				-0.11	-0.11	N/A
TRPV3	ENST00000301365.4	transient receptor potential cation channel, subfamily V, member 3 	13	1	0	1	0	0	hsa-miR-3615				-0.11	-0.18	N/A
MOCOS	ENST00000261326.5	molybdenum cofactor sulfurase 	627	1	0	1	0	0	hsa-miR-3615				-0.11	-0.11	N/A
NCR3LG1	ENST00000338965.4	natural killer cell cytotoxicity receptor 3 ligand 1 	214	1	0	0	1	0	hsa-miR-3615				-0.11	-0.11	N/A
ZYG11B	ENST00000294353.6	zyg-11 family member B, cell cycle regulator 	975	1	0	0	1	0	hsa-miR-3615				-0.11	-0.11	N/A
C19orf26	ENST00000590083.1	chromosome 19 open reading frame 26 	24	1	0	0	1	0	hsa-miR-3615				-0.11	-0.11	N/A
UBAC1	ENST00000371756.3	UBA domain containing 1 	52	1	0	1	0	0	hsa-miR-3615				-0.11	-0.17	N/A
GNL3L	ENST00000336470.4	guanine nucleotide binding protein-like 3 (nucleolar)-like 	151	1	0	0	1	0	hsa-miR-3615				-0.11	-0.12	N/A
HDLBP	ENST00000391975.1	high density lipoprotein binding protein 	1755	1	1	0	0	1	hsa-miR-3615				-0.11	-0.27	N/A
ST6GALNAC4	ENST00000335791.5	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 4 	178	1	0	1	0	0	hsa-miR-3615				-0.11	-0.11	N/A
HECW1	ENST00000395891.2	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1 	11	1	1	0	0	0	hsa-miR-3615				-0.11	-0.25	N/A
LINC00346	ENST00000538077.1	long intergenic non-protein coding RNA 346 	26	1	0	1	0	1	hsa-miR-3615				-0.11	-0.18	N/A
IFITM10	ENST00000340134.4	interferon induced transmembrane protein 10 	7	1	0	0	1	0	hsa-miR-3615				-0.11	-0.14	N/A
KDM4B	ENST00000159111.4	lysine (K)-specific demethylase 4B 	547	1	0	1	0	0	hsa-miR-3615				-0.10	-0.10	N/A
RPRD2	ENST00000539519.1	regulation of nuclear pre-mRNA domain containing 2 	280	1	0	0	1	0	hsa-miR-3615				-0.10	-0.10	N/A
TSPEAR	ENST00000323084.4	thrombospondin-type laminin G domain and EAR repeats 	5	1	0	1	0	0	hsa-miR-3615				-0.10	-0.10	N/A
METAP1D	ENST00000315796.4	methionyl aminopeptidase type 1D (mitochondrial) 	86	1	0	1	0	0	hsa-miR-3615				-0.10	-0.19	N/A
C17orf82	ENST00000335108.2	chromosome 17 open reading frame 82 	10	1	0	1	0	0	hsa-miR-3615				-0.10	-0.22	N/A
GPR156	ENST00000464295.1	G protein-coupled receptor 156 	12	1	0	1	0	0	hsa-miR-3615				-0.10	-0.18	N/A
RHOBTB2	ENST00000251822.6	Rho-related BTB domain containing 2 	32	1	0	1	0	0	hsa-miR-3615				-0.10	-0.14	N/A
LACE1	ENST00000368977.4	lactation elevated 1 	42	1	1	0	0	0	hsa-miR-3615				-0.10	-0.31	N/A
SPRED2	ENST00000356388.4	sprouty-related, EVH1 domain containing 2 	53	1	0	0	1	0	hsa-miR-3615				-0.10	-0.11	N/A
COL5A1	ENST00000371817.3	collagen, type V, alpha 1 	3111	1	0	1	0	0	hsa-miR-3615				-0.10	-0.10	N/A
SFRP1	ENST00000220772.3	secreted frizzled-related protein 1 	148	2	1	0	1	0	hsa-miR-3615				-0.10	-0.32	N/A
OXA1L	ENST00000285848.5	oxidase (cytochrome c) assembly 1-like 	317	1	0	1	0	0	hsa-miR-3615				-0.10	-0.26	N/A
PTRF	ENST00000357037.5	polymerase I and transcript release factor 	987	1	0	1	0	0	hsa-miR-3615				-0.10	-0.10	N/A
TRUB2	ENST00000372890.4	TruB pseudouridine (psi) synthase family member 2 	91	1	0	0	1	0	hsa-miR-3615				-0.10	-0.13	N/A
SOX8	ENST00000293894.3	SRY (sex determining region Y)-box 8 	5	1	0	1	0	0	hsa-miR-3615				-0.10	-0.10	N/A
ECE1	ENST00000415912.2	endothelin converting enzyme 1 	1166	1	0	1	0	1	hsa-miR-3615				-0.10	-0.10	N/A
PRR24	ENST00000552360.2	proline rich 24 	282	1	0	1	0	1	hsa-miR-3615				-0.10	-0.26	N/A
PDPR	ENST00000568530.1	pyruvate dehydrogenase phosphatase regulatory subunit 	69	2	1	1	0	0	hsa-miR-3615				-0.10	-0.48	N/A
RANBP3	ENST00000439268.2	RAN binding protein 3 	908	1	1	0	0	0	hsa-miR-3615				-0.09	-0.35	N/A
POM121C	ENST00000257665.5	POM121 transmembrane nucleoporin C 	5	1	0	1	0	0	hsa-miR-3615				-0.09	-0.09	N/A
RIMBP2	ENST00000261655.4	RIMS binding protein 2 	7	1	0	0	1	0	hsa-miR-3615				-0.09	-0.09	N/A
PITX1	ENST00000265340.7	paired-like homeodomain 1 	1502	1	0	1	0	0	hsa-miR-3615				-0.09	-0.09	N/A
CDC42BPB	ENST00000361246.2	CDC42 binding protein kinase beta (DMPK-like) 	615	1	0	1	0	0	hsa-miR-3615				-0.09	-0.09	N/A
PCDH10	ENST00000264360.5	protocadherin 10 	9	1	0	0	1	0	hsa-miR-3615				-0.09	-0.12	N/A
MIDN	ENST00000591446.2	midnolin 	621	1	0	1	0	0	hsa-miR-3615				-0.09	-0.09	N/A
HIP1R	ENST00000253083.4	huntingtin interacting protein 1 related 	17	1	0	1	0	0	hsa-miR-3615				-0.09	-0.09	N/A
FAM169B	ENST00000558256.1	family with sequence similarity 169, member B 	5	1	0	1	0	0	hsa-miR-3615				-0.09	-0.09	N/A
ABCA2	ENST00000341511.6	ATP-binding cassette, sub-family A (ABC1), member 2 	125	1	0	1	0	0	hsa-miR-3615				-0.09	-0.09	N/A
MLK4	ENST00000366624.3	Mitogen-activated protein kinase kinase kinase MLK4  	405	1	0	1	0	0	hsa-miR-3615				-0.09	-0.10	N/A
RNF4	ENST00000511859.1	ring finger protein 4 	33	1	0	0	1	0	hsa-miR-3615				-0.09	-0.13	N/A
SRGAP1	ENST00000355086.3	SLIT-ROBO Rho GTPase activating protein 1 	64	1	0	0	1	0	hsa-miR-3615				-0.09	-0.14	N/A
PTGIS	ENST00000244043.4	prostaglandin I2 (prostacyclin) synthase 	192	1	0	0	1	0	hsa-miR-3615				-0.09	-0.09	N/A
INSIG1	ENST00000342407.5	insulin induced gene 1 	1776	2	0	0	2	0	hsa-miR-3615				-0.09	-0.40	N/A
RNF216	ENST00000425013.2	ring finger protein 216 	649	1	0	1	0	0	hsa-miR-3615				-0.09	-0.12	N/A
CAMK1D	ENST00000378847.3	calcium/calmodulin-dependent protein kinase ID 	258	1	0	0	1	1	hsa-miR-3615				-0.09	-0.20	N/A
SPIB	ENST00000595883.1	Spi-B transcription factor (Spi-1/PU.1 related) 	10	1	0	0	1	0	hsa-miR-3615				-0.09	-0.17	N/A
ERBB2	ENST00000584450.1	v-erb-b2 avian erythroblastic leukemia viral oncogene homolog 2 	511	1	0	1	0	0	hsa-miR-3615				-0.09	-0.09	N/A
RCOR1	ENST00000262241.6	REST corepressor 1 	403	1	0	1	0	0	hsa-miR-3615				-0.09	-0.11	N/A
ATP2A3	ENST00000309890.7	ATPase, Ca++ transporting, ubiquitous 	40	1	0	1	0	0	hsa-miR-3615				-0.09	-0.09	N/A
DPP6	ENST00000404039.1	dipeptidyl-peptidase 6 	5	1	1	0	0	0	hsa-miR-3615				-0.09	-0.09	N/A
C16orf54	ENST00000329410.3	chromosome 16 open reading frame 54 	5	1	0	0	1	0	hsa-miR-3615				-0.09	-0.09	N/A
ADRBK2	ENST00000324198.6	adrenergic, beta, receptor kinase 2 	215	2	0	2	0	0	hsa-miR-3615				-0.09	-0.10	N/A
SHANK2	ENST00000449833.2	SH3 and multiple ankyrin repeat domains 2 	26	1	0	1	0	0	hsa-miR-3615				-0.09	-0.09	N/A
COQ7	ENST00000321998.5	coenzyme Q7 homolog, ubiquinone (yeast) 	315	1	0	1	0	0	hsa-miR-3615				-0.08	-0.25	N/A
PGM2L1	ENST00000298198.4	phosphoglucomutase 2-like 1 	183	1	0	1	0	0	hsa-miR-3615				-0.08	-0.17	N/A
PDE10A	ENST00000366882.1	phosphodiesterase 10A 	371	1	0	0	1	0	hsa-miR-3615				-0.08	-0.12	N/A
CACNA1C	ENST00000399655.1	calcium channel, voltage-dependent, L type, alpha 1C subunit 	69	1	0	0	1	0	hsa-miR-3615				-0.08	-0.12	N/A
BTBD7	ENST00000334746.5	BTB (POZ) domain containing 7 	590	1	0	1	0	0	hsa-miR-3615				-0.08	-0.10	N/A
GPR180	ENST00000376958.4	G protein-coupled receptor 180 	161	1	1	0	0	1	hsa-miR-3615				-0.08	-0.28	N/A
WASF2	ENST00000536657.1	WAS protein family, member 2 	311	1	0	1	0	0	hsa-miR-3615				-0.08	-0.08	N/A
UHRF1BP1	ENST00000192788.5	UHRF1 binding protein 1 	360	1	0	0	1	0	hsa-miR-3615				-0.08	-0.11	N/A
ZDHHC8	ENST00000334554.7	zinc finger, DHHC-type containing 8 	5	1	0	1	0	0	hsa-miR-3615				-0.08	-0.08	N/A
CDC42BPA	ENST00000366767.3	CDC42 binding protein kinase alpha (DMPK-like) 	122	1	0	0	1	0	hsa-miR-3615				-0.08	-0.09	N/A
CALML4	ENST00000395465.3	calmodulin-like 4 	307	1	1	0	0	0	hsa-miR-3615				-0.08	-0.40	N/A
TIMM22	ENST00000327158.4	translocase of inner mitochondrial membrane 22 homolog (yeast) 	290	2	0	1	1	0	hsa-miR-3615				-0.08	-0.36	N/A
ELFN2	ENST00000402918.2	extracellular leucine-rich repeat and fibronectin type III domain containing 2 	22	2	1	1	0	0	hsa-miR-3615				-0.08	-0.25	N/A
KIAA0247	ENST00000342745.4	KIAA0247 	161	1	0	1	0	0	hsa-miR-3615				-0.08	-0.08	N/A
TOR4A	ENST00000357503.2	torsin family 4, member A 	222	1	0	1	0	1	hsa-miR-3615				-0.08	-0.08	N/A
ACVR1C	ENST00000243349.8	activin A receptor, type IC 	27	1	0	0	1	0	hsa-miR-3615				-0.08	-0.12	N/A
SLC9B2	ENST00000503103.1	solute carrier family 9, subfamily B (NHA2, cation proton antiporter 2), member 2 	22	1	1	0	0	0	hsa-miR-3615				-0.08	-0.17	N/A
CALN1	ENST00000329008.5	calneuron 1 	5	1	0	0	1	0	hsa-miR-3615				-0.08	-0.08	N/A
ZCCHC14	ENST00000268616.4	zinc finger, CCHC domain containing 14 	64	1	0	1	0	0	hsa-miR-3615				-0.08	-0.08	N/A
UCP2	ENST00000536983.1	uncoupling protein 2 (mitochondrial, proton carrier) 	32	1	0	1	0	0	hsa-miR-3615				-0.08	-0.08	N/A
LOH12CR1	ENST00000314565.4	loss of heterozygosity, 12, chromosomal region 1 	135	1	0	0	1	0	hsa-miR-3615				-0.07	-0.16	N/A
FAM168A	ENST00000064778.4	family with sequence similarity 168, member A 	68	1	0	1	0	0	hsa-miR-3615				-0.07	-0.10	N/A
PITPNM3	ENST00000421306.3	PITPNM family member 3 	5	1	0	0	1	0	hsa-miR-3615				-0.07	-0.07	N/A
GPR26	ENST00000284674.1	G protein-coupled receptor 26 	5	1	0	0	1	0	hsa-miR-3615				-0.07	-0.07	N/A
SPAG16	ENST00000432529.2	sperm associated antigen 16 	107	1	0	1	0	0	hsa-miR-3615				-0.07	-0.36	N/A
CD93	ENST00000246006.4	CD93 molecule 	5	1	0	0	1	0	hsa-miR-3615				-0.07	-0.07	N/A
CNNM4	ENST00000540067.1	cyclin M4 	1249	1	0	1	0	0	hsa-miR-3615				-0.07	-0.07	N/A
AL354993.1	ENST00000439873.2	Cell growth-inhibiting protein 7; HCG1784586; Uncharacterized protein  	9	1	0	0	1	0	hsa-miR-3615				-0.07	-0.17	N/A
SSH1	ENST00000360239.3	slingshot protein phosphatase 1 	115	1	0	0	1	1	hsa-miR-3615				-0.07	-0.15	N/A
WDR12	ENST00000261015.4	WD repeat domain 12 	444	1	0	1	0	0	hsa-miR-3615				-0.07	-0.18	N/A
CCR5	ENST00000292303.4	chemokine (C-C motif) receptor 5 (gene/pseudogene) 	5	1	0	0	1	0	hsa-miR-3615				-0.07	-0.07	N/A
GRIN3A	ENST00000361820.3	glutamate receptor, ionotropic, N-methyl-D-aspartate 3A 	5	1	0	0	1	0	hsa-miR-3615				-0.07	-0.07	N/A
AP001579.1	ENST00000599569.1	Uncharacterized protein  	47	1	0	0	1	0	hsa-miR-3615				-0.07	-0.25	N/A
ASB6	ENST00000277459.4	ankyrin repeat and SOCS box containing 6 	725	1	1	0	0	1	hsa-miR-3615				-0.07	-0.52	N/A
RALGAPA2	ENST00000202677.7	Ral GTPase activating protein, alpha subunit 2 (catalytic) 	24	1	0	0	1	0	hsa-miR-3615				-0.07	-0.09	N/A
LHX4	ENST00000263726.2	LIM homeobox 4 	13	1	0	1	0	0	hsa-miR-3615				-0.07	-0.15	N/A
C11orf45	ENST00000310799.3	chromosome 11 open reading frame 45 	14	1	0	0	1	0	hsa-miR-3615				-0.07	-0.20	N/A
C1orf95	ENST00000366788.3	chromosome 1 open reading frame 95 	28	1	1	0	0	1	hsa-miR-3615				-0.07	-0.32	N/A
TXLNA	ENST00000373610.3	taxilin alpha 	564	1	0	0	1	0	hsa-miR-3615				-0.07	-0.07	N/A
RP11-315D16.2	ENST00000562767.1	Uncharacterized protein  	304	1	1	0	0	0	hsa-miR-3615				-0.07	-0.38	N/A
DAB2IP	ENST00000408936.3	DAB2 interacting protein 	1787	1	0	1	0	0	hsa-miR-3615				-0.07	-0.07	N/A
KIAA1377	ENST00000263468.8	KIAA1377 	35	1	0	1	0	0	hsa-miR-3615				-0.07	-0.21	N/A
KIF1A	ENST00000320389.7	kinesin family member 1A 	115	1	0	1	0	0	hsa-miR-3615				-0.07	-0.16	N/A
POLH	ENST00000372226.1	polymerase (DNA directed), eta 	450	1	0	1	0	0	hsa-miR-3615				-0.07	-0.07	N/A
ELMSAN1	ENST00000394071.2	ELM2 and Myb/SANT-like domain containing 1 	15	1	1	0	0	0	hsa-miR-3615				-0.07	-0.07	N/A
HSPA4L	ENST00000296464.4	heat shock 70kDa protein 4-like 	348	1	0	0	1	0	hsa-miR-3615				-0.07	-0.17	N/A
GALNT10	ENST00000297107.6	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 10 (GalNAc-T10) 	3445	1	0	1	0	1	hsa-miR-3615				-0.07	-0.07	N/A
GPD1	ENST00000301149.3	glycerol-3-phosphate dehydrogenase 1 (soluble) 	5	1	0	1	0	1	hsa-miR-3615				-0.07	-0.07	N/A
ONECUT2	ENST00000491143.2	one cut homeobox 2 	847	1	0	0	1	0	hsa-miR-3615				-0.06	-0.07	N/A
CREB3L2	ENST00000330387.6	cAMP responsive element binding protein 3-like 2 	2872	1	0	0	1	0	hsa-miR-3615				-0.06	-0.07	N/A
NTRK2	ENST00000395882.1	neurotrophic tyrosine kinase, receptor, type 2 	48	1	0	0	1	0	hsa-miR-3615				-0.06	-0.06	N/A
ZSWIM7	ENST00000486655.1	zinc finger, SWIM-type containing 7 	656	1	1	0	0	0	hsa-miR-3615				-0.06	-0.65	N/A
SLC1A4	ENST00000234256.3	solute carrier family 1 (glutamate/neutral amino acid transporter), member 4 	380	1	0	1	0	0	hsa-miR-3615				-0.06	-0.19	N/A
TET3	ENST00000409262.3	tet methylcytosine dioxygenase 3 	1437	1	0	0	1	1	hsa-miR-3615				-0.06	-0.06	N/A
PER2	ENST00000254658.3	period circadian clock 2 	106	1	0	1	0	0	hsa-miR-3615				-0.06	-0.06	N/A
PANX2	ENST00000159647.5	pannexin 2 	169	1	0	1	0	0	hsa-miR-3615				-0.06	-0.06	N/A
ZMIZ1	ENST00000334512.5	zinc finger, MIZ-type containing 1 	568	1	0	1	0	0	hsa-miR-3615				-0.06	-0.06	N/A
FRMD4A	ENST00000358621.4	FERM domain containing 4A 	192	1	0	1	0	0	hsa-miR-3615				-0.06	-0.16	N/A
ZIC1	ENST00000282928.4	Zic family member 1 	26	1	1	0	0	0	hsa-miR-3615				-0.06	-0.35	N/A
CHCHD4	ENST00000295767.5	coiled-coil-helix-coiled-coil-helix domain containing 4 	8	1	0	0	1	0	hsa-miR-3615				-0.06	-0.17	N/A
TOLLIP	ENST00000317204.6	toll interacting protein 	1536	1	0	1	0	0	hsa-miR-3615				-0.06	-0.25	N/A
TUSC5	ENST00000333813.3	tumor suppressor candidate 5 	5	1	0	1	0	0	hsa-miR-3615				-0.06	-0.06	N/A
SLC35D1	ENST00000235345.5	solute carrier family 35 (UDP-GlcA/UDP-GalNAc transporter), member D1 	186	1	0	1	0	0	hsa-miR-3615				-0.06	-0.27	N/A
ADAMTS14	ENST00000373208.1	ADAM metallopeptidase with thrombospondin type 1 motif, 14 	5	1	0	1	0	0	hsa-miR-3615				-0.06	-0.06	N/A
ERN1	ENST00000433197.3	endoplasmic reticulum to nucleus signaling 1 	182	1	0	1	0	0	hsa-miR-3615				-0.06	-0.06	N/A
MYO1A	ENST00000300119.3	myosin IA 	106	1	0	1	0	1	hsa-miR-3615				-0.06	-0.13	N/A
LANCL3	ENST00000378621.3	LanC lantibiotic synthetase component C-like 3 (bacterial) 	15	1	0	1	0	1	hsa-miR-3615				-0.06	-0.17	N/A
MCM8	ENST00000378896.3	minichromosome maintenance complex component 8 	85	1	0	1	0	0	hsa-miR-3615				-0.06	-0.15	N/A
POFUT1	ENST00000375749.3	protein O-fucosyltransferase 1 	647	1	0	0	1	0	hsa-miR-3615				-0.06	-0.12	N/A
C22orf29	ENST00000407472.1	chromosome 22 open reading frame 29 	351	1	0	1	0	0	hsa-miR-3615				-0.05	-0.17	N/A
FER	ENST00000281092.4	fer (fps/fes related) tyrosine kinase 	665	1	0	1	0	1	hsa-miR-3615				-0.05	-0.05	N/A
KMT2D	ENST00000301067.7	lysine (K)-specific methyltransferase 2D 	78	1	0	1	0	1	hsa-miR-3615				-0.05	-0.06	N/A
CBS	ENST00000398158.1	cystathionine-beta-synthase 	39	1	0	1	0	0	hsa-miR-3615				-0.05	-0.12	N/A
CELF2	ENST00000379261.4	CUGBP, Elav-like family member 2 	45	1	0	1	0	0	hsa-miR-3615				-0.05	-0.05	N/A
