Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
ZNF695	ENST00000487338.2	zinc finger protein 695 	123	1	0	1	0	0	hsa-miR-4742-3p				-0.01	-0.10	N/A
FAM204A	ENST00000369183.4	family with sequence similarity 204, member A 	296	2	2	0	0	0	hsa-miR-4742-3p				-0.01	-0.25	N/A
ALDH1L2	ENST00000258494.9	aldehyde dehydrogenase 1 family, member L2 	22	1	1	0	0	1	hsa-miR-4742-3p				-0.01	-0.03	N/A
MICALCL	ENST00000256186.2	MICAL C-terminal like 	62	1	0	0	1	1	hsa-miR-4742-3p				-0.01	-0.02	N/A
FBXO32	ENST00000517956.1	F-box protein 32 	500	1	1	0	0	0	hsa-miR-4742-3p				-0.01	-0.03	N/A
RBP2	ENST00000232217.2	retinol binding protein 2, cellular 	46	2	0	1	1	0	hsa-miR-4742-3p				-0.01	-0.13	N/A
PELI3	ENST00000320740.7	pellino E3 ubiquitin protein ligase family member 3 	257	2	0	0	2	0	hsa-miR-4742-3p				-0.01	-0.03	N/A
MRPS30	ENST00000507110.1	mitochondrial ribosomal protein S30 	4883	1	1	0	0	1	hsa-miR-4742-3p				-0.01	-0.13	N/A
RERE	ENST00000337907.3	arginine-glutamic acid dipeptide (RE) repeats 	199	1	1	0	0	0	hsa-miR-4742-3p				-0.01	-0.03	N/A
OXTR	ENST00000316793.3	oxytocin receptor 	24	1	0	1	0	1	hsa-miR-4742-3p				-0.01	-0.02	N/A
TOX	ENST00000361421.1	thymocyte selection-associated high mobility group box 	139	1	0	1	0	0	hsa-miR-4742-3p				-0.01	-0.18	N/A
RBM4B	ENST00000531036.2	RNA binding motif protein 4B 	199	3	0	2	1	0	hsa-miR-4742-3p				-0.01	-0.25	N/A
CREBRF	ENST00000540014.1	CREB3 regulatory factor 	24	2	0	0	2	0	hsa-miR-4742-3p				-0.01	-0.02	N/A
NCK1	ENST00000469404.1	NCK adaptor protein 1 	415	1	0	0	1	2	hsa-miR-4742-3p				-0.01	-0.13	N/A
C15orf38	ENST00000357484.5	chromosome 15 open reading frame 38 	325	1	1	0	0	1	hsa-miR-4742-3p				-0.01	-0.29	N/A
KNOP1	ENST00000219837.7	lysine-rich nucleolar protein 1 	157	1	0	1	0	0	hsa-miR-4742-3p				-0.01	-0.02	N/A
TMEM26	ENST00000399298.3	transmembrane protein 26 	10	1	0	0	1	1	hsa-miR-4742-3p				-0.01	-0.03	N/A
SCAI	ENST00000336505.6	suppressor of cancer cell invasion 	74	2	0	1	1	3	hsa-miR-4742-3p				-0.01	-0.03	N/A
SLC7A6	ENST00000219343.6	solute carrier family 7 (amino acid transporter light chain, y+L system), member 6 	1044	2	0	0	2	0	hsa-miR-4742-3p				-0.01	-0.02	N/A
GOLGA6L6	ENST00000427390.2	golgin A6 family-like 6 	5	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
PCDHB11	ENST00000354757.3	protocadherin beta 11 	12	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
UMODL1	ENST00000400424.2	uromodulin-like 1 	5	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
RARB	ENST00000437042.2	retinoic acid receptor, beta 	48	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
CREB5	ENST00000357727.2	cAMP responsive element binding protein 5 	54	1	0	1	0	1	hsa-miR-4742-3p				-0.01	-0.02	N/A
TMX4	ENST00000246024.2	thioredoxin-related transmembrane protein 4 	466	1	0	1	0	1	hsa-miR-4742-3p				-0.01	-0.04	N/A
TRIM33	ENST00000358465.2	tripartite motif containing 33 	201	1	0	1	0	1	hsa-miR-4742-3p				-0.01	-0.02	N/A
PLEKHO1	ENST00000369124.4	pleckstrin homology domain containing, family O member 1 	144	1	1	0	0	2	hsa-miR-4742-3p				-0.01	-0.04	N/A
GUCY1B3	ENST00000264424.8	guanylate cyclase 1, soluble, beta 3 	729	1	0	0	1	1	hsa-miR-4742-3p				-0.01	-0.08	N/A
GCA	ENST00000437150.2	grancalcin, EF-hand calcium binding protein 	177	2	0	1	1	1	hsa-miR-4742-3p				-0.01	-0.21	N/A
VPS41	ENST00000310301.4	vacuolar protein sorting 41 homolog (S. cerevisiae) 	163	1	0	1	0	0	hsa-miR-4742-3p				-0.01	-0.02	N/A
TMCO1	ENST00000392129.6	transmembrane and coiled-coil domains 1 	4447	1	1	0	0	1	hsa-miR-4742-3p				-0.01	-0.31	N/A
WAC	ENST00000375664.4	WW domain containing adaptor with coiled-coil 	322	2	1	0	1	0	hsa-miR-4742-3p				-0.01	-0.38	N/A
C5orf63	ENST00000535381.1	chromosome 5 open reading frame 63 	42	3	0	2	1	0	hsa-miR-4742-3p				-0.01	-0.10	N/A
FAM105B	ENST00000284274.4	family with sequence similarity 105, member B 	247	2	1	0	1	3	hsa-miR-4742-3p				-0.01	-0.07	N/A
PDE5A	ENST00000354960.3	phosphodiesterase 5A, cGMP-specific 	69	1	0	0	1	2	hsa-miR-4742-3p				-0.01	-0.02	N/A
SUSD1	ENST00000374263.3	sushi domain containing 1 	68	1	0	0	1	2	hsa-miR-4742-3p				-0.01	-0.02	N/A
SYAP1	ENST00000380155.3	synapse associated protein 1 	2689	1	0	1	0	0	hsa-miR-4742-3p				-0.01	-0.02	N/A
FAM212B	ENST00000357260.5	family with sequence similarity 212, member B 	211	1	0	1	0	1	hsa-miR-4742-3p				-0.01	-0.02	N/A
CCDC171	ENST00000380701.3	coiled-coil domain containing 171 	25	2	0	0	2	0	hsa-miR-4742-3p				-0.01	-0.02	N/A
ZNF404	ENST00000587539.1	zinc finger protein 404 	319	1	1	0	0	1	hsa-miR-4742-3p				-0.01	-0.35	N/A
CACYBP	ENST00000367681.2	calcyclin binding protein 	374	1	1	0	0	0	hsa-miR-4742-3p				-0.01	-0.33	N/A
WDR91	ENST00000344400.5	WD repeat domain 91 	46	3	1	2	0	1	hsa-miR-4742-3p				-0.01	-0.09	N/A
PRMT3	ENST00000331079.6	protein arginine methyltransferase 3 	120	1	0	1	0	0	hsa-miR-4742-3p				-0.01	-0.07	N/A
METTL2B	ENST00000480046.1	methyltransferase like 2B 	22	1	1	0	0	1	hsa-miR-4742-3p				-0.01	-0.05	N/A
RRM1	ENST00000300738.5	ribonucleotide reductase M1 	2673	1	0	1	0	2	hsa-miR-4742-3p				-0.01	-0.17	N/A
TXNDC17	ENST00000250101.5	thioredoxin domain containing 17 	1754	1	0	1	0	0	hsa-miR-4742-3p				-0.01	-0.17	N/A
RSBN1L	ENST00000334955.8	round spermatid basic protein 1-like 	640	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.14	N/A
FAHD2A	ENST00000233379.4	fumarylacetoacetate hydrolase domain containing 2A 	9	1	0	1	0	0	hsa-miR-4742-3p				-0.01	-0.02	N/A
WWP1	ENST00000517970.1	WW domain containing E3 ubiquitin protein ligase 1 	161	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.11	N/A
NLE1	ENST00000586869.1	notchless homolog 1 (Drosophila) 	526	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.03	N/A
BACE2	ENST00000328735.6	beta-site APP-cleaving enzyme 2 	79	1	0	1	0	1	hsa-miR-4742-3p				-0.01	-0.04	N/A
CREG2	ENST00000324768.5	cellular repressor of E1A-stimulated genes 2 	38	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
MED12L	ENST00000474524.1	mediator complex subunit 12-like 	30	1	0	1	0	0	hsa-miR-4742-3p				-0.01	-0.03	N/A
ITGB1	ENST00000396033.2	integrin, beta 1 (fibronectin receptor, beta polypeptide, antigen CD29 includes MDF2, MSK12) 	2098	1	1	0	0	1	hsa-miR-4742-3p				-0.01	-0.04	N/A
GSK3B	ENST00000264235.8	glycogen synthase kinase 3 beta 	498	2	0	0	2	1	hsa-miR-4742-3p				-0.01	-0.05	N/A
ITGAL	ENST00000356798.6	integrin, alpha L (antigen CD11A (p180), lymphocyte function-associated antigen 1; alpha polypeptide) 	340	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
AKNA	ENST00000307564.4	AT-hook transcription factor 	10	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
FIGNL1	ENST00000356889.4	fidgetin-like 1 	1075	1	1	0	0	1	hsa-miR-4742-3p				-0.01	-0.30	N/A
RER1	ENST00000378512.1	RER1 retention in endoplasmic reticulum 1 homolog (S. cerevisiae) 	2954	1	0	1	0	0	hsa-miR-4742-3p				-0.01	-0.02	N/A
TPGS1	ENST00000359315.5	tubulin polyglutamylase complex subunit 1 	81	1	0	1	0	0	hsa-miR-4742-3p				-0.01	-0.06	N/A
RPS6KA5	ENST00000261991.3	ribosomal protein S6 kinase, 90kDa, polypeptide 5 	64	2	0	0	2	1	hsa-miR-4742-3p				-0.01	-0.07	N/A
MAP3K7	ENST00000369325.3	mitogen-activated protein kinase kinase kinase 7 	1172	1	0	1	0	0	hsa-miR-4742-3p				-0.01	-0.02	N/A
FNDC3B	ENST00000336824.4	fibronectin type III domain containing 3B 	509	1	0	0	1	2	hsa-miR-4742-3p				-0.01	-0.02	N/A
GPATCH2	ENST00000366935.3	G patch domain containing 2 	108	1	0	0	1	1	hsa-miR-4742-3p				-0.01	-0.02	N/A
HEBP2	ENST00000607197.1	heme binding protein 2 	252	2	1	0	1	1	hsa-miR-4742-3p				-0.01	-0.05	N/A
CHMP3	ENST00000263856.4	charged multivesicular body protein 3 	2466	3	1	0	2	1	hsa-miR-4742-3p				-0.01	-0.07	N/A
FAM210A	ENST00000322247.3	family with sequence similarity 210, member A 	222	2	0	1	1	2	hsa-miR-4742-3p				-0.01	-0.15	N/A
SLC10A4	ENST00000273861.4	solute carrier family 10, member 4 	91	1	1	0	0	0	hsa-miR-4742-3p				-0.01	-0.28	N/A
B3GALNT2	ENST00000366600.3	beta-1,3-N-acetylgalactosaminyltransferase 2 	106	1	0	1	0	1	hsa-miR-4742-3p				-0.01	-0.09	N/A
ATP5S	ENST00000245448.6	ATP synthase, H+ transporting, mitochondrial Fo complex, subunit s (factor B) 	310	1	0	0	1	2	hsa-miR-4742-3p				-0.01	-0.06	N/A
ANKRD6	ENST00000369408.5	ankyrin repeat domain 6 	52	1	1	0	0	0	hsa-miR-4742-3p				-0.01	-0.03	N/A
SLC33A1	ENST00000392845.3	solute carrier family 33 (acetyl-CoA transporter), member 1 	145	1	1	0	0	0	hsa-miR-4742-3p				-0.01	-0.03	N/A
STRIP2	ENST00000249344.2	striatin interacting protein 2 	87	1	1	0	0	1	hsa-miR-4742-3p				-0.01	-0.17	N/A
PURA	ENST00000331327.3	purine-rich element binding protein A 	367	2	0	0	2	0	hsa-miR-4742-3p				-0.01	-0.02	N/A
MMGT1	ENST00000305963.2	membrane magnesium transporter 1 	113	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
UBA6	ENST00000322244.5	ubiquitin-like modifier activating enzyme 6 	169	3	1	2	0	2	hsa-miR-4742-3p				-0.01	-0.08	N/A
GABRA2	ENST00000507460.1	gamma-aminobutyric acid (GABA) A receptor, alpha 2 	10	1	0	1	0	0	hsa-miR-4742-3p				-0.01	-0.02	N/A
NUDT3	ENST00000607016.1	nudix (nucleoside diphosphate linked moiety X)-type motif 3 	190	1	0	1	0	2	hsa-miR-4742-3p				-0.01	-0.03	N/A
DSC1	ENST00000257197.3	desmocollin 1 	7	1	0	0	1	1	hsa-miR-4742-3p				-0.01	-0.01	N/A
MCM8	ENST00000378896.3	minichromosome maintenance complex component 8 	85	2	0	0	2	0	hsa-miR-4742-3p				-0.01	-0.02	N/A
TRPC6	ENST00000344327.3	transient receptor potential cation channel, subfamily C, member 6 	68	1	0	1	0	0	hsa-miR-4742-3p				-0.01	-0.15	N/A
CAND1	ENST00000545606.1	cullin-associated and neddylation-dissociated 1 	1568	1	0	1	0	1	hsa-miR-4742-3p				-0.01	-0.04	N/A
SMAD2	ENST00000262160.6	SMAD family member 2 	1196	2	0	1	1	2	hsa-miR-4742-3p				-0.01	-0.13	N/A
TAS2R5	ENST00000247883.4	taste receptor, type 2, member 5 	16	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.03	N/A
HDAC9	ENST00000405010.3	histone deacetylase 9 	13	1	0	1	0	0	hsa-miR-4742-3p				-0.01	-0.03	N/A
CXorf56	ENST00000320339.4	chromosome X open reading frame 56 	279	1	0	1	0	0	hsa-miR-4742-3p				-0.01	-0.02	N/A
SHROOM4	ENST00000376020.2	shroom family member 4 	5	2	0	0	2	2	hsa-miR-4742-3p				-0.01	-0.04	N/A
CENPM	ENST00000404067.1	centromere protein M 	68	2	2	0	0	0	hsa-miR-4742-3p				-0.01	-0.33	N/A
AHNAK	ENST00000378024.4	AHNAK nucleoprotein 	682	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
RIC3	ENST00000396677.2	RIC3 acetylcholine receptor chaperone 	5	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
SCN10A	ENST00000449082.2	sodium channel, voltage-gated, type X, alpha subunit 	5	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
TNNI1	ENST00000361379.4	troponin I type 1 (skeletal, slow) 	5	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
SRRM4	ENST00000267260.4	serine/arginine repetitive matrix 4 	22	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
ZNF99	ENST00000596209.1	zinc finger protein 99 	0	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
SLC6A20	ENST00000353278.4	solute carrier family 6 (proline IMINO transporter), member 20 	5	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
KCND2	ENST00000331113.4	potassium voltage-gated channel, Shal-related subfamily, member 2 	5	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
GSE1	ENST00000253458.7	Gse1 coiled-coil protein 	133	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
CDH20	ENST00000262717.4	cadherin 20, type 2 	5	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
RTTN	ENST00000454359.1	rotatin 	288	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
SLC12A5	ENST00000243964.3	solute carrier family 12 (potassium/chloride transporter), member 5 	5	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
HIVEP3	ENST00000372583.1	human immunodeficiency virus type I enhancer binding protein 3 	84	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
SLC22A11	ENST00000301891.4	solute carrier family 22 (organic anion/urate transporter), member 11 	7	1	0	0	1	1	hsa-miR-4742-3p				-0.01	-0.01	N/A
DKFZP434H0512	ENST00000600140.1	Protein LOC100506667; Putative uncharacterized protein DKFZp434H0512  	5	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
TGIF2	ENST00000373874.2	TGFB-induced factor homeobox 2 	192	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
ZNF286B	ENST00000285274.5	zinc finger protein 286B 	5	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
ATXN1L	ENST00000427980.2	ataxin 1-like 	12	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
SECISBP2L	ENST00000559471.1	SECIS binding protein 2-like 	161	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
ZC3H13	ENST00000242848.4	zinc finger CCCH-type containing 13 	229	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
ALPK3	ENST00000258888.5	alpha-kinase 3 	16	1	0	0	1	1	hsa-miR-4742-3p				-0.01	-0.01	N/A
GPR61	ENST00000527748.1	G protein-coupled receptor 61 	5	1	0	0	1	1	hsa-miR-4742-3p				-0.01	-0.01	N/A
NYNRIN	ENST00000382554.3	NYN domain and retroviral integrase containing 	1928	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
BCL6B	ENST00000293805.5	B-cell CLL/lymphoma 6, member B 	7	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
TMEM2	ENST00000377044.4	transmembrane protein 2 	130	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
NTRK2	ENST00000395882.1	neurotrophic tyrosine kinase, receptor, type 2 	48	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
CLCN6	ENST00000312413.6	chloride channel, voltage-sensitive 6 	227	1	0	0	1	1	hsa-miR-4742-3p				-0.01	-0.01	N/A
HNF4G	ENST00000396423.2	hepatocyte nuclear factor 4, gamma 	5	1	0	0	1	1	hsa-miR-4742-3p				-0.01	-0.01	N/A
ILDR2	ENST00000469934.2	immunoglobulin-like domain containing receptor 2 	7	1	0	0	1	1	hsa-miR-4742-3p				-0.01	-0.01	N/A
ETV3	ENST00000368192.4	ets variant 3 	37	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
SLC22A13	ENST00000311856.4	solute carrier family 22 (organic anion/urate transporter), member 13 	5	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
GPD2	ENST00000540309.1	glycerol-3-phosphate dehydrogenase 2 (mitochondrial) 	196	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
ALPP	ENST00000392027.2	alkaline phosphatase, placental 	5	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
LRRC32	ENST00000260061.5	leucine rich repeat containing 32 	10	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
PATZ1	ENST00000405309.3	POZ (BTB) and AT hook containing zinc finger 1 	165	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
TRPM8	ENST00000324695.4	transient receptor potential cation channel, subfamily M, member 8 	5	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
NHLH1	ENST00000302101.5	nescient helix loop helix 1 	5	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
TBC1D2B	ENST00000409931.3	TBC1 domain family, member 2B 	5	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
LAMC2	ENST00000264144.4	laminin, gamma 2 	21	1	0	0	1	1	hsa-miR-4742-3p				-0.01	-0.01	N/A
SLC9A2	ENST00000233969.2	solute carrier family 9, subfamily A (NHE2, cation proton antiporter 2), member 2 	27	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
KIAA1614	ENST00000367588.4	KIAA1614 	5	1	0	0	1	1	hsa-miR-4742-3p				-0.01	-0.01	N/A
ANKRD63	ENST00000434396.1	ankyrin repeat domain 63 	5	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
CBX7	ENST00000216133.5	chromobox homolog 7 	5	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
KIF1B	ENST00000377086.1	kinesin family member 1B 	234	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
LEPROTL1	ENST00000321250.8	leptin receptor overlapping transcript-like 1 	1242	2	1	0	1	0	hsa-miR-4742-3p				-0.01	-0.17	N/A
NT5DC3	ENST00000392876.3	5'-nucleotidase domain containing 3 	235	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
NRP1	ENST00000374875.1	neuropilin 1 	586	1	0	0	1	1	hsa-miR-4742-3p				-0.01	-0.01	N/A
ABCC12	ENST00000416054.1	ATP-binding cassette, sub-family C (CFTR/MRP), member 12 	5	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
SCUBE3	ENST00000274938.7	signal peptide, CUB domain, EGF-like 3 	47	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
ARRDC4	ENST00000268042.6	arrestin domain containing 4 	10	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
TUSC5	ENST00000333813.3	tumor suppressor candidate 5 	5	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
RAVER1	ENST00000293677.6	ribonucleoprotein, PTB-binding 1 	362	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
MYZAP	ENST00000267853.5	myocardial zonula adherens protein 	10	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
RHBDD1	ENST00000341329.3	rhomboid domain containing 1 	667	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
SLC6A17	ENST00000331565.4	solute carrier family 6 (neutral amino acid transporter), member 17 	5	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
NOS1	ENST00000317775.6	nitric oxide synthase 1 (neuronal) 	5	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
SPHKAP	ENST00000392056.3	SPHK1 interactor, AKAP domain containing 	5	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
TSPYL5	ENST00000322128.3	TSPY-like 5 	20	1	0	0	1	1	hsa-miR-4742-3p				-0.01	-0.01	N/A
CACNA2D1	ENST00000356860.3	calcium channel, voltage-dependent, alpha 2/delta subunit 1 	418	1	0	0	1	1	hsa-miR-4742-3p				-0.01	-0.01	N/A
RDH10	ENST00000240285.5	retinol dehydrogenase 10 (all-trans) 	640	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
ANKRD53	ENST00000272421.6	ankyrin repeat domain 53 	14	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
PLD6	ENST00000321560.3	phospholipase D family, member 6 	280	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
ITGA2	ENST00000296585.5	integrin, alpha 2 (CD49B, alpha 2 subunit of VLA-2 receptor) 	50	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
CPLX2	ENST00000359546.4	complexin 2 	5	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
SLITRK4	ENST00000381779.4	SLIT and NTRK-like family, member 4 	86	1	0	0	1	1	hsa-miR-4742-3p				-0.01	-0.01	N/A
SYNPO	ENST00000307662.4	synaptopodin 	311	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
DAGLA	ENST00000257215.5	diacylglycerol lipase, alpha 	1262	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
EYA3	ENST00000373871.3	eyes absent homolog 3 (Drosophila) 	50	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
SYT15	ENST00000374323.4	synaptotagmin XV 	5	1	0	0	1	1	hsa-miR-4742-3p				-0.01	-0.01	N/A
CDKL2	ENST00000429927.2	cyclin-dependent kinase-like 2 (CDC2-related kinase) 	7	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
GPR173	ENST00000332582.4	G protein-coupled receptor 173 	99	1	0	0	1	3	hsa-miR-4742-3p				-0.01	-0.01	N/A
SPN	ENST00000360121.3	sialophorin 	5	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
MAPK10	ENST00000395169.3	mitogen-activated protein kinase 10 	5	1	0	0	1	1	hsa-miR-4742-3p				-0.01	-0.01	N/A
FAM13A	ENST00000395002.2	family with sequence similarity 13, member A 	441	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
KDM2A	ENST00000398645.2	lysine (K)-specific demethylase 2A 	729	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
TRIM11	ENST00000493030.2	tripartite motif containing 11 	727	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
UNC13A	ENST00000519716.2	unc-13 homolog A (C. elegans) 	5	1	0	0	1	1	hsa-miR-4742-3p				-0.01	-0.01	N/A
CD300E	ENST00000392619.1	CD300e molecule 	5	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
SLC35F3	ENST00000366618.3	solute carrier family 35, member F3 	5	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
FOXO1	ENST00000379561.5	forkhead box O1 	480	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
ZNF418	ENST00000595830.1	zinc finger protein 418 	8	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
CAMTA2	ENST00000358183.4	calmodulin binding transcription activator 2 	424	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
SCML1	ENST00000380045.3	sex comb on midleg-like 1 (Drosophila) 	722	1	0	0	1	1	hsa-miR-4742-3p				-0.01	-0.01	N/A
WDR19	ENST00000399820.3	WD repeat domain 19 	91	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
TMEM30B	ENST00000555868.1	transmembrane protein 30B 	10	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
RAG1	ENST00000299440.5	recombination activating gene 1 	5	1	0	0	1	1	hsa-miR-4742-3p				-0.01	-0.01	N/A
BAZ1B	ENST00000339594.4	bromodomain adjacent to zinc finger domain, 1B 	40	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
ABCC10	ENST00000372530.4	ATP-binding cassette, sub-family C (CFTR/MRP), member 10 	10	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
LAMC3	ENST00000361069.4	laminin, gamma 3 	17	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
KIAA0040	ENST00000423313.1	KIAA0040 	15	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
ARHGEF17	ENST00000263674.3	Rho guanine nucleotide exchange factor (GEF) 17 	729	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
VAT1	ENST00000355653.3	vesicle amine transport 1 	2844	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
STXBP5L	ENST00000273666.6	syntaxin binding protein 5-like 	19	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
MORN4	ENST00000478953.1	MORN repeat containing 4 	296	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
ZNF286A	ENST00000395894.2	Zinc finger protein 286A  	19	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
OCRL	ENST00000371113.4	oculocerebrorenal syndrome of Lowe 	818	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
NT5C1A	ENST00000235628.1	5'-nucleotidase, cytosolic IA 	4	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
PRKX	ENST00000262848.5	protein kinase, X-linked 	12	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
AKAP12	ENST00000402676.2	A kinase (PRKA) anchor protein 12 	913	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
TSPEAR	ENST00000323084.4	thrombospondin-type laminin G domain and EAR repeats 	5	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
RASAL2	ENST00000448150.3	RAS protein activator like 2 	950	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
SCN4B	ENST00000324727.4	sodium channel, voltage-gated, type IV, beta subunit 	13	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
BMP8B	ENST00000372827.3	bone morphogenetic protein 8b 	88	1	0	0	1	0	hsa-miR-4742-3p				-0.01	-0.01	N/A
